depth_mm,evaluated_voxels,voxel_difference_noise_RMS_pp,observed_voxel_difference_RMS_percent,central_peak_TOPAS_SE_percent,central_peak_GPU_SE_percent,central_peak_ratio_SE_pp,central_peak_CI95_half_width_pp,adjacent_valleys_TOPAS_SE_percent,adjacent_valleys_GPU_SE_percent,adjacent_valleys_ratio_SE_pp,adjacent_valleys_CI95_half_width_pp,inner_field_peaks_TOPAS_SE_percent,inner_field_peaks_GPU_SE_percent,inner_field_peaks_ratio_SE_pp,inner_field_peaks_CI95_half_width_pp,inner_field_valleys_TOPAS_SE_percent,inner_field_valleys_GPU_SE_percent,inner_field_valleys_ratio_SE_pp,inner_field_valleys_CI95_half_width_pp
33.875,386,5.033795457684744,4.531173157780958,0.5710413282305447,0.36624688379750964,0.6799578196315645,1.7365391340534118,1.1593124825065686,0.9319715348291417,1.4801675460696286,3.6627653423292,0.09885533222150313,0.18461888700534557,0.21118429592299298,0.5577968839724398,0.6658409893901748,0.30745838854957963,0.7353810471275702,1.9997974808167809
34.125,386,5.024478726646245,4.920209497568471,0.48353125771715055,0.3422360932474376,0.593599964391022,1.4923101177293405,1.0951776880748754,0.7796996098050193,1.3434276737852433,3.3745089461821913,0.125834279591835,0.22137541790647064,0.25675059703814024,0.6703428745798763,0.6098479505671905,0.13269056966548784,0.6277749011514696,1.903759057709442
34.375,385,5.012753665513472,5.0549336625187,0.42787058440774556,0.3397252410425273,0.5484689645364673,1.35894939934158,0.7514941607255923,0.9176824228459532,1.1892724862802135,2.9376898574447425,0.1299955766244329,0.18880739751439266,0.23094694946526698,0.5830135943476573,0.5898513735862358,0.3557544136869157,0.6943856627004972,1.792902249974917
34.625,386,5.075199125516587,4.9976015109407355,0.475792034560234,0.3300858969226979,0.5830828043725091,1.4702502603200431,0.7067099355450661,0.9158559592289365,1.1529896433218292,2.865829815858617,0.12015214625906798,0.19966198828539578,0.23506619620672695,0.6071898425104088,0.6378804423724688,0.45891114102343966,0.7899984309726927,1.9814093389744485
34.875,385,5.124284885102806,4.989568727233064,0.42451348576411285,0.4351872438874147,0.6106680955683078,1.4944742968665197,0.8572306094548029,1.0713402738354159,1.3663820127598476,3.3827957484062807,0.11530733998655561,0.18710713129258913,0.22173213322592675,0.5702743202476313,0.8828869164277298,0.5805433571201493,1.0616965917389376,2.700051409889119
35.125,385,4.963259925216345,5.061854897797934,0.3350594476670232,0.3919781808569568,0.5170372371937776,1.272609020275702,0.5753161809226414,1.4325643816339426,1.5438376426230909,4.310860029351532,0.09624991289454427,0.22960813159102977,0.25100885675586493,0.6953606117338381,0.6403764657760181,0.9291660133437145,1.132435700701705,2.858336551597094
35.375,385,4.928319032145857,4.951205959891821,0.326570386158629,0.3653681139532804,0.4918419114373099,1.20714901573103,0.7180993435755602,1.0261089191145583,1.2505582456993545,3.149160670742945,0.11908728577704143,0.24001949518101443,0.27023254904553373,0.7245629354582598,0.6459824276580375,0.7102222414682711,0.9618539455143756,2.3586784810676806
35.625,385,4.99468853706992,4.807633632970102,0.3991156800189293,0.40392804190074816,0.5691757950463672,1.3927714915989848,0.7658568919764631,0.7379968874751303,1.0678188076509776,2.6137276342526636,0.0785834096396913,0.22617444886251672,0.24156273826873223,0.6915608658428074,0.6824055457416626,0.6693155226602853,0.9611864492090919,2.352152350337276
35.875,385,4.87168868107484,4.680877699923953,0.28464521910444884,0.2975984515054697,0.4119683070003227,1.0085336072704008,0.5247123559640863,1.2523875864129996,1.3672699293876882,3.7880740240299344,0.053979987126893156,0.2518759927738234,0.2595737133837553,0.7881915684353367,0.35200710588306333,0.6771516155588128,0.7673231994059018,2.0385426913777813
36.125,385,4.833581286964949,4.895222258305295,0.2359845317829683,0.37524312951073524,0.4433130561610682,1.136053173478635,0.703477550018136,0.9628144687768896,1.1888831498408434,2.9754822881312166,0.08557651339799287,0.2520827542955443,0.2680195567167198,0.7701489398564366,0.6332410166789527,0.47759098056524657,0.7940960461338754,1.9792235014431212
36.375,384,4.849324471430966,4.912163131635216,0.28201672028985114,0.35773228882480174,0.4561964351292762,1.1311843136658426,0.9604927531901996,1.4284113834963557,1.714608088855541,4.344587825648464,0.09049619860701014,0.2535978361894864,0.2710272888074751,0.7725326151077815,0.5751840868284102,0.44019036826822416,0.7222602089893058,1.7969691283431672
36.625,385,4.847084560347661,4.9757748724941,0.25921207142704983,0.500537236964696,0.5647970240886303,1.5016144790050507,0.6944750501376347,1.210156968020928,1.389022136649218,3.619961834324493,0.10689817422235158,0.25016271639565013,0.27397053397594906,0.756234200060308,0.4329104562493454,0.3616097530751682,0.566117637185501,1.3959546020582534
36.875,385,4.7823832299447036,4.908337529342002,0.22732338497674898,0.427541596418921,0.485057946867685,1.282943912790356,0.5876465108040467,0.8050701593199985,0.9975609233902958,2.4969822330128886,0.13150658873369006,0.20421350082915368,0.244831955915372,0.624840804020471,0.26758244512082957,0.3562114056025141,0.4480233129946275,1.117224429439873
37.125,386,4.78076694133583,4.897118443809048,0.25501958472508873,0.4174081559035217,0.4902496641670414,1.2628464804941057,0.6029896234523013,1.3355041184075611,1.4572672122053048,3.980240265739277,0.09139650080838634,0.23011936785174847,0.24963462482046977,0.6984602305607087,0.3003653059406366,0.3988957789001725,0.49898236841729815,1.2439248321363927
37.375,385,4.92035489102257,5.007895797754819,0.34332773229779395,0.45592053790444775,0.5720666077434852,1.4261061434275624,0.764726885736779,1.4981159775558774,1.681363379422235,4.482933812667975,0.10937076269404392,0.1950484076707776,0.2251702770707075,0.5894284044945381,0.3275441001907903,0.3797930066335635,0.49963877339986096,1.2289986677580214
37.625,385,4.917747845954691,5.060349384835111,0.2967592586492936,0.33443913560661875,0.4481461590124863,1.1003472781913923,1.4352226080544483,2.012301035361149,2.4862862487745114,6.2435933746292624,0.10747327778813788,0.16915603755099873,0.2016700088781107,0.5158839201874804,0.6493416579883164,0.6626893826527671,0.925935623184076,2.2659101866238363
37.875,384,4.801286125145032,5.1880065260414385,0.3423456822561654,0.3292855149593047,0.47694057474525714,1.1674592283455367,1.0734816236403526,1.303633060126982,1.6981166620213077,4.192493405942907,0.07459439935515763,0.11934431818867772,0.1417577870628946,0.36366881601715184,0.25654829106147103,0.568554006305415,0.6226435532366789,1.700831773896165
38.125,384,4.772427348337415,5.12636961223822,0.30699140093826305,0.3766571674130365,0.4868667385368329,1.2031689027085344,1.4253737755334177,0.9645013443698256,1.711665133846046,4.332769928537125,0.10080763198979646,0.13918943189735514,0.17308792101085171,0.43372005405596803,0.416782421623842,0.47141052478431555,0.6277060951892016,1.5415501126859412
38.375,384,4.769939538334686,4.852066439522377,0.28681115464457035,0.31477686947863365,0.4263951392994395,1.0455319293734278,1.211929929778341,1.0982771095092174,1.6263774060442504,3.988914507518571,0.10105561600440738,0.15287266521335424,0.18445698573507135,0.4686898875773716,0.4665411577641532,0.48553367295673716,0.670112902234647,1.6403395896775734
38.625,385,4.710276568101052,4.635015828021454,0.41623260802231216,0.42791900459437143,0.5967985125012968,1.4605846630381238,0.9854244781356227,1.2405884180351894,1.5724214435197448,3.895841209590866,0.06338266638890218,0.14014069536490886,0.15480023534285084,0.42266663517962055,0.4864110558413767,0.7573960599489479,0.8942219333089894,2.2832280497966795
38.875,385,4.761725501125547,4.6833328916057315,0.39322385306942276,0.40516528795519946,0.5661028514406994,1.3855041627872189,1.0646237592312573,1.4484020434377094,1.777249191155474,4.444429949949877,0.07356985910481388,0.15631302856451953,0.1739248841141603,0.47120891524098135,0.32643849746897224,0.6957270766459432,0.7626477306766649,2.0674685384095928
39.125,384,4.725423510166203,4.645411645626305,0.39396301325970406,0.40970349324374666,0.5685297372278426,1.3916593502706762,1.51031232433459,1.4617877656295293,2.087213690684882,5.108547517251616,0.06889794724008377,0.13639351536053435,0.15389216606840955,0.4111643672434344,0.4761181814357536,0.7497175089691805,0.8824774972505907,2.2576072980861652
39.375,385,4.811230504236749,4.775384771550772,0.42990510946742294,0.35341172668276755,0.5561977605489892,1.3734101333010502,1.4704789249021875,1.3922984651545427,2.0187652352338694,4.943309542491199,0.051833573053112515,0.18501977585392068,0.1935920026694773,0.5716286977114813,0.5142224536832609,0.5968946581277321,0.7840877323197712,1.9288252914147312
39.625,386,4.848847248243147,4.899513178334785,0.3764229031426471,0.3464257558752684,0.5132478328355061,1.2579650096218618,1.2006227041664412,0.773777730525759,1.4282433852753649,3.644552673585103,0.05566741124472466,0.20456594184126484,0.21355234577362828,0.6328279440232774,0.45643867996976284,0.48588019360674983,0.6648046663102181,1.6282563446012512
39.875,385,4.767890665941525,4.884242002704477,0.41917197425265784,0.1933644194215889,0.4637875675622804,1.2614698864906801,0.7757045630214687,0.7625591308216656,1.0763365567907828,2.6338871490464144,0.07448322004548101,0.1819053905629487,0.19783915883721426,0.5504650855943771,0.452134187274627,0.5718317206520155,0.7231369377169555,1.7925211518380766
40.125,386,4.695871419529617,4.961249001067935,0.39347106596389575,0.3293219466566405,0.5145579140429614,1.2686052018296194,1.0866690277717022,0.5947294656106853,1.2188921673989173,3.2057175850730575,0.09920815403398817,0.15967191467511765,0.18922391280535522,0.4859537198547106,0.6997684334319506,0.5532172294100728,0.8827082467335847,2.188099659119527
40.375,386,4.687221974956652,4.934573387663385,0.3905283675209288,0.3613949292577597,0.5333076117542002,1.3068528254143261,0.7562647204035491,1.1770693530832705,1.371435810587098,3.501439355015386,0.08355199502618439,0.15444929707591654,0.17663917978419874,0.46562006324643146,0.4861855150631621,0.6708655183880077,0.8158409399309711,2.04413464778384
40.625,386,4.718900820743761,5.095486593503672,0.5134037771802318,0.4057028240772755,0.6547818564452428,1.6231816693656664,1.1233233767696045,0.6413693658975409,1.273120098790399,3.3211271756187752,0.09864672748541925,0.18026295424086444,0.20662841624429665,0.5434492120487243,0.5929886057577721,0.5975872053908979,0.8340853395809286,2.0409628249523752
40.875,386,4.7239146984301,5.219432736888757,0.5857687837492287,0.43428757973342114,0.7292988112177492,1.8217038813604916,0.8712278836332391,0.750423292196752,1.131811098724606,2.784246839549931,0.10451470742007606,0.17212361138213536,0.20249933277787305,0.5222080181347666,0.5251290150143518,0.5485126185622221,0.750854690389164,1.838119806530627
41.125,386,4.798717010141266,5.123425931404255,0.46657087267377545,0.4302614092407262,0.6344779214870967,1.554974251371497,0.8297359010792603,1.2219507049145384,1.4698457216375085,3.718594706942761,0.11022273106327911,0.1763599679311934,0.20926307480120865,0.5368557951712472,0.529328101739681,0.6024750463634493,0.7968415838939558,1.9576589642175088
41.375,386,4.787670175981135,5.030618594809531,0.5536010601258871,0.44783231880278246,0.7123160659589227,1.7615801447292356,0.9017179997959276,0.7784020454522642,1.1921234808718957,2.9321615789550464,0.13295881460011474,0.20003218798148445,0.24183906699932617,0.6139383785603325,0.601677886577583,0.365901363743746,0.7053237632200446,1.8183923631311247
41.625,387,4.7215468756639165,5.336354796043914,0.4917835640499709,0.44773760461542383,0.6637351207735983,1.6275534634101279,0.937639376621599,0.8348366170940914,1.2494004486848393,3.067105013850856,0.13713993563609822,0.20741718094105707,0.25018579327879864,0.6356799377129547,0.47605914879858285,0.5486755405832237,0.722105958602725,1.775482182802623
41.875,386,4.62291727922789,5.3852915330209905,0.48438615662487194,0.5107176039207189,0.7037409738354801,1.7231602393834222,0.731481214073255,1.0053587560151265,1.2477941555783447,3.1247148622480028,0.15644388673239418,0.22652265754011916,0.27688256437191483,0.6986447161698414,0.23337297169604593,0.6873250596765773,0.7264485501954376,2.0873773525695
42.125,386,4.6491081693231875,5.3183881468964,0.5985924831796542,0.6016309290105554,0.8495226298615609,2.078719907955835,0.7060704814398108,1.3289428663195277,1.4962797440766231,3.9581333723930845,0.14274182787930728,0.24328292663555,0.2838477340668305,0.7366515777698259,0.38929642988346697,0.9632890880625873,1.0383796341367082,2.896139822687872
42.375,386,4.769647088539859,5.341420758285094,0.5465208893425929,0.5792485294522983,0.7988597776325173,1.9563396981807895,0.7260956874435215,1.1739634046835195,1.3801519231878772,3.547314675554176,0.12218473291791022,0.2519844583175337,0.2819801717643039,0.7594963700598838,0.28657573283507737,0.8378790729684341,0.888343857053458,2.5496197092687525
42.625,387,4.880988340008958,5.129883539750739,0.5500089640843175,0.5629924965103369,0.791607119574095,1.937248377184357,1.1581323456130805,1.666844668388558,2.0521453012177884,5.173327245322972,0.13715032385482667,0.2247678150234136,0.2650968410501047,0.6830265754867976,0.314993208645583,1.0773360073925136,1.127580778574202,3.3111447821353703
42.875,387,4.86981774949699,5.286329276915147,0.5518323751753204,0.6172721809962886,0.8309631538727476,2.0394478267337863,1.1377310088877635,1.0899655717323729,1.5937967375809134,3.9016176438535464,0.13600379813288221,0.187276735624257,0.23294549113437954,0.5834905710122976,0.2730823047906244,0.7457891095123687,0.7996113786538627,2.269377506663508
43.125,387,4.911334341698149,5.203430784965801,0.5239436064792771,0.5618419101309524,0.7704582425590276,1.8874671975476125,0.7708305400108185,0.9216048857277022,1.1973563994622916,2.952161675170193,0.1370136965568206,0.17248657157638264,0.22173247802495427,0.5493640395536827,0.38288465006864203,0.6146767108879346,0.7223195544180168,1.854180017312635
43.375,387,4.913141955425238,5.3487702086263145,0.5388331227275783,0.5821150529807066,0.7957552319220641,1.9499527131507381,0.9693769937677236,0.7781386432975329,1.2339480034021713,3.05393049050425,0.136862196105015,0.17065956705818594,0.2202768341921226,0.5452210831708623,0.46253821116461125,0.712128388076101,0.8454078305456316,2.1544360154587023
43.625,387,4.907354103031981,5.295742723696942,0.570195621748416,0.6077966696140163,0.8374396718301634,2.0511629785285077,1.0288656106420233,1.082601957238108,1.490277263496475,3.648865432669831,0.1770099833870642,0.1848541628706619,0.2577844379792524,0.6310630307497789,0.402096205160168,0.8688364570611902,0.9539898781086624,2.593144906494403
43.875,387,4.79155204277603,4.980271186917316,0.5302876115276449,0.6886930263262109,0.8746291287640795,2.1744891697301694,1.1372610061400268,0.7736915120901295,1.361854454543416,3.444356912505108,0.17726312036983338,0.19485249915148092,0.26531035593394525,0.6505937843734527,0.6378939177542935,0.7150665181257654,0.9533991097927663,2.34021493851904
44.125,387,4.734037117939121,4.79729474996594,0.5366403733845102,0.7040180084078707,0.8914624268210914,2.21900510121468,1.0604123934710592,0.6778923011239171,1.2458284299299456,3.183505645911413,0.15133667579223287,0.18303792865754157,0.2392110358366573,0.5903758670807983,0.6727524092455482,0.5885965404635057,0.8862652057152173,2.1779239687183836
44.375,386,4.872216689267811,4.972179408409041,0.5921861963635222,0.6137101103230211,0.8593172699106107,2.1033228873631162,0.6402400303159922,0.3965706172287298,0.7585519417218957,1.9491435268364592,0.13459784116160506,0.21059818497635888,0.25162977551644267,0.6430238895725945,0.7234086961093622,0.6081388850098522,0.9420459416983841,2.3217057636278207
44.625,386,4.9064877488549055,5.194509630045655,0.5428044852807891,0.5946842079941409,0.8098844943476843,1.9857032563049524,0.4292533124793126,0.7167410037737459,0.8447226648327141,2.183898846688648,0.10725328361399701,0.18660053967596146,0.21657266880147152,0.5642462181625263,0.5510756076237723,0.44964587564003133,0.712014966633411,1.7593831819604795
44.875,386,4.783468235285632,5.08646086037961,0.5021393108721206,0.6655148741367878,0.8376456329116688,2.0876599880351003,0.4099841173617334,0.7420282431210508,0.8595297462776579,2.2564199222154233,0.1388693156387965,0.1411404748565297,0.19907150814468816,0.48714150240578075,0.3569490627773083,0.3846521770058984,0.5245382359786722,1.2852326170963004
45.125,387,4.741883845531396,5.217868754344756,0.5728838799693032,0.620931623308586,0.8493405281769786,2.081519336893461,0.5092943103103245,0.8436818859913222,1.0015173631233707,2.585498007547555,0.14434895497803016,0.14151119876458138,0.2030764691479318,0.49695769436118337,0.3696911931765074,0.5433254366867512,0.6591195019020452,1.6669799196027206
45.375,387,4.939499656158705,5.13748171767971,0.6253924706152534,0.5977358117093724,0.8700590633913183,2.1300126060976083,0.3019680659361188,0.9868739517708681,1.04395950596707,3.0466150763630067,0.11775085852740357,0.12479954263681589,0.1725204463693817,0.42248765717338993,0.5442622777789667,0.6985182734661447,0.8923606929453471,2.2155568464819426
45.625,387,4.949826892203297,5.316526156843693,0.6680802283270375,0.6085564769661159,0.9076860130193758,2.225697343057245,0.8253871168364473,0.7901220193027734,1.1549176485245585,2.8272866341600076,0.11823900690244432,0.1217143039241255,0.17073950215988593,0.41786946316658125,0.32411114074469954,0.8169779001375628,0.8869982759255721,2.482268386359916
45.875,387,4.957836092719815,5.177822537952176,0.4930908136820986,0.5635082117614912,0.7532308650748383,1.8509856408231375,0.7713425260802055,0.4980809432028986,0.9310336325058128,2.374999308370772,0.14331641370670375,0.10121795185417386,0.1765006358027005,0.4438631136234478,0.3894486084139425,0.7654628342062668,0.8654111406350242,2.308907499139725
46.125,386,4.833234997645725,5.109411491411777,0.4837710919926903,0.6460099263543255,0.8121072197107972,2.025928862543466,0.40605037711558634,0.6771856874973383,0.8003684431190828,2.0687702046490526,0.16485829099387944,0.09930775149686048,0.19346712940904653,0.4996447657336037,0.2590590155820549,0.5256316570140251,0.5909385673053361,1.5865500714686107
46.375,386,4.812454847079535,5.165977258797635,0.48276548404478836,0.6188504023414878,0.7880771870667993,1.956378113285604,0.28791850834351035,0.9814434499460138,1.0319596919917713,3.029003944486537,0.15053279637333047,0.13637486463034942,0.20404983098137255,0.5004674525394379,0.4394884190051714,0.5388791414521696,0.7015780540758888,1.7336700448395443
46.625,386,4.762172384744642,5.158913343305587,0.5332135236388387,0.6465530453456413,0.8406636293581157,2.0752386279109194,0.1603624796665814,1.1115501305883209,1.1211955412218524,3.4888483090869347,0.16129468401655417,0.15477930204574603,0.2247993403748811,0.5502906846365204,0.5497135532945704,0.565105510593662,0.7918120705840432,1.9378523693711425
46.875,386,4.693011883299502,5.0786304472044606,0.5514523578961785,0.6222720803724758,0.8354115301923111,2.0513634632076663,0.4976412439333495,1.3479993683409357,1.4479859291961923,4.10381843962574,0.143455097242101,0.12907811708239014,0.19414183761651832,0.47632560742478053,0.4027636515148521,0.7624618012214264,0.8649694309326746,2.2907158758872503
47.125,386,4.712068320356529,5.117345980616743,0.4786871893795063,0.5391954368907933,0.7243642350930084,1.7785032813010893,0.8282370475816804,1.6037183787257363,1.8130078873152722,4.8228176379074945,0.14599894276476252,0.0928509258893483,0.1740031598550977,0.445035000962043,0.514217214353412,0.6452937477516191,0.8207966248752178,2.0329300542582707
47.375,386,4.62154313730036,4.762055810961246,0.4818826361317647,0.5492708495435262,0.7331900220565288,1.8014435039667338,1.0355469216253697,1.2318519197252626,1.6008404994396237,3.9453341435691,0.1518079682532193,0.0803960506976981,0.17272231172132654,0.45719476011773064,0.607459383508375,0.5074615322644297,0.7848893192261027,1.9353938075276251
47.625,386,4.7176665904295225,4.519118559145409,0.4838153632716855,0.5234892376976004,0.7171869889505438,1.7575281189927436,0.676864500847865,1.230509138600705,1.4143189297450898,3.7160431721548304,0.15204200220807249,0.1164837157514352,0.19264945460675623,0.4792464809938707,0.4599454393668645,0.5966479626830962,0.7552402007276052,1.8774124505687664
47.875,386,4.74444467154366,4.534596624172803,0.4114752117499477,0.48659852730579156,0.6416155930992603,1.5805409839387135,0.49468040996853335,1.1280990997158196,1.235301348717362,3.3930290529032257,0.15398525283807013,0.11765353286479963,0.194960391727757,0.485152241123406,0.338770304001409,0.6170266100466645,0.7019595440151056,1.8450319066105756
48.125,386,4.791747284039099,5.072144265657551,0.39072465375118715,0.4966097843041444,0.6339366108602392,1.5722465874920637,1.0277337894414196,1.2153639310537327,1.6047914804178807,3.9532051390314,0.17604046937064918,0.1410278174866405,0.22686269492819383,0.5615825201772594,0.6284063641985707,0.695096010368696,0.9352166110696928,2.2940095334186643
48.375,386,4.7907590484527125,5.306001534223704,0.4914015451485122,0.5357104333355251,0.7277871717549592,1.7840374433372987,0.8489532581260115,1.201166449977582,1.4646307087190489,3.6828510044803986,0.1857385920650601,0.13341910588482725,0.22983292990330695,0.5765743274181236,0.5984390698867281,0.6930416569201322,0.9116888501433779,2.2423554300164015
48.625,386,4.773819423450739,5.209362140168218,0.5037462244491142,0.47176697184278277,0.6911534722469492,1.6929516193358296,0.7516924179749006,0.8652635019409327,1.125280497004442,2.7665568284018587,0.15315270999343988,0.13697882576680767,0.20664721800163605,0.5071656133512037,0.593552334305179,0.603769237477802,0.8406059479404913,2.0570338632586394
48.875,386,4.730359278738883,4.893657142901226,0.5438281633753846,0.5444702735647048,0.7695865592673774,1.8831111079709613,0.5521268361505433,1.4233224181788282,1.5138098744551036,4.253486448681568,0.15076989904064753,0.08659693613639793,0.17488796765353232,0.45570503989252975,0.5787077019459599,0.6193277774671266,0.843581301507948,2.066466808400036
49.125,386,4.647915448509403,5.07897544749771,0.40274577423440117,0.48992793285585895,0.6354453376526509,1.5690980312173386,1.0480492175891545,1.5844145440223036,1.8760297571890763,4.76632502138275,0.16134506741968685,0.12801648648560315,0.20705909288790295,0.5130712389032126,0.6067282809440853,0.6593217367978412,0.8923679353752206,2.187191875027562
49.375,386,4.815715597864033,4.919532202968944,0.4240226148299895,0.4451857019867423,0.6157351145289752,1.507514949800542,0.981168034730535,1.482550350811156,1.7524457688588395,4.451968587092109,0.20122378352523482,0.119113337291519,0.23502232242470214,0.608930602309629,0.7751478996342158,0.6426748451736378,0.9994549866743627,2.4660672315616927
49.625,386,4.669509682730906,4.818147895955576,0.45675130004018316,0.47648216106445745,0.6619006230690533,1.6203140824398923,0.42645570310132663,1.309376159375589,1.3600376773969125,3.933115701772794,0.1797377085264936,0.09369148133631479,0.2038093615386865,0.5411655000551483,0.7774752477246221,0.4305587937903761,0.8806981623980917,2.310960346152898
49.875,386,4.595022502490056,4.851851080239844,0.47656398271179223,0.4579741610221703,0.66333189904313,1.6237371300103007,0.41996245689912887,0.9308342045258285,1.0104848319787274,2.760343596803457,0.15423051939092827,0.08821219420440576,0.17842734240435718,0.4653005755259658,0.699129180958894,0.3979395785152933,0.8000817688059797,2.0883682693429666
50.125,387,4.586384178679984,5.173703608911968,0.5015697975466142,0.5493429440223457,0.7466144586801591,1.830551435171331,0.5222054199955499,1.2694807203321792,1.3525413084916034,3.760086886752808,0.15528768658046846,0.1008753446727511,0.1859587672142769,0.47388620351395516,0.7561098238805054,0.6960179243964421,1.0212063149347312,2.5029425663263747
50.375,387,4.559993855143527,4.756686178462054,0.4548374940075872,0.5406302012209085,0.7093914360195939,1.748210474014694,0.9561586969217103,1.0599232779360643,1.406024892147412,3.4492281960722946,0.14176160251260486,0.1034884465949341,0.176110743696977,0.44081357042401287,0.6805677094804676,0.7875245077283868,1.0405028771154874,2.559040150027786
50.625,387,4.725421518275139,4.573492321462606,0.4546621655561783,0.5763875054081254,0.7361132487786354,1.8251490547772307,0.986970352929991,1.0472435545212024,1.4283900052182785,3.4981165746421237,0.12289258450680186,0.10572495322126117,0.16273301362297563,0.40035610536094696,0.8075638653197276,0.8741194304106475,1.1957995108814001,2.930451619104963
50.875,388,4.787952401917053,4.630183388750923,0.28070670354612465,0.5707726495367638,0.6374241808649709,1.7120762428857978,0.734097891685849,1.6117733791240114,1.7652535008995254,4.81329623689393,0.13848972905913104,0.09484709845631448,0.16822749565645526,0.4250307567849997,1.014978603011232,0.9924694316092507,1.4188535552881003,3.4722327539099074
51.125,387,4.789327873799103,4.721780783858489,0.22770973767756278,0.7359258991936614,0.7718851786207079,2.2490623083849717,0.9249099763557329,1.7679490346786133,1.9758539466535754,5.242662303005464,0.18671909749098178,0.10680001463741126,0.21562849703100306,0.5623072889862875,1.06401579448031,0.8473900021497,1.3543144333908,3.3545381963657626
51.375,387,4.802054105182194,4.8522553539350906,0.25449376092286874,0.7130383467128177,0.7589109498935936,2.1631242182832926,1.378791407785852,1.5205434323034126,2.023289773044902,4.9622540645385325,0.16515930838108453,0.07569484652233406,0.18222371713466073,0.4962637762950785,0.5402772369682366,0.7821006158847078,0.948190650213702,2.392434295204697
51.625,387,4.806878708625902,4.976306500486829,0.22962951843128776,0.623459035160646,0.6668669481690994,1.8907529096442202,1.0083136695871302,1.7103372094005242,1.9713754161863721,5.111610416374766,0.17777931909432487,0.07144661271226159,0.19216260320329703,0.5365065378789616,0.2692329867992003,0.7774646529429342,0.8216937986766235,2.353653383424708
51.875,388,4.899155150196998,5.0861812664506205,0.2084356298330872,0.6129783108305421,0.6486761399419175,1.8634736371678773,0.9231418509018939,1.5048377362455032,1.7541005728637125,4.515106746765,0.1409430029065656,0.0707416062690989,0.15809732227529466,0.42293424373081756,0.4372103056585794,0.7384790278871746,0.8568440978630897,2.219970705931912
52.125,388,4.8634553989956455,5.1803953364689495,0.21233322978418276,0.5792531228121325,0.6171224984400816,1.751132773720419,1.129178538501794,1.3915190780025581,1.7747696527829888,4.387734320592152,0.13136795854326647,0.07494387141031363,0.15167990576577167,0.3957421040681639,0.23654440366299373,0.515363774059271,0.5689088831926874,1.548911498313034
52.375,388,4.792144032853958,5.162691186774411,0.1712640393174603,0.4471228894972411,0.4802373357535407,1.35239071692927,1.0951724227641801,1.2675310798441628,1.659915130919569,4.082493086935571,0.1686246299797906,0.0867785793375091,0.1903373575674595,0.5066732449691402,0.2632771479253676,0.705839665806399,0.7569481543597161,2.141516081803944
52.625,388,4.796854328710027,4.928781078001591,0.19583203779162917,0.5561010859569396,0.5913401627263916,1.6892285721677571,1.0130944119808183,1.002109730089193,1.407100825141658,3.443150873571527,0.1721132349016888,0.05006130001418012,0.18000940266236432,0.5289625286242722,0.2718776929077651,0.6042258152062685,0.6645165998933961,1.8162035548826543
52.875,388,4.815880966629834,4.907570423209415,0.15924597730959592,0.7268368726510729,0.748326213480487,2.2679648751037824,0.7986091927994842,1.377690844091243,1.5893422774303427,4.134128571619418,0.16300805095729637,0.04820891554420825,0.1709760057951365,0.501304457969862,0.26871683235653837,0.7809456514751898,0.8287669669706301,2.376346543300362
53.125,388,4.822279989471382,4.760465978406202,0.11495415968407502,0.6306286923235533,0.6432697177393762,1.9769324774198798,0.9903057628791527,0.9357217095550883,1.3574889638143186,3.3242401674992745,0.17214434863240302,0.07599473006817681,0.18909934487403662,0.5187354497470051,0.11767242063564808,0.6753529763223008,0.6872960431257468,2.118188104312064
53.375,388,4.82859622034074,4.733851714492917,0.11850144919157382,0.6070570011129065,0.6202723007435949,1.8973122920902294,0.8421647211546002,0.7661741925498777,1.1204149901513356,2.7474753102282246,0.14462131319571933,0.03846692339476418,0.15038487615468243,0.4468520840361269,0.35624099822851685,0.28936540545737066,0.45882923020589916,1.1342483649293447
53.625,388,4.822997471944455,4.523802306981763,0.1200467643362753,0.5432199573976783,0.5573425896405135,1.687863182563642,0.8488060768097235,0.8342313398232647,1.1697161183106966,2.8624003322003464,0.14502832075847621,0.04755538509518327,0.1534310843786402,0.44325570896352057,0.5621641997880099,0.33417603788350797,0.6527924584426984,1.6900254509241157
53.875,388,4.739593488370385,4.636451645649015,0.13449287979508903,0.5333361414685363,0.5514514945523213,1.6484556330891593,0.976024387445046,0.8523602101788584,1.2871097493469326,3.163338690265754,0.12042137340553503,0.06755394215225836,0.13873358565722854,0.36313269409024046,0.6560087398746954,0.5694747301767373,0.8706587695144554,2.1406646360424193
54.125,388,4.704832339872071,4.740929445760305,0.10322471809067002,0.5242401159434954,0.5358587848224494,1.638066676042385,1.3605839473773134,0.948656262018611,1.6326346145455841,4.113590854052238,0.15382879971525504,0.02714861178746705,0.15700802458930257,0.4835097410406676,0.6006007939313803,0.6466858435209695,0.8782526222732684,2.151846798705118
54.375,388,4.787012925226048,4.6659933824667545,0.11920445766325223,0.5852603088957743,0.5995010445674743,1.8279200242053963,0.7889255519038136,1.0458425225953396,1.294619676361838,3.226663677297087,0.18218392074562204,0.04208250401189666,0.18809376701302982,0.5673115645337269,0.5430164306146585,0.5796055629340935,0.7919126127891694,1.9397337270212138
