event_id,context,E_total_MeV,range_mm,dedx_MeV_mm,inverse_MeV,true_step_mm
135,0,0.66508376211843867,0.0015090800967342782,712.25672640755556,0.66508378499769472,0.0013545181944822772
136,1,0.66508376211843867,0.0015090800967342782,712.25672640755556,0.66508378499769472,0.0013545181944822772
137,2,0.66508376211843867,0.00082962845622572929,1301.574803741302,0.66508375005154374,0.00082962845622572929
138,0,0.69368529098817699,0.001525141925385634,727.33632781520885,0.69368540177229232,0.0013624051770956673
139,1,0.69368529098817699,0.001525141925385634,727.33632781520885,0.69368540177229232,0.0013624051770956673
140,2,0.69368529098817699,0.00083824113614289089,1331.4911982747337,0.69368551937684431,0.00083824113614289089
141,0,0.7235168114774384,0.0015414772263182635,742.35149224784436,0.72351697415976357,0.0013702921945488056
142,1,0.7235168114774384,0.0015414772263182635,742.35149224784436,0.72351697415976357,0.0013702921945488056
143,2,0.7235168114774384,0.00084696155096706616,1361.7961928101167,0.72351706902798363,0.00084696155096706616
144,0,0.75463121863917548,0.0015581223071024235,757.26082027052507,0.75463121279287959,0.0013781939038962883
145,1,0.75463121863917548,0.0015581223071024235,757.26082027052507,0.75463121279287959,0.0013781939038962883
146,2,0.75463121863917548,0.00085580346555967179,1392.4054496006104,0.7546312078109727,0.00085580346555967179
147,0,0.78708368224641456,0.0015751182241710879,772.02274929341843,0.78708376803321878,0.0013861261408923912
148,1,0.78708368224641456,0.0015751182241710879,772.02274929341843,0.78708376803321878,0.0013861261408923912
149,2,0.78708368224641456,0.0008647819768949998,1423.2607782776352,0.78708378164434256,0.0008647819768949998
150,0,0.82093174461522933,0.0015925059841402284,786.5902249901925,0.82093182218993332,0.0013941035854903023
151,1,0.82093174461522933,0.0015925059841402284,786.5902249901925,0.82093182218993332,0.0013941035854903023
152,2,0.82093174461522933,0.00087390980340805815,1454.428487193421,0.82093183487978438,0.00087390980340805815
153,0,0.856235422634534,0.0016103323926635502,800.91766095413993,0.8562354019846915,0.0014021424139309933
154,1,0.856235422634534,0.0016103323926635502,800.91766095413993,0.8562354019846915,0.0014021424139309933
155,2,0.856235422634534,0.00088320115455444608,1486.0415446136221,0.8562354247010957,0.00088320115455444608
156,0,0.89305731418360645,0.0016286477464460517,814.95810116559221,0.89305731230780205,0.0014102590918234229
157,1,0.89305731418360645,0.0016286477464460517,814.95810116559221,0.89305731230780205,0.0014102590918234229
158,2,0.89305731418360645,0.0008926698016401449,1518.1885778571652,0.89305739277380358,0.0008926698016401449
159,0,0.93146270912603291,0.0016475037718863491,828.66037165167381,0.93146272797599605,0.0014184693820504426
160,1,0.93146270912603291,0.0016475037718863491,828.66037165167381,0.93146272797599605,0.0014184693820504426
161,2,0.93146270912603291,0.00090232626303672647,1550.8371574398807,0.93146272810037312,0.00090232626303672647
162,0,0.97151970507688079,0.0016669551547769596,841.97981029863422,0.97151962089714217,0.0014267889694492151
163,1,0.97151970507688079,0.0016669551547769596,841.97981029863422,0.97151962089714217,0.0014267889694492151
164,2,0.97151970507688079,0.00091218350012280504,1583.9394824630251,0.97151976693060604,0.00091218350012280504
165,0,1.0132993281483698,0.0016870667611312673,854.86425827622634,1.0132992083605221,0.0014352363827404434
166,1,1.0132993281483698,0.0016870667611312673,854.86425827622634,1.0132992083605221,0.0014352363827404434
167,2,1.0132993281483698,0.00092225659434028357,1617.446016479799,1.0132994534468367,0.00092225659434028357
168,0,1.0568756588881374,0.0017079028171918104,867.26318151522923,1.0568756623387223,0.0014438282140063301
169,1,1.0568756588881374,0.0017079028171918104,867.26318151522923,1.0568756623387223,0.0014438282140063301
170,2,1.0568756588881374,0.00093256122762408759,1651.3100278117429,1.0568756668395762,0.00093256122762408759
171,0,1.1023259636334062,0.001729535280785008,879.1325046723606,1.1023257430505611,0.0014525825301584675
172,1,1.1023259636334062,0.001729535280785008,879.1325046723606,1.1023257430505611,0.0014525825301584675
173,2,1.1023259636334062,0.00094311499871146585,1685.4913232723545,1.1023260037378597,0.00094311499871146585
174,0,1.1497308315139552,0.0017520376739122464,890.42248651352293,1.1497306257110558,0.0014615161832707715
175,1,1.1497308315139552,0.0017520376739122464,890.42248651352293,1.1497306257110558,0.0014615161832707715
176,2,1.1497308315139552,0.0009539347257212777,1719.9877829505936,1.1497308935299657,0.0009539347257212777
177,0,1.1991743173468252,0.001775490198071364,901.08859195534819,1.1991742954923028,0.0014706467564335453
178,1,1.1991743173468252,0.001775490198071364,901.08859195534819,1.1991742954923028,0.0014706467564335453
179,2,1.1991743173468252,0.00096503845985957011,1754.8290579486031,1.1991743118884626,0.00096503845985957011
180,0,1.2507440906761222,0.0017999800644710215,911.09249281954476,1.2507436992041048,0.0014799924687388321
181,1,1.2507440906761222,0.0017999800644710215,911.09249281954476,1.2507436992041048,0.0014799924687388321
182,2,1.2507440906761222,0.00097644494050519481,1790.0562016975452,1.2507441039317828,0.00097644494050519481
183,0,1.3045315912221922,0.0018255968468675859,920.39003609172448,1.3045313875037332,0.0014895702267216844
184,1,1.3045315912221922,0.0018255968468675859,920.39003609172448,1.3045313875037332,0.0014895702267216844
185,2,1.3045315912221922,0.00098817051697220248,1825.6918664477728,1.3045316013825075,0.00098817051697220248
186,0,1.3606321910157906,0.001852439310312859,928.94879159234813,1.3606320775785232,0.0014993980547375039
187,1,1.3606321910157906,0.001852439310312859,928.94879159234813,1.3606320775785232,0.0014993980547375039
188,2,1.3606321910157906,0.0010002327545923862,1861.7725702473301,1.3606322005570017,0.0010002327058465019
189,0,1.4191453635047369,0.0018806120941973752,936.73887490508685,1.4191448581663906,0.0015094936181674276
190,1,1.4191453635047369,0.0018806120941973752,936.73887490508685,1.4191448581663906,0.0015094936181674276
191,2,1.4191453635047369,0.0010126511754939712,1898.2575558896322,1.4191454030737638,0.0010125089280738062
192,0,1.4801748599328997,0.0019102244904688902,943.72817875940768,1.480174745336976,0.0015198736367001879
193,1,1.4801748599328997,0.0019102244904688902,943.72817875940768,1.480174745336976,0.0015198736367001879
194,2,1.4801748599328997,0.0010254474545478166,1934.9676078034038,1.4801748759038125,0.0010248791020241626
195,0,1.5438288933042521,0.0019413959818757823,949.9013853048416,1.5438286822065364,0.0015305556573521712
196,1,1.5438288933042521,0.0019413959818757823,949.9013853048416,1.5438286822065364,0.0015305556573521712
197,2,1.5438288933042521,0.0010386450883072909,1971.6872466581533,1.5438288591284819,0.0010373509999027127
198,0,1.6102203302581957,0.0019742501887362852,955.24017161143047,1.6102198596698571,0.0015415557449919384
199,1,1.6102203302581957,0.0019742501887362852,955.24017161143047,1.6102198596698571,0.0015415557449919384
200,2,1.6102203302581957,0.001052270041310873,2008.3401999878802,1.6102202881423555,0.0010499332442908676
201,0,1.6794668911963619,0.0020089211774161494,959.72987232867035,1.6794668788972731,0.0015528904688379137
202,1,1.6794668911963619,0.0020089211774161494,959.72987232867035,1.6794668788972731,0.0015528904688379137
203,2,1.6794668911963619,0.0010663510326802176,2044.9798242559032,1.6794668903074856,0.0010626353579516066
204,0,1.751691359015753,0.0020455526463127646,963.37359923372264,1.7516912016718005,0.0015645763662038487
205,1,1.751691359015753,0.0020455526463127646,963.37359923372264,1.7516912016718005,0.0015645763662038487
206,2,1.751691359015753,0.0010809181546411989,2081.6854374972713,1.7516913463680572,0.0010754663330114294
207,0,1.82702179681832,0.0020842928101719284,966.1660759955106,1.8270215170861044,0.0015766281465471464
208,1,1.82702179681832,0.0020842928101719284,966.1660759955106,1.8270215170861044,0.0015766281465471464
209,2,1.82702179681832,0.0010959985140211934,2118.4481739649946,1.8270217950651579,0.0010884308548330267
210,0,1.9055917749830174,0.0021253013998888326,968.11528694154811,1.9055918672913219,0.0015890607911016735
211,1,1.9055917749830174,0.0021253013998888326,968.11528694154811,1.9055918672913219,0.0015890607911016735
212,2,1.9055917749830174,0.0011116200395966129,2155.2378226614883,1.9055917535924456,0.0011015328429681106
213,0,1.9875406080029503,0.0021687489593572016,969.24031132798734,1.9875408172844717,0.0016018891060327932
214,1,1.9875406080029503,0.0021687489593572016,969.24031132798734,1.9875408172844717,0.0016018891060327932
215,2,1.9875406080029503,0.0011278133857022241,2192.0009660601131,1.9875404728692434,0.0011147769777338577
216,0,2.0730136015075646,0.0022148120188819911,969.55164132440859,2.0730135377786132,0.001615126173864508
217,1,2.0730136015075646,0.0022148120188819911,969.55164132440859,2.0730135377786132,0.001615126173864508
218,2,2.0730136015075646,0.0011446122727160606,2228.6039269469129,2.0730135393996445,0.0011281687669746515
219,0,2.1621623099078766,0.0022636816687515125,969.07809805352679,2.1621627618161701,0.0016287857627660185
220,1,2.1621623099078766,0.0022636816687515125,969.07809805352679,2.1621627618161701,0.0016287857627660185
221,2,2.1621623099078766,0.0011620536833034103,2264.8863741175505,2.162162295981934,0.0011417144709377708
222,0,2.255144805121581,0.0023155568556205257,967.85066602616143,2.2551457106435535,0.0016428802799828548
223,1,2.255144805121581,0.0023155568556205257,967.85066602616143,2.2551457106435535,0.0016428802799828548
224,2,2.255144805121581,0.00118017478553565,2300.7652434326742,2.2551447363512658,0.0011554185728401933
225,0,2.352125956854525,0.0023706479056877475,965.89549077105721,2.3521259525319564,0.0016574217411557068
226,1,2.352125956854525,0.0023706479056877475,965.89549077105721,2.3521259525319564,0.0016574217411557068
227,2,2.352125956854525,0.0011990152099707145,2336.2724126081034,2.3521259630694207,0.0011692855217037997
228,0,2.4532777249355142,0.0024291802846796418,963.25662576278899,2.4532791190850824,0.0016724226783796561
229,1,2.4532777249355142,0.0024291802846796418,963.25662576278899,2.4532791190850824,0.0016724226783796561
230,2,2.4532777249355142,0.0012186169454475903,2371.4693500980879,2.4532775530966351,0.0011833195272442415
231,0,2.5587794642228037,0.0024913875171652241,959.97127204541164,2.5587811469009178,0.001687894266946828
232,1,2.5587794642228037,0.0024913875171652241,959.97127204541164,2.5587811469009178,0.001687894266946828
233,2,2.5587794642228037,0.0012390257714647811,2406.2071930401803,2.5587792381393721,0.0011975254341303032
234,0,2.6688182426229137,0.002557516529323638,956.07872428813369,2.668818259755056,0.0017038477689570706
235,1,2.6688182426229137,0.002557516529323638,956.07872428813369,2.668818259755056,0.0017038477689570706
236,2,2.6688182426229137,0.0012602916664365537,2440.1701104333138,2.6688182436610184,0.0012119087578776992
237,0,2.7835891727856477,0.0026278310762465353,951.62899132273662,2.7835922111849891,0.0017202953396188367
238,1,2.7835891727856477,0.0026278310762465353,951.62899132273662,2.7835922111849891,0.0017202953396188367
239,2,2.7835891727856477,0.0012824684630407489,2473.0653370551549,2.7835889728251777,0.0012264752036189295
240,0,2.9032957580634613,0.002702603202971087,946.6624924634458,2.9032978182909299,0.0017372480604838326
241,1,2.9032957580634613,0.002702603202971087,946.6624924634458,2.9032978182909299,0.0017372480604838326
242,2,2.9032957580634613,0.0013056113289166159,2504.9442634576722,2.903295574548804,0.0012412288790525261
243,0,3.0281502533486031,0.0027821227437376272,941.2242112891754,3.0281510106645713,0.0017547182797159643
244,1,3.0281502533486031,0.0027821227437376272,941.2242112891754,3.0281510106645713,0.0017547182797159643
245,2,3.0281502533486031,0.0013297797621047128,2536.0307153059584,3.0281502598123602,0.0012561741733194405
246,0,3.1583740414278441,0.0028666961075980634,935.36144868313056,3.1583791423486511,0.0017727193466859181
247,1,3.1583740414278441,0.0028666961075980634,935.36144868313056,3.1583791423486511,0.0017727193466859181
248,2,3.1583740414278441,0.0013550369388404273,2566.4223278474065,3.1583739294087474,0.0012713151583521813
249,0,3.2941980255221122,0.0029566410694087243,929.11471676285748,3.2941996372671816,0.0017912646283190108
250,1,3.2941980255221122,0.0029566410694087243,929.11471676285748,3.2941996372671816,0.0017912646283190108
251,2,3.2941980255221122,0.0013814483733604369,2595.8042632286933,3.2941980214929534,0.0012866546931110312
252,0,3.4358630387070641,0.0030522966153477306,922.52581467520724,3.4358657901239984,0.0018103697205072305
253,1,3.4358630387070641,0.0030522966153477306,922.52581467520724,3.4358657901239984,0.0018103697205072305
254,2,3.4358630387070641,0.0014090848091969611,2623.752126582965,3.4358628007733016,0.001302196038541646
255,0,3.5836202709405387,0.0031540178568875868,915.63521478847042,3.5836271575802976,0.0018300514671943263
256,1,3.5836202709405387,0.0031540178568875868,915.63521478847042,3.5836271575802976,0.0018300514671943263
257,2,3.5836202709405387,0.0014380215080912176,2650.1374454430693,3.5836196061210317,0.0013179422488980366
258,0,3.7377317144540747,0.0032621768446656572,908.47926586092831,3.7377322104048556,0.001850328288258114
259,1,3.7377317144540747,0.0032621768446656572,908.47926586092831,3.7377322104048556,0.001850328288258114
260,2,3.7377317144540747,0.0014683387435721132,2675.2222517330451,3.7377315250021912,0.0013338962917047797
261,0,3.8984706282982189,0.0033771699004243854,901.08965438945847,3.8984765623594377,0.0018712216621387689
262,1,3.8984706282982189,0.0033771699004243854,901.08965438945847,3.8984765623594377,0.0018712216621387689
263,2,3.8984706282982189,0.0015001225697782847,2699.3528896658877,3.8984715440406084,0.0013500612808832432
264,0,4.0661220228653319,0.0034994116650540804,893.49946201604735,4.0661295499669183,0.0018927550774871871
265,1,4.0661220228653319,0.0034994116650540804,893.49946201604735,4.0661295499669183,0.0018927550774871871
266,2,4.0661220228653319,0.0015334577512190026,2722.4447456771913,4.066123183550884,0.0013664368764029389
267,0,4.2409831652490064,0.0036293403772722573,885.73576696125235,4.2409832550493443,0.001914955092121572
268,1,4.2409831652490064,0.0036293403772722573,885.73576696125235,4.2409832550493443,0.001914955092121572
269,2,4.2409831652490064,0.0015684318437714968,2744.1364289121088,4.2409830063435408,0.0013830216290612147
270,0,4.423364106336158,0.0037674202326527309,877.81850127128132,4.4233737576034313,0.0019378517629753326
271,1,4.423364106336158,0.0037674202326527309,877.81850127128132,4.4233737576034313,0.0019378517629753326
272,2,4.423364106336158,0.0016051416517793246,2764.0661528912779,4.4233622941229571,0.0013998159869191254
273,0,4.613588230566406,0.00391414121019078,869.77382164339906,4.6135946380995057,0.0019614786251670692
274,1,4.613588230566406,0.00391414121019078,869.77382164339906,4.6135946380995057,0.0019614786251670692
275,2,4.613588230566406,0.0016437023158049093,2782.1135961485752,4.6135866918778037,0.0014168258305377289
276,0,4.8119928293335184,0.0040700220975764612,861.61599399576528,4.8119948949482572,0.0019858731892208989
277,1,4.8119928293335184,0.0040700220975764612,861.61599399576528,4.8119948949482572,0.0019858731892208989
278,2,4.8119928293335184,0.0016842407227329033,2798.2379349711537,4.8119939368113807,0.001434058652976439
279,0,5.0189296990456489,0.0042356136462126798,853.35630052539659,5.0189425510922403,0.0020110773953138351
280,1,5.0189296990456489,0.0042356136462126798,853.35630052539659,5.0189425510922403,0.0020110773953138351
281,2,5.0189296990456489,0.0017268848015665095,2812.4972113783688,5.0189326107030032,0.0014515187998261608
282,0,5.2347657649047905,0.004411500228220574,845.01351123424627,5.2347694279098542,0.0020371377926417986
283,1,5.2347657649047905,0.004411500228220574,845.01351123424627,5.2347694279098542,0.0020371377926417986
284,2,5.2347657649047905,0.0017717569450733969,2825.117243673747,5.2347667991363673,0.0014692053419696691
285,0,5.4598837315114999,0.0045983020429934667,836.58873482514605,5.4598900066980791,0.0020641057843753994
286,1,5.4598837315114999,0.0045983020429934667,836.58873482514605,5.4598900066980791,0.0020641057843753994
287,2,5.4598837315114999,0.0018189877460605599,2836.4068065909455,5.4598831629313844,0.0014871180912566719
288,0,5.6946827614484716,0.0047966807378414991,828.09000160413211,5.6946971794908574,0.0020920383253833844
289,1,5.6946827614484716,0.0047966807378414991,828.09000160413211,5.6946971794908574,0.0020920383253833844
290,2,5.6946827614484716,0.0018687288465328534,2846.1255220252142,5.6946829415088427,0.0015052620818501847
291,0,5.9395791830462139,0.0050073411197706147,819.52722501746848,5.9395798514400973,0.0021209980048349886
292,1,5.9395791830462139,0.0050073411197706147,819.52722501746848,5.9395798514400973,0.0021209980048349886
293,2,5.9395791830462139,0.001921153261331823,2853.4172442263402,5.9395793594194677,0.0015236467150573109
294,0,6.195007228585748,0.0052310326860841271,810.89206837757604,6.1950190097763826,0.0021510531106359292
295,1,6.195007228585748,0.0052310326860841271,810.89206837757604,6.1950190097763826,0.0021510531106359292
296,2,6.195007228585748,0.0019764512635451403,2857.3390008024917,6.1950052193077756,0.0015422835312572088
297,0,6.4614198042472779,0.0054685603304328459,802.19291596925223,6.4614333284186714,0.0021822788965359945
298,1,6.4614198042472779,0.0054685603304328459,802.19291596925223,6.4614333284186714,0.0021822788965359945
299,2,6.4614198042472779,0.0020348405080217922,2857.913813480302,6.4614169167706343,0.0015611889439119829
300,0,6.7392892931700406,0.0057207822354598996,793.43002799873045,6.7392896798927886,0.0022147570805698762
301,1,6.7392892931700406,0.0057207822354598996,793.43002799873045,6.7392896798927886,0.0022147570805698762
302,2,6.7392892931700406,0.0020965634092598873,2855.7291454939614,6.7392902232423459,0.0015803824176928677
303,0,7.0291083930472613,0.0059886150963370964,784.59239344866853,7.0291256613611299,0.0022485763459486234
304,1,7.0291083930472613,0.0059886150963370964,784.59239344866853,7.0291256613611299,0.0022485763459486234
305,2,7.0291083930472613,0.002161874746871525,2851.3601240962471,7.0291142570100007,0.0015998821353966129
306,0,7.33139098974139,0.0062730474771352327,775.68864370093809,7.3314009787494916,0.0022838338106162944
307,1,7.33139098974139,0.0062730474771352327,775.68864370093809,7.3314009787494916,0.0022838338106162944
308,2,7.33139098974139,0.0022310220313613376,2844.8187284651176,7.3313935313274339,0.0016196996426285476
309,0,7.6466730684686199,0.0065751335949821629,766.71064776253661,7.6466774482803324,0.0023206340114212682
310,1,7.6466730684686199,0.0065751335949821629,766.71064776253661,7.6466774482803324,0.0023206340114212682
311,2,7.6466730684686199,0.0023042683642555688,2836.0047407356237,7.6466742939632901,0.0016398473301661985
312,0,7.9755136641683677,0.0068960069371027128,757.65122655026858,7.9755349781973024,0.0023590903841632042
313,1,7.9755136641683677,0.0068960069371027128,757.65122655026858,7.9755349781973024,0.0023590903841632042
314,2,7.9755136641683677,0.0023818929354128592,2824.9811469361521,7.9755188933721683,0.0016603385570034572
315,0,8.3184958527428083,0.0072368908220990426,748.51699208796845,8.3185005783792825,0.0023993262830293914
316,1,8.3184958527428083,0.0072368908220990426,748.51699208796845,8.3185005783792825,0.0023993262830293914
317,2,8.3184958527428083,0.0024641902582377591,2812.0945282501125,8.3184964689346987,0.0016811874869881239
318,0,8.6762277849240856,0.0075990923392995693,739.29476633161664,8.6762393378383003,0.0024414740366965259
319,1,8.6762277849240856,0.0075990923392995693,739.29476633161664,8.6762393378383003,0.0024414740366965259
320,2,8.6762277849240856,0.0025514771002688444,2797.7937336328955,8.6762334807369914,0.0017024108581440403
321,0,9.0493437646023605,0.0079840145036248217,729.98535446907727,9.0493662861343029,0.0024856762042358141
322,1,9.0493437646023605,0.0079840145036248217,729.98535446907727,9.0493662861343029,0.0024856762042358141
323,2,9.0493437646023605,0.002644081615809828,2782.2121882847182,9.049352759194031,0.0017240253252045995
324,0,9.4385053735266951,0.0083931867329557677,720.59081789112588,9.4385057261792387,0.0025320888416910737
325,1,9.4385053735266951,0.0083931867329557677,720.59081789112588,9.4385057261792387,0.0025320888416910737
326,2,9.4385053735266951,0.0027423570886607115,2765.1799944757654,9.4385053785570445,0.0017460508770214575
327,0,9.8444026443730568,0.0088282369217960784,711.09797348600239,9.8444230972598348,0.0025808780819776451
328,1,9.8444026443730568,0.0088282369217960784,711.09797348600239,9.8444230972598348,0.0025808780819776451
329,2,9.8444026443730568,0.0028466765875313918,2746.5377901674983,9.8444140840079744,0.0017685095100045066
330,0,10.267755284259374,0.0092909315472462697,701.51358051310058,10.267775470569109,0.0026322245043182264
331,1,10.267755284259374,0.0092909315472462697,701.51358051310058,10.267775470569109,0.0026322245043182264
332,2,10.267755284259374,0.0029574297326600773,2726.5631858130064,10.267765643477711,0.0017914246694155595
333,0,10.709313950877153,0.0097831693751052103,691.83619449794708,10.709315434399306,0.0026863222100870967
334,1,10.709313950877153,0.0097831693751052103,691.83619449794708,10.709315434399306,0.0026863222100870967
335,2,10.709313950877153,0.003075030190483987,2705.7631420732364,10.709314943987724,0.0018148229657646466
336,0,11.169861583502348,0.010306996022645863,682.05727950783137,11.169890027859656,0.0027433802710042877
337,1,11.169861583502348,0.010306996022645863,682.05727950783137,11.169890027859656,0.0027433802710042877
338,2,11.169861583502348,0.0031999206128480178,2684.4898337347308,11.169877421563276,0.0018387350837252945
339,0,11.650214791245574,0.010864628306614593,672.18706644538975,11.650228236631754,0.0028036252061610372
340,1,11.650214791245574,0.010864628306614593,672.18706644538975,11.650228236631754,0.0028036252061610372
341,2,11.650214791245574,0.0033325736055025614,2662.4915809280146,11.650222009270221,0.0018631958085671373
342,0,12.151225301003178,0.011458451410097992,662.22057593355817,12.151235207673576,0.0028673004958575882
343,1,12.151225301003178,0.011458451410097992,662.22057593355817,12.151235207673576,0.0028673004958575882
344,2,12.151225301003178,0.0034734953582054072,2639.2907480104059,12.151230985608478,0.0018882445400778699
345,0,12.673781467676584,0.012091040008374595,652.15731192925909,12.673817784938942,0.002934668716579312
346,1,12.673781467676584,0.012091040008374595,652.15731192925909,12.673817784938942,0.002934668716579312
347,2,12.673781467676584,0.0036232227443487182,2614.8305694815144,12.673800345478551,0.0019139246286087176
348,0,13.218809849337712,0.012765176233912087,642.00794243362668,13.218816011586544,0.003006013308878962
349,1,13.218809849337712,0.012765176233912087,642.00794243362668,13.218816011586544,0.003006013308878962
350,2,13.218809849337712,0.0037823245791035283,2589.7239232157945,13.21881154431957,0.0019402835507826325
351,0,13.78727685013345,0.013483853484562455,631.7670514100746,13.787295813155099,0.0030816388504295205
352,1,13.78727685013345,0.013483853484562455,631.7670514100746,13.787295813155099,0.0030816388504295205
353,2,13.78727685013345,0.0039514060093609575,2564.6776354111771,13.787297647208533,0.0019673735737392242
354,0,14.380190433842239,0.014250331153898092,621.44152901908603,14.38022102648633,0.0031618766883369678
355,1,14.380190433842239,0.014250331153898092,621.44152901908603,14.38022102648633,0.0031618766883369678
356,2,14.380190433842239,0.0041311050325910726,2539.6150937333596,14.380225562522371,0.0019952511186877328
357,0,14.998601911121142,0.015068144038153316,611.03764825248959,14.998601959074573,0.0032470857472720206
358,1,14.998601911121142,0.015068144038153316,611.03764825248959,14.998601959074573,0.0032470857472720206
359,2,14.998601911121142,0.0043220971918934903,2513.8062355061984,14.998601683471305,0.002023977474507754
360,0,15.643607803612397,0.015941082882930935,600.55092438607892,15.643658103330591,0.0033376503922637295
361,1,15.643607803612397,0.015941082882930935,600.55092438607892,15.643658103330591,0.0033376503922637295
362,2,15.643607803612397,0.004525124588549285,2486.4680275741289,15.64359954145227,0.0020536229073324298
363,0,16.316351788214757,0.016873184903232065,590.00056394446176,16.316398360188927,0.0034339794197706403
364,1,16.316351788214757,0.016873184903232065,590.00056394446176,16.316398360188927,0.0034339794197706403
365,2,16.316351788214757,0.004741089362487935,2457.6547076034467,16.316340790031333,0.002084279145837985
366,0,17.018026724967047,0.017868774346482898,579.40074422112684,17.018021121896155,0.0035365102419942988
367,1,17.018026724967047,0.017868774346482898,579.40074422112684,17.018021121896155,0.0035365102419942988
368,2,17.018026724967047,0.0049709950321889457,2427.7058643366868,17.018043651775734,0.0021160492317597234
369,0,17.749876772139672,0.018932647497421497,568.75059898386849,17.749880900735359,0.0036457278165096174
370,1,17.749876772139672,0.018932647497421497,568.75059898386849,17.749880900735359,0.0036457278165096174
371,2,17.749876772139672,0.0052158558557128566,2397.0062803805949,17.749955548368032,0.0021490348048563163
372,0,18.513199592284309,0.020070270302214283,558.03444308088558,18.513185832546242,0.0037621845848309094
373,1,18.513199592284309,0.020070270302214283,558.03444308088558,18.513185832546242,0.0037621845848309094
374,2,18.513199592284309,0.0054766188208895507,2365.9634129410529,18.513238550776187,0.0021833269101958746
375,0,19.30934865315351,0.02128756682744417,547.21485146211865,19.309425632366594,0.0038864784831128974
376,1,19.30934865315351,0.02128756682744417,547.21485146211865,19.309425632366594,0.0038864784831128974
377,2,19.30934865315351,0.0057542733386989758,2335.0114655708076,19.309325539749565,0.0022190218336397877
378,0,20.13973562756992,0.022590235423268719,536.34951659717262,20.13991699612621,0.004019183320074342
379,1,20.13973562756992,0.022590235423268719,536.34951659717262,20.13991699612621,0.004019183320074342
380,2,20.13973562756992,0.0060500221116169027,2303.9779558150749,20.139706278564212,0.0022562424242723381
381,0,21.005832896500479,0.023983663451772306,525.61876908087618,21.005874622691994,0.004160840801933607
382,1,21.005832896500479,0.023983663451772309,525.61876908087618,21.005874622691994,0.0041608408019336079
383,2,21.005832896500479,0.0063653088549563731,2271.9007428103869,21.00582007345762,0.0022951394745668167
384,0,21.909176159773786,0.025473850911403213,515.16900066963251,21.909063971812063,0.0043120547438312258
385,1,21.909176159773786,0.025473850911403206,515.16900066963251,21.909063971812063,0.004312054743831225
386,2,21.909176159773786,0.0067016651651779537,2237.7373722584275,21.909262298665688,0.0023358715349247987
387,0,22.851367159069845,0.027070149413358044,504.60584434481819,22.85125883128952,0.004473767987790883
388,1,22.851367159069845,0.027070149413358044,504.60584434481819,22.85125883128952,0.004473767987790883
389,2,22.851367159069845,0.0070604215877141264,2202.6070191502295,22.85146054145418,0.0023785710171662011
390,0,23.83407651801032,0.028784329794765084,493.11724183210168,23.83408724028417,0.0046471659669590354
391,1,23.83407651801032,0.028784329794765084,493.11724183210168,23.83408724028417,0.0046471659669590354
392,2,23.83407651801032,0.0074428195432038029,2169.1574192750768,23.834073951091,0.002423360038267504
393,0,24.859046704385175,0.03062895674299344,480.10239612293765,24.859149397614139,0.0048335117155980448
394,1,24.859046704385175,0.030628956742993443,480.10239612293765,24.859149397614146,0.0048335117155980456
395,2,24.859046704385175,0.0078501980221595026,2139.4128972367421,24.859100386253296,0.0024703730127388591
396,0,25.928095119768127,0.032615834601775237,466.45230039945676,25.92810021818083,0.0050339895012619052
397,1,25.928095119768127,0.032615834601775244,466.45230039945676,25.928100218180838,0.0050339895012619061
398,2,25.928095119768127,0.0082841717676754491,2111.064808045242,25.928167871797527,0.002519776261871047
399,0,27.043117321999109,0.034757404845398909,453.69510287608676,27.043221233421896,0.0052498467216423672
400,1,27.043117321999109,0.034757404845398902,453.69510287608676,27.043221233421892,0.0052498467216423672
401,2,27.043117321999109,0.0087464966434598473,2079.9187304383663,27.043067989385047,0.0025717513226798999
402,0,28.20609038624773,0.037064752269680895,442.70010929404089,28.206535873635342,0.0054821933973351368
403,1,28.20609038624773,0.037064752269680881,442.70010929404089,28.206535873635335,0.0054821933973351351
404,2,28.20609038624773,0.0092394641692763561,2043.4597857286706,28.205938256529702,0.0026265381707879154
405,0,29.419076410617169,0.039545555091572211,432.70713940510853,29.419284477520822,0.0057317969463322477
406,1,29.419076410617169,0.039545555091572197,432.70713940510853,29.419284477520812,0.0057317969463322469
407,2,29.419076410617169,0.009766280977775578,2003.4807416380961,29.418993054717298,0.0026844742879447193
408,0,30.684226172504552,0.042207278090517004,422.55784027654954,30.684012228356178,0.0059994044723970632
409,1,30.684226172504552,0.042207278090517046,422.55784027654954,30.684012228356192,0.0059994044723970675
410,2,30.684226172504552,0.010330549914838675,1962.7125403528662,30.684379662745677,0.0027459347503138161
411,0,32.003782942200857,0.04506341157855414,411.83925055969456,32.003512043365973,0.0062863693011212408
412,1,32.003782942200857,0.045063411578554237,411.83925055969456,32.003512043366015,0.0062863693011212494
413,2,32.003782942200857,0.010935453290097673,1922.4390581450523,32.004011361034777,0.0028112442139005319
414,0,33.380086460492429,0.048133587008211201,400.93828876500925,33.380037526600667,0.0065946607384222977
415,1,33.380086460492429,0.048133587008211236,400.93828876500925,33.380037526600681,0.0065946607384223012
416,2,33.380086460492429,0.011583770829181658,1882.3907194956048,33.380109586925109,0.0028806821756835774
417,0,34.815577087316839,0.051439021282317497,390.30114744291848,34.815917357106741,0.0069264056833623884
