# C12 in Water_75eV restricted loss-range table, Geant4 11.3.2 opt4+decay, default-region 0.05mm cuts couple.
# zeff 3.3334
# radlen_mm 360.829
# density_g_per_cm3 1.0
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
39.310000,471.720000,4.876680,52.430700,0.023427
39.410000,472.920000,4.899590,52.315500,0.023112
39.510000,474.120000,4.922560,52.200800,0.022782
39.610000,475.320000,4.945570,52.086700,0.022439
39.710000,476.520000,4.968630,51.973100,0.022084
39.810000,477.720000,4.991740,51.860100,0.021719
39.910000,478.920000,5.014910,51.747600,0.021346
40.010000,480.120000,5.038120,51.635700,0.020967
40.110000,481.320000,5.061380,51.524300,0.020585
40.210000,482.520000,5.084700,51.413400,0.020204
40.310000,483.720000,5.108060,51.303100,0.019825
40.410000,484.920000,5.131480,51.193200,0.019452
40.510000,486.120000,5.154950,51.083900,0.019089
40.610000,487.320000,5.178460,50.975100,0.018740
40.710000,488.520000,5.202030,50.866900,0.018409
40.810000,489.720000,5.225640,50.759100,0.018100
40.910000,490.920000,5.249310,50.651800,0.017818
41.010000,492.120000,5.273030,50.545000,0.017567
41.110000,493.320000,5.296800,50.438700,0.017351
41.210000,494.520000,5.320610,50.332900,0.017169
41.310000,495.720000,5.344480,50.227600,0.017016
41.410000,496.920000,5.368400,50.122800,0.016889
41.510000,498.120000,5.392360,50.018400,0.016785
41.610000,499.320000,5.416380,49.914500,0.016701
41.710000,500.520000,5.440450,49.811100,0.016632
41.810000,501.720000,5.464570,49.708100,0.016577
41.910000,502.920000,5.488730,49.605700,0.016533
42.010000,504.120000,5.512950,49.503600,0.016497
42.110000,505.320000,5.537220,49.402100,0.016467
42.210000,506.520000,5.561540,49.301000,0.016439
42.310000,507.720000,5.585900,49.200400,0.016413
42.410000,508.920000,5.610320,49.100200,0.016386
42.510000,510.120000,5.634790,49.000400,0.016356
42.610000,511.320000,5.659300,48.901200,0.016321
42.710000,512.520000,5.683870,48.802300,0.016280
42.810000,513.720000,5.708490,48.703900,0.016232
42.910000,514.920000,5.733150,48.606000,0.016175
43.010000,516.120000,5.757870,48.508400,0.016108
43.110000,517.320000,5.782640,48.411400,0.016029
43.210000,518.520000,5.807450,48.314700,0.015939
43.310000,519.720000,5.832320,48.218500,0.015837
43.410000,520.920000,5.857230,48.122700,0.015722
43.510000,522.120000,5.882190,48.027300,0.015594
43.610000,523.320000,5.907210,47.932400,0.015452
43.710000,524.520000,5.932270,47.837800,0.015297
43.810000,525.720000,5.957380,47.743700,0.015129
43.910000,526.920000,5.982550,47.650000,0.014947
44.010000,528.120000,6.007760,47.556700,0.014754
44.110000,529.320000,6.033020,47.463900,0.014549
44.210000,530.520000,6.058330,47.371400,0.014332
44.310000,531.720000,6.083690,47.279300,0.014106
44.410000,532.920000,6.109100,47.187600,0.013871
44.510000,534.120000,6.134560,47.096400,0.013628
44.610000,535.320000,6.160070,47.005500,0.013380
44.710000,536.520000,6.185630,46.915000,0.013127
44.810000,537.720000,6.211240,46.824900,0.012871
44.910000,538.920000,6.236890,46.735200,0.012615
45.010000,540.120000,6.262600,46.645800,0.012360
45.110000,541.320000,6.288350,46.556900,0.012110
45.210000,542.520000,6.314160,46.468300,0.011866
45.310000,543.720000,6.340010,46.380100,0.011630
45.410000,544.920000,6.365920,46.292300,0.011407
45.510000,546.120000,6.391870,46.204800,0.011199
45.610000,547.320000,6.417870,46.117700,0.011009
45.710000,548.520000,6.443920,46.031000,0.010841
45.810000,549.720000,6.470020,45.944600,0.010698
45.910000,550.920000,6.496170,45.858600,0.010583
46.010000,552.120000,6.522370,45.773000,0.010496
46.110000,553.320000,6.548620,45.687700,0.010436
46.210000,554.520000,6.574910,45.602700,0.010397
46.310000,555.720000,6.601260,45.518200,0.010379
46.410000,556.920000,6.627650,45.433900,0.010378
46.510000,558.120000,6.654100,45.350000,0.010392
46.610000,559.320000,6.680590,45.266500,0.010418
46.710000,560.520000,6.707130,45.183300,0.010454
46.810000,561.720000,6.733720,45.100400,0.010498
46.910000,562.920000,6.760360,45.017900,0.010547
47.010000,564.120000,6.787050,44.935700,0.010601
47.110000,565.320000,6.813780,44.853900,0.010656
47.210000,566.520000,6.840570,44.772400,0.010710
47.310000,567.720000,6.867400,44.691200,0.010764
47.410000,568.920000,6.894290,44.610400,0.010814
47.510000,570.120000,6.921220,44.529800,0.010859
47.610000,571.320000,6.948200,44.449600,0.010898
47.710000,572.520000,6.975230,44.369800,0.010929
47.810000,573.720000,7.002310,44.290200,0.010953
47.910000,574.920000,7.029440,44.211000,0.010966
48.010000,576.120000,7.056610,44.132100,0.010970
48.110000,577.320000,7.083840,44.053600,0.010962
48.210000,578.520000,7.111110,43.975300,0.010942
48.310000,579.720000,7.138430,43.897300,0.010910
48.410000,580.920000,7.165800,43.819700,0.010865
48.510000,582.120000,7.193220,43.742400,0.010806
48.610000,583.320000,7.220690,43.665400,0.010734
48.710000,584.520000,7.248200,43.588700,0.010649
48.810000,585.720000,7.275770,43.512300,0.010550
48.910000,586.920000,7.303380,43.436200,0.010437
49.010000,588.120000,7.331040,43.360400,0.010311
49.110000,589.320000,7.358750,43.284900,0.010173
49.210000,590.520000,7.386510,43.209700,0.010022
49.310000,591.720000,7.414320,43.134700,0.009859
49.410000,592.920000,7.442170,43.060100,0.009685
49.510000,594.120000,7.470070,42.985800,0.009501
49.610000,595.320000,7.498020,42.911800,0.009307
49.710000,596.520000,7.526020,42.838000,0.009105
49.810000,597.720000,7.554070,42.764600,0.008897
49.910000,598.920000,7.582170,42.691400,0.008682
50.010000,600.120000,7.610310,42.618500,0.008463
50.110000,601.320000,7.638510,42.545900,0.008242
50.210000,602.520000,7.666750,42.473600,0.008019
50.310000,603.720000,7.695040,42.401600,0.007797
50.410000,604.920000,7.723370,42.329800,0.007578
50.510000,606.120000,7.751760,42.258300,0.007364
50.610000,607.320000,7.780190,42.187100,0.007156
50.710000,608.520000,7.808670,42.116100,0.006958
50.810000,609.720000,7.837200,42.045400,0.006771
50.910000,610.920000,7.865780,41.975000,0.006599
51.010000,612.120000,7.894400,41.904800,0.006444
51.110000,613.320000,7.923080,41.834900,0.006308
51.210000,614.520000,7.951800,41.765300,0.006195
51.310000,615.720000,7.980570,41.695900,0.006107
51.410000,616.920000,8.009390,41.626800,0.006045
51.510000,618.120000,8.038250,41.557900,0.006006
51.610000,619.320000,8.067160,41.489300,0.005989
51.710000,620.520000,8.096130,41.421000,0.005991
51.810000,621.720000,8.125130,41.352900,0.006009
51.910000,622.920000,8.154190,41.285000,0.006043
52.010000,624.120000,8.183290,41.217400,0.006089
52.110000,625.320000,8.212450,41.150100,0.006146
52.210000,626.520000,8.241650,41.082900,0.006213
52.310000,627.720000,8.270890,41.016100,0.006286
52.410000,628.920000,8.300190,40.949500,0.006366
52.510000,630.120000,8.329530,40.883100,0.006450
52.610000,631.320000,8.358920,40.817000,0.006536
52.710000,632.520000,8.388360,40.751100,0.006623
52.810000,633.720000,8.417850,40.685400,0.006710
52.910000,634.920000,8.447380,40.620000,0.006795
