# C12 in Cu restricted loss-range table, Geant4 11.3.2 opt4, default-region 0.05mm cuts couple (theRangeTableForLoss).
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
21.210000,254.520000,0.299374,494.282000,0.170221
21.310000,255.720000,0.301824,492.582000,0.168212
21.410000,256.920000,0.304282,490.895000,0.166243
21.510000,258.120000,0.306749,489.218000,0.164308
21.610000,259.320000,0.309224,487.553000,0.162401
21.710000,260.520000,0.311707,485.900000,0.160519
21.810000,261.720000,0.314199,484.257000,0.158657
21.910000,262.920000,0.316699,482.626000,0.156811
22.010000,264.120000,0.319208,481.007000,0.154978
22.110000,265.320000,0.321725,479.398000,0.153157
22.210000,266.520000,0.324250,477.801000,0.151346
22.310000,267.720000,0.326783,476.214000,0.149543
22.410000,268.920000,0.329325,474.639000,0.147748
22.510000,270.120000,0.331875,473.075000,0.145963
22.610000,271.320000,0.334434,471.522000,0.144187
22.710000,272.520000,0.337000,469.979000,0.142422
22.810000,273.720000,0.339575,468.448000,0.140671
22.910000,274.920000,0.342159,466.927000,0.138936
23.010000,276.120000,0.344751,465.417000,0.137222
23.110000,277.320000,0.347351,463.918000,0.135533
23.210000,278.520000,0.349959,462.430000,0.133873
23.310000,279.720000,0.352576,460.953000,0.132249
23.410000,280.920000,0.355201,459.486000,0.130667
23.510000,282.120000,0.357835,458.029000,0.129135
23.610000,283.320000,0.360477,456.583000,0.127655
23.710000,284.520000,0.363127,455.148000,0.126221
23.810000,285.720000,0.365785,453.721000,0.124824
23.910000,286.920000,0.368452,452.305000,0.123458
24.010000,288.120000,0.371127,450.899000,0.122117
24.110000,289.320000,0.373810,449.503000,0.120796
24.210000,290.520000,0.376502,448.117000,0.119489
24.310000,291.720000,0.379202,446.741000,0.118194
24.410000,292.920000,0.381910,445.374000,0.116905
24.510000,294.120000,0.384626,444.017000,0.115620
24.610000,295.320000,0.387351,442.670000,0.114336
24.710000,296.520000,0.390084,441.332000,0.113051
24.810000,297.720000,0.392825,440.003000,0.111763
24.910000,298.920000,0.395574,438.683000,0.110472
25.010000,300.120000,0.398332,437.372000,0.109177
25.110000,301.320000,0.401097,436.071000,0.107878
25.210000,302.520000,0.403871,434.778000,0.106577
25.310000,303.720000,0.406653,433.494000,0.105274
25.410000,304.920000,0.409444,432.218000,0.103972
25.510000,306.120000,0.412242,430.952000,0.102672
25.610000,307.320000,0.415049,429.693000,0.101379
25.710000,308.520000,0.417864,428.443000,0.100097
25.810000,309.720000,0.420686,427.201000,0.098828
25.910000,310.920000,0.423518,425.967000,0.097580
26.010000,312.120000,0.426357,424.741000,0.096356
26.110000,313.320000,0.429204,423.523000,0.095164
26.210000,314.520000,0.432060,422.313000,0.094010
26.310000,315.720000,0.434923,421.111000,0.092901
26.410000,316.920000,0.437795,419.916000,0.091837
26.510000,318.120000,0.440675,418.729000,0.090812
26.610000,319.320000,0.443563,417.549000,0.089821
26.710000,320.520000,0.446459,416.376000,0.088858
26.810000,321.720000,0.449363,415.211000,0.087919
26.910000,322.920000,0.452275,414.054000,0.086999
27.010000,324.120000,0.455195,412.903000,0.086093
27.110000,325.320000,0.458123,411.760000,0.085199
27.210000,326.520000,0.461059,410.624000,0.084313
27.310000,327.720000,0.464004,409.495000,0.083433
27.410000,328.920000,0.466956,408.373000,0.082554
27.510000,330.120000,0.469917,407.258000,0.081676
27.610000,331.320000,0.472885,406.149000,0.080797
27.710000,332.520000,0.475862,405.048000,0.079915
27.810000,333.720000,0.478846,403.954000,0.079030
27.910000,334.920000,0.481839,402.866000,0.078140
28.010000,336.120000,0.484839,401.785000,0.077245
28.110000,337.320000,0.487848,400.710000,0.076347
