energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
98,0.00429103,0.0056389,0.00620074,0.00608558,0.00596979,0.00587806,0.00580226,0.00565931,0.0055784,0.00566435,0.00551898,0.0053585,0.00521585,0.00509682,0.00497813,0.00486352,0.0047486,0.00465634,0.00457921,0.00448823,0.00441675,0.00434591,0.00427571,0.00422786,0.00252776
99,0.00427973,0.00561912,0.00617844,0.00606381,0.00594855,0.00585723,0.00578177,0.00563945,0.00555915,0.00564472,0.00550008,0.00534041,0.00519849,0.00508005,0.00496196,0.00484793,0.0047336,0.00464181,0.00456506,0.00447454,0.00440343,0.00433294,0.00426309,0.00421549,0.00252236
100,0.00427135,0.00560436,0.00616181,0.00604757,0.0059327,0.00584169,0.00576649,0.00562464,0.00554479,0.00563008,0.00548599,0.00532693,0.00518555,0.00506756,0.00494992,0.00483633,0.00472243,0.004631,0.00455454,0.00446437,0.00439352,0.0043233,0.00425372,0.0042063,0.0025184
101,0.00426041,0.00558525,0.00614027,0.00602654,0.00591219,0.00582156,0.0057467,0.00560545,0.00552619,0.00561111,0.00546772,0.00530945,0.00516876,0.00505135,0.00493429,0.00482126,0.00470793,0.00461695,0.00454085,0.00445113,0.00438063,0.00431076,0.00424152,0.00419433,0.00251317
102,0.00424965,0.00556648,0.00611912,0.00600589,0.00589204,0.0058018,0.00572727,0.00558661,0.00550792,0.00559248,0.00544978,0.00529229,0.00515228,0.00503544,0.00491894,0.00480646,0.00469368,0.00460315,0.00452741,0.00443812,0.00436796,0.00429843,0.00422952,0.00418256,0.00250802
103,0.00423907,0.00554805,0.00609836,0.00598561,0.00587225,0.00578239,0.00570818,0.00556811,0.00548998,0.00557419,0.00543216,0.00527543,0.00513608,0.0050198,0.00490386,0.00479192,0.00467969,0.00458959,0.0045142,0.00442534,0.00435552,0.00428632,0.00421774,0.004171,0.00250296
104,0.00422867,0.00552995,0.00607796,0.0059657,0.00585282,0.00576333,0.00568944,0.00554994,0.00547235,0.00555622,0.00541486,0.00525887,0.00512018,0.00500444,0.00488904,0.00477764,0.00466594,0.00457626,0.00450122,0.00441279,0.00434329,0.00427442,0.00420616,0.00415964,0.00249797
105,0.00421844,0.00551217,0.00605793,0.00594615,0.00583374,0.00574461,0.00567103,0.0055321,0.00545505,0.00553857,0.00539786,0.0052426,0.00510455,0.00498935,0.00487449,0.00476361,0.00465243,0.00456317,0.00448847,0.00440045,0.00433128,0.00426272,0.00419479,0.00414848,0.00249307
106,0.00420839,0.00549472,0.00603827,0.00592694,0.005815,0.00572623,0.00565295,0.00551458,0.00543805,0.00552124,0.00538117,0.00522663,0.00508921,0.00497453,0.00486019,0.00474982,0.00463915,0.00455031,0.00447594,0.00438833,0.00431947,0.00425123,0.00418361,0.00413751,0.00248825
107,0.0041985,0.00547757,0.00601895,0.00590808,0.00579659,0.00570818,0.0056352,0.00549737,0.00542135,0.00550422,0.00536477,0.00521093,0.00507413,0.00495997,0.00484615,0.00473628,0.00462612,0.00453768,0.00446363,0.00437642,0.00430787,0.00423994,0.00417262,0.00412673,0.00248351
108,0.00418878,0.00546073,0.00599998,0.00588956,0.00577852,0.00569045,0.00561777,0.00548047,0.00540495,0.0054875,0.00534867,0.00519552,0.00505932,0.00494567,0.00483235,0.00472297,0.0046133,0.00452526,0.00445154,0.00436472,0.00429647,0.00422884,0.00416182,0.00411614,0.00247885
109,0.00417922,0.00544419,0.00598135,0.00587137,0.00576077,0.00567303,0.00560064,0.00546386,0.00538885,0.00547108,0.00533285,0.00518038,0.00504478,0.00493162,0.0048188,0.0047099,0.00460072,0.00451306,0.00443965,0.00435322,0.00428527,0.00421794,0.00415121,0.00410573,0.00247426
110,0.00416982,0.00542795,0.00596305,0.0058535,0.00574333,0.00565593,0.00558382,0.00544756,0.00537303,0.00545495,0.00531731,0.0051655,0.00503049,0.00491782,0.00480548,0.00469706,0.00458835,0.00450108,0.00442798,0.00434192,0.00427427,0.00420722,0.00414079,0.0040955,0.00246975
111,0.00416057,0.005412,0.00594508,0.00583595,0.00572621,0.00563913,0.0055673,0.00543155,0.00535749,0.0054391,0.00530205,0.00515089,0.00501645,0.00490426,0.0047924,0.00468444,0.0045762,0.0044893,0.0044165,0.00433082,0.00426345,0.00419669,0.00413054,0.00408544,0.00246531
112,0.00415149,0.00539633,0.00592743,0.00581872,0.00570939,0.00562263,0.00555108,0.00541582,0.00534222,0.00542354,0.00528706,0.00513654,0.00500266,0.00489094,0.00477955,0.00467205,0.00456426,0.00447773,0.00440523,0.00431991,0.00425283,0.00418634,0.00412047,0.00407556,0.00246095
113,0.00414255,0.00538094,0.0059101,0.00580179,0.00569287,0.00560643,0.00553514,0.00540037,0.00532723,0.00540825,0.00527233,0.00512244,0.00498911,0.00487785,0.00476692,0.00465987,0.00455254,0.00446636,0.00439415,0.00430919,0.00424238,0.00417618,0.00411058,0.00406585,0.00245665
114,0.00413376,0.00536582,0.00589307,0.00578516,0.00567664,0.00559051,0.00551949,0.00538519,0.0053125,0.00539324,0.00525786,0.00510859,0.0049758,0.00486499,0.00475451,0.00464791,0.00454101,0.00445519,0.00438327,0.00429866,0.00423212,0.00416618,0.00410085,0.00405631,0.00245243
115,0.00412512,0.00535097,0.00587634,0.00576883,0.0056607,0.00557488,0.00550411,0.00537029,0.00529803,0.00537848,0.00524365,0.00509498,0.00496273,0.00485236,0.00474232,0.00463615,0.00452969,0.00444422,0.00437258,0.00428831,0.00422203,0.00415636,0.00409129,0.00404693,0.00244828
116,0.00411662,0.00533638,0.00585991,0.00575278,0.00564504,0.00555952,0.00548901,0.00535564,0.00528382,0.00536399,0.00522969,0.00508161,0.00494988,0.00483995,0.00473035,0.0046246,0.00451856,0.00443343,0.00436207,0.00427813,0.00421212,0.00414671,0.0040819,0.00403771,0.00244419
117,0.00410827,0.00532205,0.00584378,0.00573703,0.00562967,0.00554443,0.00547417,0.00534126,0.00526986,0.00534976,0.00521597,0.00506848,0.00493726,0.00482776,0.00471858,0.00461325,0.00450763,0.00442283,0.00435174,0.00426814,0.00420238,0.00413723,0.00407267,0.00402865,0.00244017
118,0.00410006,0.00530798,0.00582793,0.00572155,0.00561456,0.00552961,0.0054596,0.00532713,0.00525615,0.00533578,0.0052025,0.00505558,0.00492486,0.00481578,0.00470702,0.00460209,0.00449688,0.00441242,0.00434159,0.00425831,0.00419281,0.00412791,0.0040636,0.00401975,0.00243622
119,0.00409198,0.00529415,0.00581235,0.00570634,0.00559972,0.00551506,0.00544528,0.00531325,0.00524267,0.00532204,0.00518926,0.0050429,0.00491268,0.00480401,0.00469566,0.00459114,0.00448633,0.00440218,0.00433162,0.00424866,0.00418341,0.00411874,0.00405468,0.00401099,0.00243233
120,0.00408403,0.00528057,0.00579706,0.0056914,0.00558514,0.00550076,0.00543122,0.00529962,0.00522944,0.00530854,0.00517625,0.00503045,0.00490071,0.00479244,0.0046845,0.00458037,0.00447595,0.00439213,0.00432182,0.00423917,0.00417416,0.00410974,0.00404592,0.00400239,0.00242851
121,0.00407622,0.00526723,0.00578203,0.00567673,0.00557082,0.00548671,0.0054174,0.00528623,0.00521643,0.00529528,0.00516348,0.00501821,0.00488895,0.00478108,0.00467354,0.00456979,0.00446576,0.00438224,0.00431219,0.00422985,0.00416508,0.00410089,0.0040373,0.00399394,0.00242475
122,0.00406854,0.00525412,0.00576727,0.00566232,0.00555675,0.00547291,0.00540383,0.00527307,0.00520366,0.00528226,0.00515093,0.00500619,0.0048774,0.00476992,0.00466276,0.00455939,0.00445574,0.00437253,0.00430272,0.00422069,0.00415615,0.0040922,0.00402884,0.00398563,0.00242105
123,0.00406099,0.00524124,0.00575277,0.00564815,0.00554293,0.00545935,0.0053905,0.00526014,0.0051911,0.00526946,0.00513859,0.00499438,0.00486605,0.00475895,0.00465217,0.00454918,0.0044459,0.00436299,0.00429342,0.00421168,0.00414737,0.00408365,0.00402052,0.00397746,0.00241741
124,0.00405356,0.00522859,0.00573852,0.00563424,0.00552936,0.00544604,0.0053774,0.00524744,0.00517877,0.00525688,0.00512648,0.00498277,0.00485489,0.00474817,0.00464177,0.00453914,0.00443623,0.00435361,0.00428428,0.00420283,0.00413875,0.00407525,0.00401234,0.00396944,0.00241383
125,0.00404626,0.00521617,0.00572453,0.00562058,0.00551602,0.00543295,0.00536453,0.00523497,0.00516666,0.00524453,0.00511457,0.00497137,0.00484393,0.00473758,0.00463154,0.00452927,0.00442672,0.00434439,0.0042753,0.00419413,0.00413027,0.00406699,0.0040043,0.00396155,0.00241031
126,0.00403908,0.00520396,0.00571078,0.00560715,0.00550291,0.0054201,0.00535189,0.00522271,0.00515475,0.00523239,0.00510287,0.00496017,0.00483316,0.00472717,0.0046215,0.00451958,0.00441738,0.00433533,0.00426647,0.00418559,0.00412194,0.00405888,0.0039964,0.00395379,0.00240685
127,0.00403202,0.00519196,0.00569727,0.00559396,0.00549004,0.00540747,0.00533947,0.00521067,0.00514306,0.00522047,0.00509138,0.00494916,0.00482258,0.00471694,0.00461162,0.00451005,0.0044082,0.00432643,0.00425779,0.00417719,0.00411375,0.0040509,0.00398864,0.00394617,0.00240345
128,0.00402508,0.00518017,0.005684,0.005581,0.00547739,0.00539506,0.00532726,0.00519884,0.00513156,0.00520875,0.00508009,0.00493834,0.00481218,0.00470689,0.00460192,0.00450069,0.00439918,0.00431768,0.00424926,0.00416893,0.00410571,0.00404306,0.003981,0.00393868,0.0024001
129,0.00401825,0.00516859,0.00567096,0.00556826,0.00546496,0.00538287,0.00531527,0.00518721,0.00512027,0.00519724,0.00506899,0.00492771,0.00480196,0.00469701,0.00459239,0.00449149,0.00439031,0.00430908,0.00424088,0.00416081,0.0040978,0.00403536,0.0039735,0.00393131,0.00239681
130,0.00401153,0.00515721,0.00565815,0.00555575,0.00545275,0.00537089,0.00530349,0.00517579,0.00510918,0.00518593,0.00505809,0.00491727,0.00479192,0.00468731,0.00458302,0.00448245,0.0043816,0.00430063,0.00423265,0.00415284,0.00409002,0.00402779,0.00396613,0.00392407,0.00239357
131,0.00400493,0.00514603,0.00564556,0.00554346,0.00544075,0.00535912,0.00529192,0.00516457,0.00509828,0.00517481,0.00504737,0.004907,0.00478205,0.00467777,0.00457381,0.00447356,0.00437304,0.00429233,0.00422455,0.004145,0.00408238,0.00402034,0.00395888,0.00391696,0.00239038
132,0.00399844,0.00513505,0.00563319,0.00553138,0.00542896,0.00534755,0.00528054,0.00515354,0.00508756,0.00516389,0.00503684,0.00489692,0.00477235,0.0046684,0.00456476,0.00446483,0.00436462,0.00428417,0.0042166,0.00413729,0.00407487,0.00401302,0.00395175,0.00390996,0.00238725
133,0.00399205,0.00512426,0.00562104,0.00551951,0.00541738,0.00533619,0.00526937,0.00514271,0.00507704,0.00515315,0.0050265,0.00488701,0.00476282,0.00465919,0.00455587,0.00445625,0.00435635,0.00427614,0.00420877,0.00412972,0.00406749,0.00400583,0.00394475,0.00390309,0.00238417
134,0.00398578,0.00511365,0.0056091,0.00550785,0.005406,0.00532503,0.00525839,0.00513206,0.00506669,0.00514261,0.00501633,0.00487727,0.00475346,0.00465014,0.00454713,0.00444781,0.00434822,0.00426826,0.00420109,0.00412227,0.00406023,0.00399876,0.00393787,0.00389633,0.00238114
135,0.0039796,0.00510323,0.00559737,0.00549639,0.00539481,0.00531405,0.0052476,0.0051216,0.00505653,0.00513224,0.00500634,0.00486769,0.00474426,0.00464124,0.00453854,0.00443952,0.00434023,0.00426051,0.00419353,0.00411496,0.0040531,0.00399181,0.0039311,0.00388969,0.00237816
136,0.00397353,0.00509299,0.00558584,0.00548513,0.00538383,0.00530327,0.00523699,0.00511132,0.00504654,0.00512206,0.00499652,0.00485829,0.00473521,0.0046325,0.0045301,0.00443137,0.00433238,0.00425289,0.00418611,0.00410776,0.00404609,0.00398498,0.00392445,0.00388315,0.00237522
137,0.00396756,0.00508292,0.00557451,0.00547407,0.00537303,0.00529268,0.00522657,0.00510122,0.00503673,0.00511205,0.00498688,0.00484904,0.00472632,0.00462391,0.0045218,0.00442337,0.00432466,0.0042454,0.00417881,0.0041007,0.0040392,0.00397827,0.00391791,0.00387673,0.00237234
138,0.00396169,0.00507304,0.00556338,0.00546319,0.00536241,0.00528227,0.00521633,0.00509129,0.00502708,0.00510222,0.00497739,0.00483996,0.00471759,0.00461546,0.00451365,0.0044155,0.00431707,0.00423804,0.00417163,0.00409375,0.00403242,0.00397167,0.00391148,0.00387042,0.0023695
139,0.00395591,0.00506332,0.00555244,0.00545251,0.00535199,0.00527204,0.00520627,0.00508153,0.0050176,0.00509255,0.00496808,0.00483103,0.004709,0.00460716,0.00450564,0.00440776,0.00430961,0.00423081,0.00416458,0.00408692,0.00402576,0.00396518,0.00390516,0.00386422,0.00236672
140,0.00395023,0.00505377,0.00554169,0.00544201,0.00534174,0.00526199,0.00519639,0.00507195,0.00500828,0.00508305,0.00495892,0.00482226,0.00470056,0.00459901,0.00449776,0.00440016,0.00430228,0.0042237,0.00415765,0.0040802,0.00401922,0.0039588,0.00389895,0.00385812,0.00236397
141,0.00394465,0.00504438,0.00553112,0.00543169,0.00533167,0.00525211,0.00518667,0.00506253,0.00499913,0.00507372,0.00494992,0.00481363,0.00469227,0.00459099,0.00449002,0.00439268,0.00429508,0.00421671,0.00415084,0.0040736,0.00401278,0.00395253,0.00389284,0.00385212,0.00236127
142,0.00393916,0.00503516,0.00552074,0.00542155,0.00532177,0.0052424,0.00517712,0.00505327,0.00499013,0.00506454,0.00494107,0.00480515,0.00468412,0.00458311,0.00448241,0.00438534,0.00428799,0.00420984,0.00414414,0.00406711,0.00400646,0.00394637,0.00388684,0.00384623,0.00235862
143,0.00393375,0.0050261,0.00551053,0.00541158,0.00531204,0.00523286,0.00516773,0.00504417,0.00498129,0.00505552,0.00493238,0.00479682,0.00467611,0.00457536,0.00447493,0.00437811,0.00428103,0.00420309,0.00413755,0.00406073,0.00400024,0.00394031,0.00388094,0.00384043,0.00235601
144,0.00392844,0.00501719,0.00550051,0.00540179,0.00530248,0.00522348,0.00515851,0.00503522,0.00497259,0.00504666,0.00492383,0.00478863,0.00466823,0.00456775,0.00446757,0.00437102,0.00427419,0.00419645,0.00413108,0.00405446,0.00399412,0.00393435,0.00387513,0.00383473,0.00235345
145,0.00392322,0.00500843,0.00549065,0.00539216,0.00529309,0.00521426,0.00514944,0.00502644,0.00496405,0.00503795,0.00491544,0.00478059,0.00466049,0.00456026,0.00446035,0.00436404,0.00426746,0.00418992,0.00412472,0.0040483,0.00398811,0.00392849,0.00386943,0.00382913,0.00235092
146,0.00391808,0.00499983,0.00548096,0.0053827,0.00528385,0.0052052,0.00514053,0.0050178,0.00495565,0.00502939,0.00490718,0.00477268,0.00465288,0.00455291,0.00445324,0.00435718,0.00426085,0.00418351,0.00411846,0.00404224,0.00398221,0.00392273,0.00386382,0.00382363,0.00234844
147,0.00391303,0.00499137,0.00547144,0.0053734,0.00527478,0.0051963,0.00513178,0.00500931,0.0049474,0.00502097,0.00489907,0.0047649,0.0046454,0.00454568,0.00444626,0.00435044,0.00425435,0.0041772,0.00411231,0.00403628,0.0039764,0.00391707,0.00385831,0.00381821,0.002346
148,0.00390806,0.00498306,0.00546208,0.00536427,0.00526586,0.00518755,0.00512317,0.00500096,0.00493929,0.0050127,0.00489109,0.00475726,0.00463805,0.00453857,0.00443939,0.00434381,0.00424796,0.004171,0.00410627,0.00403042,0.00397069,0.00391151,0.00385288,0.00381289,0.00234359
149,0.00390317,0.00497489,0.00545289,0.00535528,0.00525709,0.00517895,0.00511471,0.00499276,0.00493131,0.00500457,0.00488325,0.00474974,0.00463082,0.00453158,0.00443264,0.00433729,0.00424167,0.0041649,0.00410032,0.00402466,0.00396507,0.00390604,0.00384755,0.00380765,0.00234123
150,0.00389836,0.00496686,0.00544385,0.00534645,0.00524847,0.00517049,0.0051064,0.0049847,0.00492348,0.00499658,0.00487555,0.00474236,0.00462372,0.00452471,0.00442601,0.00433089,0.0042355,0.00415891,0.00409448,0.004019,0.00395955,0.00390066,0.00384231,0.00380251,0.00233891
151,0.00389364,0.00495896,0.00543496,0.00533778,0.00524,0.00516218,0.00509822,0.00497677,0.00491577,0.00498872,0.00486797,0.0047351,0.00461674,0.00451796,0.00441949,0.00432459,0.00422943,0.00415302,0.00408874,0.00401344,0.00395412,0.00389537,0.00383716,0.00379745,0.00233662
152,0.00388899,0.0049512,0.00542623,0.00532924,0.00523167,0.00515401,0.00509019,0.00496898,0.0049082,0.004981,0.00486053,0.00472796,0.00460987,0.00451132,0.00441308,0.0043184,0.00422346,0.00414723,0.00408309,0.00400797,0.00394879,0.00389017,0.0038321,0.00379247,0.00233437
153,0.00388441,0.00494357,0.00541764,0.00532086,0.00522349,0.00514598,0.00508229,0.00496133,0.00490075,0.00497341,0.00485321,0.00472094,0.00460312,0.0045048,0.00440677,0.00431231,0.00421759,0.00414153,0.00407754,0.00400258,0.00394354,0.00388505,0.00382711,0.00378758,0.00233216
154,0.00387991,0.00493608,0.0054092,0.00531262,0.00521544,0.00513809,0.00507453,0.0049538,0.00489344,0.00496595,0.00484601,0.00471405,0.00459649,0.00449838,0.00440058,0.00430633,0.00421182,0.00413593,0.00407208,0.00399729,0.00393838,0.00388002,0.00382222,0.00378277,0.00232999
155,0.00387549,0.00492871,0.00540091,0.00530451,0.00520754,0.00513033,0.0050669,0.0049464,0.00488624,0.00495861,0.00483894,0.00470726,0.00458997,0.00449207,0.00439449,0.00430045,0.00420615,0.00413043,0.00406671,0.00399209,0.00393331,0.00387508,0.0038174,0.00377804,0.00232785
156,0.00387114,0.00492146,0.00539275,0.00529655,0.00519976,0.00512271,0.00505939,0.00493913,0.00487917,0.0049514,0.00483198,0.0047006,0.00458355,0.00448587,0.0043885,0.00429466,0.00420057,0.00412502,0.00406143,0.00398698,0.00392832,0.00387022,0.00381266,0.00377339,0.00232575
157,0.00386686,0.00491434,0.00538473,0.00528872,0.00519212,0.00511521,0.00505202,0.00493198,0.00487222,0.00494431,0.00482514,0.00469404,0.00457725,0.00447978,0.00438261,0.00428898,0.00419508,0.0041197,0.00405624,0.00398195,0.00392342,0.00386544,0.00380801,0.00376882,0.00232368
158,0.00386265,0.00490734,0.00537685,0.00528102,0.0051846,0.00510784,0.00504477,0.00492495,0.00486538,0.00493734,0.00481842,0.0046876,0.00457105,0.00447378,0.00437682,0.00428339,0.00418969,0.00411446,0.00405114,0.00397701,0.0039186,0.00386074,0.00380343,0.00376432,0.00232164
159,0.00385851,0.00490045,0.0053691,0.00527345,0.00517722,0.00510059,0.00503764,0.00491804,0.00485866,0.00493049,0.00481181,0.00468127,0.00456496,0.00446789,0.00437112,0.00427789,0.00418439,0.00410932,0.00404612,0.00397214,0.00391386,0.00385612,0.00379893,0.0037599,0.00231964
160,0.00385444,0.00489368,0.00536149,0.00526601,0.00516995,0.00509347,0.00503063,0.00491124,0.00485205,0.00492375,0.00480532,0.00467504,0.00455897,0.0044621,0.00436553,0.00427248,0.00417918,0.00410426,0.00404119,0.00396736,0.0039092,0.00385157,0.0037945,0.00375555,0.00231767
161,0.00385043,0.00488703,0.005354,0.0052587,0.00516281,0.00508646,0.00502374,0.00490456,0.00484556,0.00491713,0.00479893,0.00466891,0.00455307,0.0044564,0.00436002,0.00426717,0.00417405,0.00409928,0.00403634,0.00396266,0.00390461,0.00384711,0.00379015,0.00375128,0.00231573
162,0.00384649,0.00488049,0.00534663,0.00525151,0.00515579,0.00507958,0.00501697,0.00489799,0.00483917,0.00491062,0.00479265,0.00466289,0.00454728,0.0044508,0.00435461,0.00426194,0.00416901,0.00409439,0.00403157,0.00395804,0.0039001,0.00384271,0.00378586,0.00374707,0.00231383
163,0.00384261,0.00487406,0.00533939,0.00524444,0.00514889,0.0050728,0.00501031,0.00489154,0.00483289,0.00490421,0.00478647,0.00465697,0.00454159,0.00444529,0.00434929,0.0042568,0.00416405,0.00408958,0.00402688,0.00395349,0.00389567,0.00383839,0.00378165,0.00374293,0.00231195
164,0.0038388,0.00486773,0.00533228,0.00523748,0.00514211,0.00506615,0.00500376,0.00488519,0.00482671,0.00489792,0.0047804,0.00465115,0.00453599,0.00443987,0.00434406,0.00425175,0.00415918,0.00408485,0.00402226,0.00394902,0.00389131,0.00383414,0.00377751,0.00373887,0.00231011
165,0.00383505,0.00486151,0.00532528,0.00523065,0.00513543,0.0050596,0.00499732,0.00487895,0.00482064,0.00489172,0.00477443,0.00464543,0.00453048,0.00443455,0.00433891,0.00424678,0.00415439,0.0040802,0.00401773,0.00394463,0.00388702,0.00382996,0.00377344,0.00373487,0.0023083
166,0.00383136,0.0048554,0.0053184,0.00522393,0.00512887,0.00505317,0.00499099,0.00487281,0.00481467,0.00488564,0.00476856,0.0046398,0.00452506,0.00442931,0.00433385,0.00424189,0.00414967,0.00407563,0.00401326,0.0039403,0.00388281,0.00382585,0.00376943,0.00373093,0.00230651
167,0.00382773,0.00484939,0.00531163,0.00521732,0.00512242,0.00504684,0.00498477,0.00486677,0.0048088,0.00487965,0.00476279,0.00463426,0.00451974,0.00442416,0.00432888,0.00423709,0.00414504,0.00407113,0.00400888,0.00393605,0.00387866,0.00382181,0.0037655,0.00372707,0.00230476
168,0.00382416,0.00484348,0.00530498,0.00521082,0.00511608,0.00504061,0.00497865,0.00486084,0.00480303,0.00487377,0.00475711,0.00462882,0.0045145,0.00441909,0.00432398,0.00423236,0.00414048,0.00406671,0.00400456,0.00393187,0.00387458,0.00381783,0.00376162,0.00372326,0.00230303
169,0.00382064,0.00483766,0.00529843,0.00520443,0.00510984,0.0050345,0.00497263,0.004855,0.00479735,0.00486798,0.00475153,0.00462347,0.00450935,0.00441411,0.00431917,0.00422771,0.004136,0.00406235,0.00400032,0.00392776,0.00387057,0.00381392,0.00375781,0.00371952,0.00230134
170,0.00381719,0.00483195,0.005292,0.00519814,0.00510371,0.00502848,0.00496671,0.00484926,0.00479177,0.00486229,0.00474604,0.0046182,0.00450429,0.00440922,0.00431444,0.00422314,0.00413159,0.00405808,0.00399615,0.00392371,0.00386662,0.00381007,0.00375406,0.00371584,0.00229967
171,0.00381379,0.00482633,0.00528567,0.00519197,0.00509768,0.00502256,0.00496089,0.00484362,0.00478628,0.00485669,0.00474064,0.00461303,0.00449931,0.0044044,0.00430979,0.00421865,0.00412725,0.00405387,0.00399204,0.00391973,0.00386274,0.00380629,0.00375038,0.00371222,0.00229802
172,0.00381044,0.0048208,0.00527945,0.00518589,0.00509175,0.00501674,0.00495517,0.00483807,0.00478088,0.00485118,0.00473533,0.00460794,0.00449441,0.00439966,0.00430521,0.00421423,0.00412299,0.00404973,0.00398801,0.00391582,0.00385893,0.00380257,0.00374675,0.00370866,0.00229641
173,0.00380715,0.00481536,0.00527333,0.00517991,0.00508591,0.00501102,0.00494954,0.00483261,0.00477557,0.00484577,0.00473011,0.00460293,0.00448959,0.004395,0.00430071,0.00420988,0.00411879,0.00404566,0.00398403,0.00391197,0.00385517,0.00379891,0.00374319,0.00370515,0.00229482
174,0.00380392,0.00481002,0.00526732,0.00517404,0.00508017,0.00500539,0.004944,0.00482725,0.00477035,0.00484045,0.00472497,0.00459801,0.00448485,0.00439042,0.00429628,0.0042056,0.00411467,0.00404165,0.00398013,0.00390819,0.00385148,0.00379531,0.00373968,0.00370171,0.00229325
175,0.00380073,0.00480476,0.0052614,0.00516826,0.00507453,0.00499986,0.00493856,0.00482197,0.00476522,0.00483521,0.00471992,0.00459316,0.00448019,0.00438591,0.00429192,0.0042014,0.00411061,0.00403771,0.00397629,0.00390446,0.00384785,0.00379177,0.00373623,0.00369832,0.00229171
176,0.0037976,0.00479959,0.00525558,0.00516257,0.00506898,0.00499441,0.0049332,0.00481678,0.00476017,0.00483006,0.00471495,0.0045884,0.00447561,0.00438148,0.00428764,0.00419726,0.00410662,0.00403384,0.00397251,0.0039008,0.00384428,0.00378829,0.00373284,0.00369499,0.0022902
177,0.00379452,0.0047945,0.00524986,0.00515698,0.00506353,0.00498906,0.00492794,0.00481167,0.0047552,0.00482499,0.00471007,0.00458372,0.0044711,0.00437712,0.00428343,0.00419319,0.00410269,0.00403003,0.00396879,0.0038972,0.00384076,0.00378486,0.0037295,0.00369171,0.00228871
178,0.00379148,0.0047895,0.00524423,0.00515148,0.00505816,0.00498379,0.00492276,0.00480665,0.00475031,0.00482001,0.00470526,0.00457911,0.00446667,0.00437283,0.00427928,0.00418919,0.00409883,0.00402628,0.00396514,0.00389366,0.00383731,0.00378149,0.00372621,0.00368848,0.00228724
179,0.0037885,0.00478458,0.00523869,0.00514607,0.00505288,0.00497861,0.00491766,0.00480171,0.00474551,0.00481511,0.00470053,0.00457457,0.00446231,0.00436861,0.00427521,0.00418525,0.00409503,0.00402259,0.00396154,0.00389017,0.00383391,0.00377818,0.00372298,0.00368531,0.0022858
180,0.00378556,0.00477974,0.00523324,0.00514075,0.00504769,0.00497352,0.00491265,0.00479685,0.00474078,0.00481029,0.00469588,0.00457012,0.00445802,0.00436446,0.0042712,0.00418137,0.00409129,0.00401897,0.003958,0.00388674,0.00383056,0.00377492,0.0037198,0.00368219,0.00228438
181,0.00378267,0.00477498,0.00522788,0.00513552,0.00504258,0.00496851,0.00490772,0.00479207,0.00473613,0.00480555,0.00469131,0.00456573,0.0044538,0.00436038,0.00426725,0.00417756,0.00408762,0.0040154,0.00395452,0.00388337,0.00382727,0.00377171,0.00371668,0.00367912,0.00228299
182,0.00377983,0.0047703,0.00522261,0.00513037,0.00503755,0.00496358,0.00490287,0.00478737,0.00473156,0.00480088,0.00468681,0.00456142,0.00444964,0.00435636,0.00426337,0.00417382,0.004084,0.00401189,0.0039511,0.00388005,0.00382404,0.00376855,0.0037136,0.0036761,0.00228162
183,0.00377703,0.00476569,0.00521743,0.00512531,0.00503261,0.00495873,0.0048981,0.00478275,0.00472706,0.0047963,0.00468239,0.00455717,0.00444556,0.00435241,0.00425956,0.00417013,0.00408045,0.00400844,0.00394773,0.00387678,0.00382085,0.00376545,0.00371058,0.00367312,0.00228026
184,0.00377428,0.00476116,0.00521233,0.00512033,0.00502775,0.00495396,0.00489341,0.0047782,0.00472263,0.00479178,0.00467803,0.004553,0.00444154,0.00434853,0.0042558,0.0041665,0.00407695,0.00400504,0.00394442,0.00387357,0.00381772,0.00376239,0.0037076,0.0036702,0.00227894
185,0.00377157,0.0047567,0.00520731,0.00511543,0.00502297,0.00494927,0.0048888,0.00477372,0.00471828,0.00478734,0.00467375,0.00454889,0.00443759,0.0043447,0.00425211,0.00416293,0.0040735,0.0040017,0.00394116,0.00387041,0.00381464,0.00375939,0.00370467,0.00366732,0.00227763
