# Interpolated TOPAS C-12 delta-electron fraction on the 0.01+0.1*n MeV/u stopping-power grid.
energy_MeVu,delta_electron_fraction
114.51,0.0863405531598
114.61,0.0863858805728
114.71,0.0864312079859
114.81,0.086476535399
114.91,0.086521862812
115.01,0.0865667544229
115.11,0.0866077238139
115.21,0.0866486932048
115.31,0.0866896625958
115.41,0.0867306319868
115.51,0.0867716013777
115.61,0.0868125707687
115.71,0.0868535401597
115.81,0.0868945095507
115.91,0.0869354789416
116.01,0.0869761048339
116.11,0.0870136392376
116.21,0.0870511736414
116.31,0.0870887080451
116.41,0.0871262424488
116.51,0.0871637768526
116.61,0.0872013112563
116.71,0.0872388456601
116.81,0.0872763800638
116.91,0.0873139144675
117.01,0.0873510031633
117.11,0.0873840804877
117.21,0.0874171578121
117.31,0.0874502351364
117.41,0.0874833124608
117.51,0.0875163897852
117.61,0.0875494671096
117.71,0.0875825444339
117.81,0.0876156217583
117.91,0.0876486990827
118.01,0.08768252974
118.11,0.087723140394
118.21,0.087763751048
118.31,0.0878043617021
118.41,0.0878449723561
118.51,0.0878855830101
118.61,0.0879261936641
118.71,0.0879668043181
118.81,0.0880074149722
118.91,0.0880480256262
119.01,0.0880886223906
119.11,0.0881290941486
119.21,0.0881695659066
119.31,0.0882100376646
119.41,0.0882505094226
119.51,0.0882909811807
119.61,0.0883314529387
119.71,0.0883719246967
119.81,0.0884123964547
119.91,0.0884528682127
120.01,0.088491681656
120.11,0.0885155702671
120.21,0.0885394588783
120.31,0.0885633474894
120.41,0.0885872361005
120.51,0.0886111247116
120.61,0.0886350133227
120.71,0.0886589019339
120.81,0.088682790545
120.91,0.0887066791561
121.01,0.088731180294
121.11,0.0887611941731
121.21,0.0887912080522
121.31,0.0888212219313
121.41,0.0888512358104
121.51,0.0888812496895
121.61,0.0889112635686
121.71,0.0889412774477
121.81,0.0889712913268
121.91,0.0890013052059
122.01,0.0890322360613
122.11,0.0890714197032
122.21,0.0891106033451
122.31,0.089149786987
122.41,0.0891889706289
122.51,0.0892281542708
122.61,0.0892673379128
122.71,0.0893065215547
122.81,0.0893457051966
122.91,0.0893848888385
123.01,0.0894231559936
123.11,0.0894531747677
123.21,0.0894831935419
123.31,0.089513212316
123.41,0.0895432310901
123.51,0.0895732498642
123.61,0.0896032686383
123.71,0.0896332874125
123.81,0.0896633061866
123.91,0.0896933249607
124.01,0.0897240562258
124.11,0.0897611999098
124.21,0.0897983435937
124.31,0.0898354872777
124.41,0.0898726309616
124.51,0.0899097746456
124.61,0.0899469183296
124.71,0.0899840620135
124.81,0.0900212056975
124.91,0.0900583493814
125.01,0.090096460032
125.11,0.0901432733821
125.21,0.0901900867322
125.31,0.0902369000823
125.41,0.0902837134324
125.51,0.0903305267825
125.61,0.0903773401325
125.71,0.0904241534826
125.81,0.0904709668327
125.91,0.0905177801828
126.01,0.0905639739822
126.11,0.0906045918249
126.21,0.0906452096676
126.31,0.0906858275103
126.41,0.090726445353
126.51,0.0907670631957
126.61,0.0908076810384
126.71,0.0908482988811
126.81,0.0908889167239
126.91,0.0909295345666
127.01,0.0909696067816
127.11,0.091004768348
127.21,0.0910399299144
127.31,0.0910750914807
127.41,0.0911102530471
127.51,0.0911454146135
127.61,0.0911805761799
127.71,0.0912157377462
127.81,0.0912508993126
127.91,0.091286060879
128.01,0.0913209304123
128.11,0.0913531716486
128.21,0.0913854128849
128.31,0.0914176541212
128.41,0.0914498953575
128.51,0.0914821365938
128.61,0.0915143778301
128.71,0.0915466190664
128.81,0.0915788603027
128.91,0.091611101539
129.01,0.0916435223436
129.11,0.0916775592631
129.21,0.0917115961825
129.31,0.091745633102
129.41,0.0917796700214
129.51,0.0918137069408
129.61,0.0918477438603
129.71,0.0918817807797
129.81,0.0919158176992
129.91,0.0919498546186
130.01,0.0919836747413
130.11,0.0920155436932
130.21,0.0920474126451
130.31,0.092079281597
130.41,0.0921111505488
130.51,0.0921430195007
130.61,0.0921748884526
130.71,0.0922067574045
130.81,0.0922386263564
130.91,0.0922704953083
131.01,0.0923025903994
131.11,0.0923367207439
131.21,0.0923708510883
131.31,0.0924049814327
131.41,0.0924391117771
131.51,0.0924732421215
131.61,0.092507372466
131.71,0.0925415028104
131.81,0.0925756331548
131.91,0.0926097634992
132.01,0.0926435409537
132.11,0.0926741423982
132.21,0.0927047438427
132.31,0.0927353452872
132.41,0.0927659467317
132.51,0.0927965481762
132.61,0.0928271496207
132.71,0.0928577510652
132.81,0.0928883525097
132.91,0.0929189539542
133.01,0.0929497248704
133.11,0.0929820210312
133.21,0.093014317192
133.31,0.0930466133528
133.41,0.0930789095136
133.51,0.0931112056744
133.61,0.0931435018352
133.71,0.093175797996
133.81,0.0932080941568
133.91,0.0932403903176
134.01,0.0932725677618
134.11,0.0933036767566
134.21,0.0933347857514
134.31,0.0933658947462
134.41,0.093397003741
134.51,0.0934281127358
134.61,0.0934592217306
134.71,0.0934903307255
134.81,0.0935214397203
134.91,0.0935525487151
135.01,0.0935833989669
135.11,0.0936119205318
135.21,0.0936404420968
135.31,0.0936689636617
135.41,0.0936974852267
135.51,0.0937260067916
135.61,0.0937545283566
135.71,0.0937830499215
135.81,0.0938115714865
135.91,0.0938400930514
136.01,0.0938696059541
136.11,0.0939080408966
136.21,0.0939464758391
136.31,0.0939849107816
136.41,0.0940233457241
136.51,0.0940617806666
136.61,0.0941002156091
136.71,0.0941386505516
136.81,0.0941770854941
136.91,0.0942155204366
137.01,0.0942534552372
137.11,0.0942868887616
137.21,0.0943203222859
137.31,0.0943537558102
137.41,0.0943871893346
137.51,0.0944206228589
137.61,0.0944540563832
137.71,0.0944874899075
137.81,0.0945209234319
137.91,0.0945543569562
138.01,0.0945881212037
138.11,0.0946248619593
138.21,0.0946616027149
138.31,0.0946983434706
138.41,0.0947350842262
138.51,0.0947718249818
138.61,0.0948085657374
138.71,0.0948453064931
138.81,0.0948820472487
138.91,0.0949187880043
139.01,0.0949550863764
139.11,0.094987403296
139.21,0.0950197202156
139.31,0.0950520371352
139.41,0.0950843540548
139.51,0.0951166709744
139.61,0.095148987894
139.71,0.0951813048136
139.81,0.0952136217332
139.91,0.0952459386529
140.01,0.0952777134811
140.11,0.0953046094874
140.21,0.0953315054936
140.31,0.0953584014999
140.41,0.0953852975061
140.51,0.0954121935124
140.61,0.0954390895186
140.71,0.0954659855249
140.81,0.0954928815311
140.91,0.0955197775374
141.01,0.0955464666638
141.11,0.0955712938719
141.21,0.09559612108
141.31,0.095620948288
141.41,0.0956457754961
141.51,0.0956706027042
141.61,0.0956954299123
141.71,0.0957202571204
141.81,0.0957450843284
141.91,0.0957699115365
142.01,0.0957955798982
142.11,0.0958288186427
142.21,0.0958620573872
142.31,0.0958952961316
142.41,0.0959285348761
142.51,0.0959617736205
142.61,0.095995012365
142.71,0.0960282511095
142.81,0.0960614898539
142.91,0.0960947285984
143.01,0.0961273589444
143.11,0.0961545137049
143.21,0.0961816684653
143.31,0.0962088232257
143.41,0.0962359779861
143.51,0.0962631327465
143.61,0.0962902875069
143.71,0.0963174422673
143.81,0.0963445970277
143.91,0.0963717517881
144.01,0.0964000841812
144.11,0.0964390152679
144.21,0.0964779463546
144.31,0.0965168774413
144.41,0.096555808528
144.51,0.0965947396147
144.61,0.0966336707014
144.71,0.0966726017881
144.81,0.0967115328749
144.91,0.0967504639616
145.01,0.0967881786596
145.11,0.09681494586
145.21,0.0968417130604
145.31,0.0968684802608
145.41,0.0968952474612
145.51,0.0969220146616
145.61,0.096948781862
145.71,0.0969755490624
145.81,0.0970023162628
145.91,0.0970290834632
146.01,0.0970557071078
146.11,0.09708103875
146.21,0.0971063703921
146.31,0.0971317020343
146.41,0.0971570336765
146.51,0.0971823653186
146.61,0.0972076969608
146.71,0.0972330286029
146.81,0.0972583602451
146.91,0.0972836918873
147.01,0.0973094776313
147.11,0.0973393502922
147.21,0.0973692229531
147.31,0.097399095614
147.41,0.0974289682748
147.51,0.0974588409357
147.61,0.0974887135966
147.71,0.0975185862575
147.81,0.0975484589184
147.91,0.0975783315793
148.01,0.0976088387376
148.11,0.0976450563721
148.21,0.0976812740066
148.31,0.0977174916411
148.41,0.0977537092756
148.51,0.0977899269102
148.61,0.0978261445447
148.71,0.0978623621792
148.81,0.0978985798137
148.91,0.0979347974482
149.01,0.0979692698039
149.11,0.0979880346495
149.21,0.0980067994952
149.31,0.0980255643409
149.41,0.0980443291865
149.51,0.0980630940322
149.61,0.0980818588779
149.71,0.0981006237236
149.81,0.0981193885692
149.91,0.0981381534149
150.01,0.0981583042099
150.11,0.0981909285484
150.21,0.0982235528869
150.31,0.0982561772254
150.41,0.0982888015639
150.51,0.0983214259024
150.61,0.0983540502409
150.71,0.0983866745794
150.81,0.0984192989179
150.91,0.0984519232564
151.01,0.0984838940957
151.11,0.0985099834424
151.21,0.0985360727892
151.31,0.098562162136
151.41,0.0985882514828
151.51,0.0986143408295
151.61,0.0986404301763
151.71,0.0986665195231
151.81,0.0986926088698
151.91,0.0987186982166
152.01,0.0987441593491
152.11,0.0987639665526
152.21,0.0987837737562
152.31,0.0988035809598
152.41,0.0988233881634
152.51,0.098843195367
152.61,0.0988630025706
152.71,0.0988828097742
152.81,0.0989026169778
152.91,0.0989224241814
153.01,0.0989425574373
153.11,0.0989656251642
153.21,0.0989886928911
153.31,0.099011760618
153.41,0.0990348283449
153.51,0.0990578960718
153.61,0.0990809637988
153.71,0.0991040315257
153.81,0.0991270992526
153.91,0.0991501669795
154.01,0.0991724278828
154.11,0.0991874273736
154.21,0.0992024268643
154.31,0.0992174263551
154.41,0.0992324258459
154.51,0.0992474253367
154.61,0.0992624248275
154.71,0.0992774243182
154.81,0.099292423809
154.91,0.0993074232998
155.01,0.0993225487617
155.11,0.0993388079641
155.21,0.0993550671665
155.31,0.0993713263689
155.41,0.0993875855713
155.51,0.0994038447737
155.61,0.0994201039761
155.71,0.0994363631785
155.81,0.0994526223809
155.91,0.0994688815832
156.01,0.0994862985872
156.11,0.0995141358049
156.21,0.0995419730227
156.31,0.0995698102404
156.41,0.0995976474581
156.51,0.0996254846759
156.61,0.0996533218936
156.71,0.0996811591114
156.81,0.0997089963291
156.91,0.0997368335468
157.01,0.0997643806241
157.11,0.0997893164376
157.21,0.099814252251
157.31,0.0998391880644
157.41,0.0998641238778
157.51,0.0998890596912
157.61,0.0999139955047
157.71,0.0999389313181
157.81,0.0999638671315
157.91,0.0999888029449
158.01,0.100013726869
158.11,0.100038543793
158.21,0.100063360717
158.31,0.10008817764
158.41,0.100112994564
158.51,0.100137811487
158.61,0.100162628411
158.71,0.100187445335
158.81,0.100212262258
158.91,0.100237079182
159.01,0.100262195782
159.11,0.100290009474
159.21,0.100317823166
159.31,0.100345636857
159.41,0.100373450549
159.51,0.100401264241
159.61,0.100429077932
159.71,0.100456891624
159.81,0.100484705316
159.91,0.100512519007
160.01,0.100540691952
160.11,0.100572098168
160.21,0.100603504385
160.31,0.100634910601
160.41,0.100666316818
160.51,0.100697723034
160.61,0.100729129251
160.71,0.100760535467
160.81,0.100791941684
160.91,0.1008233479
161.01,0.100855021486
161.11,0.100889101396
161.21,0.100923181306
161.31,0.100957261216
161.41,0.100991341126
161.51,0.101025421035
161.61,0.101059500945
161.71,0.101093580855
161.81,0.101127660765
161.91,0.101161740675
162.01,0.101195766111
162.11,0.101229301279
162.21,0.101262836447
162.31,0.101296371615
162.41,0.101329906783
162.51,0.101363441951
162.61,0.101396977119
162.71,0.101430512288
162.81,0.101464047456
162.91,0.101497582624
163.01,0.101530357043
163.11,0.101556284728
163.21,0.101582212413
163.31,0.101608140098
163.41,0.101634067783
163.51,0.101659995468
163.61,0.101685923153
163.71,0.101711850838
163.81,0.101737778523
163.91,0.101763706208
164.01,0.101789657018
164.11,0.101815815963
164.21,0.101841974908
164.31,0.101868133852
164.41,0.101894292797
164.51,0.101920451741
164.61,0.101946610686
164.71,0.101972769631
164.81,0.101998928575
164.91,0.10202508752
165.01,0.102050925729
165.11,0.102073877315
165.21,0.102096828901
165.31,0.102119780487
165.41,0.102142732073
165.51,0.102165683659
165.61,0.102188635245
165.71,0.102211586831
165.81,0.102234538417
165.91,0.102257490003
166.01,0.102281108114
166.11,0.102310724953
166.21,0.102340341792
166.31,0.102369958632
166.41,0.102399575471
166.51,0.10242919231
166.61,0.102458809149
166.71,0.102488425988
166.81,0.102518042828
166.91,0.102547659667
167.01,0.102576785163
167.11,0.102601488572
167.21,0.102626191982
167.31,0.102650895391
167.41,0.102675598801
167.51,0.10270030221
167.61,0.10272500562
167.71,0.102749709029
167.81,0.102774412439
167.91,0.102799115848
168.01,0.102823941757
168.11,0.102849870159
168.21,0.10287579856
168.31,0.102901726961
168.41,0.102927655363
168.51,0.102953583764
168.61,0.102979512166
168.71,0.103005440567
168.81,0.103031368968
168.91,0.10305729737
169.01,0.103082770927
169.11,0.103104150892
169.21,0.103125530857
169.31,0.103146910821
169.41,0.103168290786
169.51,0.10318967075
169.61,0.103211050715
169.71,0.10323243068
169.81,0.103253810644
169.91,0.103275190609
170.01,0.103297945126
170.11,0.103333070621
170.21,0.103368196116
170.31,0.103403321611
170.41,0.103438447106
170.51,0.103473572601
170.61,0.103508698096
170.71,0.103543823591
170.81,0.103578949086
170.91,0.103614074581
171.01,0.103647674397
171.11,0.103667543112
171.21,0.103687411826
171.31,0.103707280541
171.41,0.103727149255
171.51,0.103747017969
171.61,0.103766886684
171.71,0.103786755398
171.81,0.103806624113
171.91,0.103826492827
172.01,0.103847232318
172.11,0.103875808795
172.21,0.103904385273
172.31,0.10393296175
172.41,0.103961538228
172.51,0.103990114705
172.61,0.104018691183
172.71,0.10404726766
172.81,0.104075844138
172.91,0.104104420615
173.01,0.104131988599
173.11,0.104150480136
173.21,0.104168971673
173.31,0.10418746321
173.41,0.104205954747
173.51,0.104224446284
173.61,0.104242937821
173.71,0.104261429358
173.81,0.104279920896
173.91,0.104298412433
174.01,0.104316553288
174.11,0.104331538006
174.21,0.104346522725
174.31,0.104361507444
174.41,0.104376492162
174.51,0.104391476881
174.61,0.104406461599
174.71,0.104421446318
174.81,0.104436431037
174.91,0.104451415755
175.01,0.104467169687
175.11,0.104489846533
175.21,0.10451252338
175.31,0.104535200226
175.41,0.104557877073
175.51,0.10458055392
175.61,0.104603230766
175.71,0.104625907613
175.81,0.104648584459
175.91,0.104671261306
176.01,0.104693465427
176.11,0.104711415014
176.21,0.1047293646
176.31,0.104747314187
176.41,0.104765263774
176.51,0.104783213361
176.61,0.104801162948
176.71,0.104819112535
176.81,0.104837062122
176.91,0.104855011709
177.01,0.104872956748
177.11,0.104890860861
177.21,0.104908764975
177.31,0.104926669088
177.41,0.104944573201
177.51,0.104962477314
177.61,0.104980381427
177.71,0.10499828554
177.81,0.105016189653
177.91,0.105034093766
178.01,0.105052937492
178.11,0.105080237736
178.21,0.10510753798
178.31,0.105134838223
178.41,0.105162138467
178.51,0.10518943871
178.61,0.105216738954
178.71,0.105244039198
178.81,0.105271339441
178.91,0.105298639685
179.01,0.105325170404
179.11,0.105344775409
179.21,0.105364380414
179.31,0.105383985419
179.41,0.105403590424
179.51,0.105423195428
179.61,0.105442800433
179.71,0.105462405438
179.81,0.105482010443
179.91,0.105501615448
180.01,0.105521074767
180.11,0.105539222913
180.21,0.105557371059
180.31,0.105575519206
180.41,0.105593667352
180.51,0.105611815498
180.61,0.105629963644
180.71,0.105648111791
180.81,0.105666259937
180.91,0.105684408083
181.01,0.105703460183
181.11,0.105730647859
181.21,0.105757835535
181.31,0.105785023212
181.41,0.105812210888
181.51,0.105839398565
181.61,0.105866586241
181.71,0.105893773917
181.81,0.105920961594
181.91,0.10594814927
182.01,0.105974813051
182.11,0.105996761771
182.21,0.106018710492
182.31,0.106040659212
182.41,0.106062607932
182.51,0.106084556653
182.61,0.106106505373
182.71,0.106128454093
182.81,0.106150402813
182.91,0.106172351534
183.01,0.106195505911
183.11,0.106229511205
183.21,0.106263516499
183.31,0.106297521793
183.41,0.106331527087
183.51,0.106365532381
183.61,0.106399537675
183.71,0.106433542969
183.81,0.106467548263
183.91,0.106501553557
184.01,0.106533071199
184.11,0.106542199971
184.21,0.106551328744
184.31,0.106560457516
184.41,0.106569586288
184.51,0.10657871506
184.61,0.106587843832
184.71,0.106596972605
184.81,0.106606101377
184.91,0.106615230149
185.01,0.106625444457
185.11,0.106645428583
185.21,0.106665412709
185.31,0.106685396835
185.41,0.106705380961
185.51,0.106725365087
185.61,0.106745349213
185.71,0.106765333339
185.81,0.106785317465
185.91,0.106805301592
186.01,0.106826285416
186.11,0.106856266521
186.21,0.106886247627
186.31,0.106916228733
186.41,0.106946209839
186.51,0.106976190945
186.61,0.10700617205
186.71,0.107036153156
186.81,0.107066134262
186.91,0.107096115368
187.01,0.10712514367
187.11,0.107145596742
187.21,0.107166049814
187.31,0.107186502885
187.41,0.107206955957
187.51,0.107227409029
187.61,0.1072478621
187.71,0.107268315172
187.81,0.107288768244
187.91,0.107309221315
188.01,0.107330009228
188.11,0.107353810711
188.21,0.107377612193
188.31,0.107401413675
188.41,0.107425215157
188.51,0.10744901664
188.61,0.107472818122
188.71,0.107496619604
188.81,0.107520421087
188.91,0.107544222569
189.01,0.107566430785
189.11,0.107574299606
189.21,0.107582168426
189.31,0.107590037247
189.41,0.107597906067
189.51,0.107605774888
189.61,0.107613643708
189.71,0.107621512529
189.81,0.107629381349
189.91,0.10763725017
190.01,0.107647583052
190.11,0.107680092494
190.21,0.107712601935
190.31,0.107745111376
190.41,0.107777620818
190.51,0.107810130259
190.61,0.107842639701
190.71,0.107875149142
190.81,0.107907658583
190.91,0.107940168025
191.01,0.107971210819
191.11,0.107989053794
191.21,0.108006896769
191.31,0.108024739744
191.41,0.108042582719
191.51,0.108060425693
191.61,0.108078268668
191.71,0.108096111643
191.81,0.108113954618
191.91,0.108131797593
192.01,0.108149065016
192.11,0.108161152475
192.21,0.108173239933
192.31,0.108185327392
192.41,0.108197414851
192.51,0.108209502309
192.61,0.108221589768
192.71,0.108233677227
192.81,0.108245764685
192.91,0.108257852144
193.01,0.108271154708
193.11,0.108295393215
193.21,0.108319631723
193.31,0.108343870231
193.41,0.108368108738
193.51,0.108392347246
193.61,0.108416585753
193.71,0.108440824261
193.81,0.108465062769
193.91,0.108489301276
194.01,0.108513336932
194.11,0.108535546923
194.21,0.108557756913
194.31,0.108579966904
194.41,0.108602176894
194.51,0.108624386885
194.61,0.108646596876
194.71,0.108668806866
194.81,0.108691016857
194.91,0.108713226847
195.01,0.108736028967
195.11,0.108764160251
195.21,0.108792291534
195.31,0.108820422818
195.41,0.108848554101
195.51,0.108876685384
195.61,0.108904816668
195.71,0.108932947951
195.81,0.108961079235
195.91,0.108989210518
196.01,0.109015458287
196.11,0.10902475443
196.21,0.109034050573
196.31,0.109043346716
196.41,0.109052642859
196.51,0.109061939002
196.61,0.109071235145
196.71,0.109080531288
196.81,0.10908982743
196.91,0.109099123573
197.01,0.109108949187
197.11,0.109123540033
197.21,0.109138130879
197.31,0.109152721726
197.41,0.109167312572
197.51,0.109181903419
197.61,0.109196494265
197.71,0.109211085111
197.81,0.109225675958
197.91,0.109240266804
198.01,0.109255122127
198.11,0.109272357734
198.21,0.109289593342
198.31,0.109306828949
198.41,0.109324064557
198.51,0.109341300164
198.61,0.109358535772
198.71,0.109375771379
198.81,0.109393006987
198.91,0.109410242594
199.01,0.109433417837
199.11,0.109510049794
199.21,0.109586681751
199.31,0.109663313708
199.41,0.109739945666
199.51,0.109816577623
199.61,0.10989320958
199.71,0.109969841537
199.81,0.110046473494
199.91,0.110123105452
200.01,0.110194477317
200.11,0.110218508358
200.21,0.110242539399
200.31,0.11026657044
200.41,0.110290601481
200.51,0.110314632522
200.61,0.110338663563
200.71,0.110362694604
200.81,0.110386725645
200.91,0.110410756686
201.01,0.110434787727
201.11,0.110458818768
201.21,0.110482849809
201.31,0.11050688085
201.41,0.110530911891
201.51,0.110554942932
201.61,0.110578973972
201.71,0.110603005013
201.81,0.110627036054
201.91,0.110651067095
202.01,0.110675098136
202.11,0.110699129177
202.21,0.110723160218
202.31,0.110747191259
202.41,0.1107712223
202.51,0.110795253341
202.61,0.110819284382
202.71,0.110843315423
202.81,0.110867346464
202.91,0.110891377505
203.01,0.110915408546
203.11,0.110939439587
203.21,0.110963470628
203.31,0.110987501669
203.41,0.11101153271
203.51,0.111035563751
203.61,0.111059594791
203.71,0.111083625832
203.81,0.111107656873
203.91,0.111131687914
204.01,0.111155718955
204.11,0.111179749996
204.21,0.111203781037
204.31,0.111227812078
204.41,0.111251843119
204.51,0.11127587416
204.61,0.111299905201
204.71,0.111323936242
204.81,0.111347967283
204.91,0.111371998324
205.01,0.111396029365
205.11,0.111420060406
205.21,0.111444091447
205.31,0.111468122488
205.41,0.111492153529
205.51,0.11151618457
205.61,0.11154021561
205.71,0.111564246651
205.81,0.111588277692
205.91,0.111612308733
206.01,0.111636339774
206.11,0.111660370815
206.21,0.111684401856
206.31,0.111708432897
206.41,0.111732463938
206.51,0.111756494979
206.61,0.11178052602
206.71,0.111804557061
206.81,0.111828588102
206.91,0.111852619143
207.01,0.111876650184
207.11,0.111900681225
207.21,0.111924712266
207.31,0.111948743307
207.41,0.111972774348
207.51,0.111996805389
207.61,0.112020836429
207.71,0.11204486747
207.81,0.112068898511
207.91,0.112092929552
208.01,0.112116960593
208.11,0.112140991634
208.21,0.112165022675
208.31,0.112189053716
208.41,0.112213084757
208.51,0.112237115798
208.61,0.112261146839
208.71,0.11228517788
208.81,0.112309208921
208.91,0.112333239962
209.01,0.112357271003
209.11,0.112381302044
209.21,0.112405333085
209.31,0.112429364126
209.41,0.112453395167
209.51,0.112477426208
209.61,0.112501457248
209.71,0.112525488289
209.81,0.11254951933
209.91,0.112573550371
210.01,0.112597581412
210.11,0.112621612453
210.21,0.112645643494
210.31,0.112669674535
210.41,0.112693705576
210.51,0.112717736617
210.61,0.112741767658
210.71,0.112765798699
210.81,0.11278982974
210.91,0.112813860781
211.01,0.112837891822
211.11,0.112861922863
211.21,0.112885953904
211.31,0.112909984945
211.41,0.112934015986
211.51,0.112958047027
211.61,0.112982078067
211.71,0.113006109108
211.81,0.113030140149
211.91,0.11305417119
212.01,0.113078202231
212.11,0.113102233272
212.21,0.113126264313
212.31,0.113150295354
212.41,0.113174326395
212.51,0.113198357436
212.61,0.113222388476
212.71,0.113246419517
212.81,0.113270450558
212.91,0.113294481599
213.01,0.11331851264
213.11,0.113342543681
213.21,0.113366574722
213.31,0.113390605763
213.41,0.113414636804
213.51,0.113438667845
213.61,0.113462698886
213.71,0.113486729927
213.81,0.113510760968
213.91,0.113534792009
214.01,0.11355882305
214.11,0.113582854091
214.21,0.113606885132
214.31,0.113630916173
214.41,0.113654947214
214.51,0.113678978255
214.61,0.113703009295
214.71,0.113727040336
214.81,0.113751071377
214.91,0.113775102418
215.01,0.113799133459
215.11,0.1138231645
215.21,0.113847195541
215.31,0.113871226582
215.41,0.113895257623
215.51,0.113919288664
215.61,0.113943319705
215.71,0.113967350746
215.81,0.113991381787
215.91,0.114015412828
216.01,0.114039443869
216.11,0.11406347491
216.21,0.114087505951
216.31,0.114111536992
216.41,0.114135568033
216.51,0.114159599074
216.61,0.114183630114
216.71,0.114207661155
216.81,0.114231692196
216.91,0.114255723237
217.01,0.114279754278
217.11,0.114303785319
217.21,0.11432781636
217.31,0.114351847401
217.41,0.114375878442
217.51,0.114399909483
217.61,0.114423940524
217.71,0.114447971565
217.81,0.114472002606
217.91,0.114496033647
218.01,0.114520064688
218.11,0.114544095729
218.21,0.11456812677
218.31,0.114592157811
218.41,0.114616188852
218.51,0.114640219893
218.61,0.114664250933
218.71,0.114688281974
218.81,0.114712313015
218.91,0.114736344056
219.01,0.114760375097
219.11,0.114784406138
219.21,0.114808437179
219.31,0.11483246822
219.41,0.114856499261
219.51,0.114880530302
219.61,0.114904561343
219.71,0.114928592384
219.81,0.114952623425
219.91,0.114976654466
220.01,0.115000685507
220.11,0.115024716548
220.21,0.115048747589
220.31,0.11507277863
220.41,0.115096809671
220.51,0.115120840712
220.61,0.115144871752
220.71,0.115168902793
220.81,0.115192933834
220.91,0.115216964875
221.01,0.115240995916
221.11,0.115265026957
221.21,0.115289057998
221.31,0.115313089039
221.41,0.11533712008
221.51,0.115361151121
221.61,0.115385182162
221.71,0.115409213203
221.81,0.115433244244
221.91,0.115457275285
222.01,0.115481306326
222.11,0.115505337367
222.21,0.115529368408
222.31,0.115553399449
222.41,0.11557743049
222.51,0.115601461531
222.61,0.115625492571
222.71,0.115649523612
222.81,0.115673554653
222.91,0.115697585694
223.01,0.115721616735
223.11,0.115745647776
223.21,0.115769678817
223.31,0.115793709858
223.41,0.115817740899
223.51,0.11584177194
223.61,0.115865802981
223.71,0.115889834022
223.81,0.115913865063
223.91,0.115937896104
224.01,0.115961927145
224.11,0.115985958186
224.21,0.116009989227
224.31,0.116034020268
224.41,0.116058051309
224.51,0.11608208235
224.61,0.11610611339
224.71,0.116130144431
224.81,0.116154175472
224.91,0.116178206513
225.01,0.116202237554
225.11,0.116226268595
225.21,0.116250299636
225.31,0.116274330677
225.41,0.116298361718
225.51,0.116322392759
225.61,0.1163464238
225.71,0.116370454841
225.81,0.116394485882
225.91,0.116418516923
226.01,0.116442547964
226.11,0.116466579005
226.21,0.116490610046
226.31,0.116514641087
226.41,0.116538672128
226.51,0.116562703169
226.61,0.116586734209
226.71,0.11661076525
226.81,0.116634796291
226.91,0.116658827332
227.01,0.116682858373
227.11,0.116706889414
227.21,0.116730920455
227.31,0.116754951496
227.41,0.116778982537
227.51,0.116803013578
227.61,0.116827044618
227.71,0.116851075659
227.81,0.1168751067
227.91,0.116899137741
228.01,0.116923168782
228.11,0.116947199823
228.21,0.116971230864
228.31,0.116995261905
228.41,0.117019292946
228.51,0.117043323987
228.61,0.117067355028
228.71,0.117091386069
228.81,0.11711541711
228.91,0.117139448151
229.01,0.117163479192
229.11,0.117187510233
229.21,0.117211541274
229.31,0.117235572315
229.41,0.117259603356
229.51,0.117283634397
229.61,0.117307665437
229.71,0.117331696478
229.81,0.117355727519
229.91,0.11737975856
230.01,0.117403789601
230.11,0.117427820642
230.21,0.117451851683
230.31,0.117475882724
230.41,0.117499913765
230.51,0.117523944806
230.61,0.117547975847
230.71,0.117572006888
230.81,0.117596037929
230.91,0.11762006897
231.01,0.117644100011
231.11,0.117668131052
231.21,0.117692162093
231.31,0.117716193134
231.41,0.117740224175
231.51,0.117764255216
231.61,0.117788286256
231.71,0.117812317297
231.81,0.117836348338
231.91,0.117860379379
232.01,0.11788441042
232.11,0.117908441461
232.21,0.117932472502
232.31,0.117956503543
232.41,0.117980534584
232.51,0.118004565625
232.61,0.118028596666
232.71,0.118052627707
232.81,0.118076658748
232.91,0.118100689789
233.01,0.11812472083
233.11,0.118148751871
233.21,0.118172782912
233.31,0.118196813953
233.41,0.118220844994
233.51,0.118244876035
233.61,0.118268907075
233.71,0.118292938116
233.81,0.118316969157
233.91,0.118341000198
234.01,0.118365031239
234.11,0.11838906228
234.21,0.118413093321
234.31,0.118437124362
234.41,0.118461155403
234.51,0.118485186444
234.61,0.118509217485
234.71,0.118533248526
234.81,0.118557279567
234.91,0.118581310608
235.01,0.118605341649
235.11,0.11862937269
235.21,0.118653403731
235.31,0.118677434772
235.41,0.118701465813
235.51,0.118725496854
235.61,0.118749527894
235.71,0.118773558935
235.81,0.118797589976
235.91,0.118821621017
236.01,0.118845652058
236.11,0.118869683099
236.21,0.11889371414
236.31,0.118917745181
236.41,0.118941776222
236.51,0.118965807263
236.61,0.118989838304
236.71,0.119013869345
236.81,0.119037900386
236.91,0.119061931427
237.01,0.119085962468
237.11,0.119109993509
237.21,0.11913402455
237.31,0.119158055591
237.41,0.119182086632
