# TOPAS/Geant4 C-12 stopping power in G4_AIR (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
93.21,0.0293311
93.31,0.0293076
93.41,0.0292841
93.51,0.0292607
93.61,0.0292373
93.71,0.0292139
93.81,0.0291906
93.91,0.0291673
94.01,0.0291441
94.11,0.0291209
94.21,0.0290978
94.31,0.0290747
94.41,0.0290517
94.51,0.0290287
94.61,0.0290058
94.71,0.0289828
94.81,0.02896
94.91,0.0289372
95.01,0.0289144
95.11,0.0288917
95.21,0.028869
95.31,0.0288463
95.41,0.0288237
95.51,0.0288012
95.61,0.0287787
95.71,0.0287562
95.81,0.0287338
95.91,0.0287114
96.01,0.028689
96.11,0.0286667
96.21,0.0286444
96.31,0.0286222
96.41,0.0286
96.51,0.0285779
96.61,0.0285558
96.71,0.0285338
96.81,0.0285117
96.91,0.0284898
97.01,0.0284678
97.11,0.0284459
97.21,0.0284241
97.31,0.0284023
97.41,0.0283805
97.51,0.0283588
97.61,0.0283371
97.71,0.0283154
97.81,0.0282938
97.91,0.0282722
98.01,0.0282507
98.11,0.0282292
98.21,0.0282077
98.31,0.0281863
98.41,0.0281649
98.51,0.0281436
98.61,0.0281223
98.71,0.028101
98.81,0.0280798
98.91,0.0280586
99.01,0.0280374
99.11,0.0280163
99.21,0.0279952
99.31,0.0279741
99.41,0.027953
99.51,0.0279319
99.61,0.0279108
99.71,0.0278898
99.81,0.0278688
99.91,0.0278479
100.01,0.027827
100.11,0.0278061
100.21,0.0277853
100.31,0.0277645
100.41,0.0277437
100.51,0.027723
100.61,0.0277023
100.71,0.0276816
100.81,0.027661
100.91,0.0276404
101.01,0.0276199
101.11,0.0275994
101.21,0.0275789
101.31,0.0275585
101.41,0.0275381
101.51,0.0275177
101.61,0.0274974
101.71,0.0274771
101.81,0.0274568
101.91,0.0274366
102.01,0.0274164
102.11,0.0273963
102.21,0.0273761
102.31,0.0273561
102.41,0.027336
102.51,0.027316
102.61,0.027296
102.71,0.0272761
102.81,0.0272562
102.91,0.0272363
103.01,0.0272165
103.11,0.0271967
103.21,0.0271769
103.31,0.0271572
103.41,0.0271375
103.51,0.0271179
103.61,0.0270982
103.71,0.0270786
103.81,0.0270591
103.91,0.0270396
104.01,0.0270201
104.11,0.0270006
104.21,0.0269812
104.31,0.0269618
104.41,0.0269425
104.51,0.0269232
104.61,0.0269039
104.71,0.0268847
104.81,0.0268654
104.91,0.0268463
105.01,0.0268271
105.11,0.026808
105.21,0.0267889
105.31,0.0267699
105.41,0.0267509
105.51,0.0267319
105.61,0.026713
105.71,0.0266941
105.81,0.0266752
105.91,0.0266564
106.01,0.0266376
106.11,0.0266188
106.21,0.0266001
106.31,0.0265813
106.41,0.0265627
106.51,0.026544
106.61,0.0265254
106.71,0.0265069
106.81,0.0264883
106.91,0.0264698
107.01,0.0264513
107.11,0.0264329
107.21,0.0264145
107.31,0.0263961
107.41,0.0263778
107.51,0.0263595
107.61,0.0263412
107.71,0.0263229
107.81,0.0263047
107.91,0.0262866
108.01,0.0262684
108.11,0.0262503
108.21,0.0262322
108.31,0.0262142
108.41,0.0261961
108.51,0.0261782
108.61,0.0261602
108.71,0.0261423
108.81,0.0261244
108.91,0.0261065
109.01,0.0260887
109.11,0.0260709
109.21,0.0260532
109.31,0.0260354
109.41,0.0260177
109.51,0.0260001
109.61,0.0259824
109.71,0.0259648
109.81,0.0259472
109.91,0.0259297
110.01,0.0259122
110.11,0.0258947
110.21,0.0258773
110.31,0.0258599
110.41,0.0258425
110.51,0.0258251
110.61,0.0258078
110.71,0.0257905
110.81,0.0257732
110.91,0.025756
111.01,0.0257388
111.11,0.0257216
111.21,0.0257045
111.31,0.0256874
111.41,0.0256703
111.51,0.0256533
111.61,0.0256362
111.71,0.0256193
111.81,0.0256023
111.91,0.0255854
112.01,0.0255685
112.11,0.0255516
112.21,0.0255348
112.31,0.025518
112.41,0.0255012
112.51,0.0254845
112.61,0.0254677
112.71,0.0254511
112.81,0.0254344
112.91,0.0254178
113.01,0.0254012
113.11,0.0253846
113.21,0.0253681
113.31,0.0253516
113.41,0.0253351
113.51,0.0253186
113.61,0.0253022
113.71,0.0252858
113.81,0.0252695
113.91,0.0252531
114.01,0.0252368
114.11,0.0252206
114.21,0.0252043
114.31,0.0251881
114.41,0.0251719
114.51,0.0251558
114.61,0.0251396
114.71,0.0251235
114.81,0.0251074
114.91,0.0250914
115.01,0.0250754
115.11,0.0250594
115.21,0.0250434
115.31,0.0250275
115.41,0.0250116
115.51,0.0249957
115.61,0.0249799
115.71,0.0249641
115.81,0.0249483
115.91,0.0249325
116.01,0.0249168
116.11,0.0249011
116.21,0.0248854
116.31,0.0248698
116.41,0.0248541
116.51,0.0248386
116.61,0.024823
116.71,0.0248075
116.81,0.0247919
116.91,0.0247765
117.01,0.024761
117.11,0.0247456
117.21,0.0247302
117.31,0.0247148
117.41,0.0246995
117.51,0.0246841
117.61,0.0246688
117.71,0.0246536
117.81,0.0246383
117.91,0.0246231
118.01,0.0246079
118.11,0.0245928
