# TOPAS/Geant4 C-12 stopping power in G4_LUNG_ICRP (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
115.41,24.2948
115.51,24.2795
115.61,24.2642
115.71,24.249
115.81,24.2338
115.91,24.2187
116.01,24.2035
116.11,24.1884
116.21,24.1733
116.31,24.1582
116.41,24.1432
116.51,24.1282
116.61,24.1132
116.71,24.0982
116.81,24.0833
116.91,24.0683
117.01,24.0534
117.11,24.0386
117.21,24.0237
117.31,24.0089
117.41,23.9941
117.51,23.9793
117.61,23.9645
117.71,23.9498
117.81,23.9351
117.91,23.9204
118.01,23.9057
118.11,23.8911
118.21,23.8765
118.31,23.8619
118.41,23.8473
118.51,23.8328
118.61,23.8183
118.71,23.8038
118.81,23.7893
118.91,23.7748
119.01,23.7604
119.11,23.746
119.21,23.7316
119.31,23.7173
119.41,23.7029
119.51,23.6886
119.61,23.6743
119.71,23.6601
119.81,23.6458
119.91,23.6316
120.01,23.6174
120.11,23.6032
120.21,23.5891
120.31,23.5749
120.41,23.5608
120.51,23.5467
120.61,23.5326
120.71,23.5186
120.81,23.5046
120.91,23.4906
121.01,23.4766
121.11,23.4626
121.21,23.4487
121.31,23.4348
121.41,23.4209
121.51,23.407
121.61,23.3932
121.71,23.3794
121.81,23.3655
121.91,23.3518
122.01,23.338
122.11,23.3243
122.21,23.3105
122.31,23.2968
122.41,23.2832
122.51,23.2695
122.61,23.2559
122.71,23.2423
122.81,23.2287
122.91,23.2151
123.01,23.2015
123.11,23.188
123.21,23.1745
123.31,23.161
123.41,23.1476
123.51,23.1341
123.61,23.1207
123.71,23.1073
123.81,23.0939
123.91,23.0805
124.01,23.0672
124.11,23.0539
124.21,23.0406
124.31,23.0273
124.41,23.014
124.51,23.0008
124.61,22.9875
124.71,22.9743
124.81,22.9612
124.91,22.948
125.01,22.9349
125.11,22.9217
125.21,22.9086
125.31,22.8956
125.41,22.8825
125.51,22.8695
125.61,22.8564
125.71,22.8434
125.81,22.8304
125.91,22.8175
126.01,22.8045
126.11,22.7916
126.21,22.7787
126.31,22.7658
126.41,22.753
126.51,22.7401
126.61,22.7273
126.71,22.7145
126.81,22.7017
126.91,22.6889
127.01,22.6762
127.11,22.6634
127.21,22.6507
127.31,22.638
