# TOPAS 4.2.p3 / Geant4 11.3.2 SchneiderSection07 ion electronic stopping powers.
# delta_electron_fraction preserves the measured C-12 correction and uses each ion's G4 restricted/unrestricted ratio relative to C-12.
atomic_number,mass_number,energy_MeVu,stopping_power_MeV_per_mm,restricted_stopping_power_MeV_per_mm,nuclear_stopping_power_MeV_per_mm,raw_delta_electron_fraction,delta_electron_fraction
4,12,280.91,5.83968,5.13055,0,0.121433,0.129648401288
4,12,281.01,5.83849,5.12943,0,0.121445,0.129671365595
4,12,281.11,5.83731,5.12832,0,0.121458,0.129696465482
4,12,281.21,5.83612,5.1272,0,0.121471,0.129720497526
4,12,281.31,5.83494,5.12609,0,0.121484,0.129744529569
4,12,281.41,5.83375,5.12497,0,0.121496,0.129767493532
4,12,281.51,5.83257,5.12386,0,0.121509,0.129792593761
4,12,281.61,5.83139,5.12275,0,0.121522,0.129816625804
4,12,281.71,5.83021,5.12164,0,0.121535,0.129840657847
4,12,281.81,5.82903,5.12053,0,0.121547,0.129864689995
4,12,281.91,5.82785,5.11942,0,0.12156,0.129888722037
4,12,282.01,5.82667,5.11831,0,0.121573,0.129912754079
4,12,282.11,5.8255,5.1172,0,0.121585,0.129936786226
4,12,282.21,5.82432,5.11609,0,0.121598,0.129960818268
4,12,282.31,5.82315,5.11499,0,0.121611,0.129984850309
4,12,282.41,5.82197,5.11388,0,0.121623,0.130008882456
4,12,282.51,5.8208,5.11278,0,0.121636,0.130032914497
4,12,282.61,5.81962,5.11167,0,0.121649,0.130056946536
4,12,282.71,5.81845,5.11057,0,0.121661,0.130080978682
4,12,282.81,5.81728,5.10947,0,0.121674,0.130105010723
4,12,282.91,5.81611,5.10837,0,0.121687,0.130129042763
4,12,283.01,5.81494,5.10727,0,0.121699,0.130153074908
4,12,283.11,5.81377,5.10617,0,0.121712,0.130177106948
4,12,283.21,5.8126,5.10507,0,0.121725,0.130202208735
4,12,283.31,5.81144,5.10397,0,0.121737,0.130225171132
4,12,283.41,5.81027,5.10287,0,0.12175,0.130249203171
4,12,283.51,5.80911,5.10177,0,0.121763,0.130274305216
4,12,283.61,5.80794,5.10068,0,0.121775,0.130297267354
4,12,283.71,5.80678,5.09958,0,0.121788,0.130322369573
4,12,283.81,5.80561,5.09849,0,0.1218,0.130345331536
4,12,283.91,5.80445,5.09739,0,0.121813,0.130369363574
4,12,284.01,5.80329,5.0963,0,0.121826,0.13039446605
4,12,284.11,5.80213,5.09521,0,0.121838,0.130417427754
4,12,284.21,5.80097,5.09412,0,0.121851,0.130442530405
4,12,284.31,5.79981,5.09303,0,0.121863,0.130465491934
4,12,284.41,5.79865,5.09194,0,0.121876,0.13049059476
4,12,284.51,5.7975,5.09085,0,0.121889,0.130514626879
4,12,284.61,5.79634,5.08976,0,0.121901,0.130538659112
4,12,284.71,5.79518,5.08867,0,0.121914,0.130562691231
4,12,284.81,5.79403,5.08758,0,0.121926,0.130586723464
4,12,284.91,5.79287,5.0865,0,0.121939,0.130610755583
4,12,285.01,5.79172,5.08541,0,0.121951,0.130633716503
4,12,285.11,5.79057,5.08433,0,0.121964,0.130658819934
4,12,285.21,5.78942,5.08324,0,0.121976,0.130681780679
4,12,285.31,5.78827,5.08216,0,0.121989,0.130706884284
4,12,285.41,5.78711,5.08108,0,0.122001,0.130729844854
4,12,285.51,5.78597,5.08,0,0.122014,0.130754948633
4,12,285.61,5.78482,5.07892,0,0.122027,0.13077898075
4,12,285.71,5.78367,5.07784,0,0.122039,0.130803012981
4,12,285.81,5.78252,5.07676,0,0.122052,0.130828117116
4,12,285.91,5.78138,5.07568,0,0.122064,0.130851077328
4,12,286.01,5.78023,5.0746,0,0.122077,0.130876181637
4,12,286.11,5.77909,5.07352,0,0.122089,0.130899141674
4,12,286.21,5.77794,5.07245,0,0.122101,0.130923173904
4,12,286.31,5.7768,5.07137,0,0.122114,0.13094720602
4,12,286.41,5.77566,5.0703,0,0.122126,0.130971238249
4,12,286.51,5.77452,5.06922,0,0.122139,0.130995270364
4,12,286.61,5.77338,5.06815,0,0.122151,0.131019302592
4,12,286.71,5.77224,5.06708,0,0.122164,0.131043334706
4,12,286.81,5.7711,5.06601,0,0.122176,0.131067366935
4,12,286.91,5.76996,5.06493,0,0.122189,0.13109247203
4,12,287.01,5.76882,5.06386,0,0.122201,0.131115431277
4,12,287.11,5.76768,5.0628,0,0.122214,0.131140536545
4,12,287.21,5.76655,5.06173,0,0.122226,0.131163495618
4,12,287.31,5.76541,5.06066,0,0.122238,0.131187527845
4,12,287.41,5.76428,5.05959,0,0.122251,0.131212633378
4,12,287.51,5.76315,5.05852,0,0.122263,0.131235592185
4,12,287.61,5.76201,5.05746,0,0.122276,0.131260697891
4,12,287.71,5.76088,5.05639,0,0.122288,0.131283656524
4,12,287.81,5.75975,5.05533,0,0.122301,0.131308762403
4,12,287.91,5.75862,5.05427,0,0.122313,0.13133279472
4,12,288.01,5.75749,5.0532,0,0.122325,0.131355753088
4,12,288.11,5.75636,5.05214,0,0.122338,0.13138085923
4,12,288.21,5.75523,5.05108,0,0.12235,0.131404891546
4,12,288.31,5.75411,5.05002,0,0.122362,0.131427849649
4,12,288.41,5.75298,5.04896,0,0.122375,0.131452956055
4,12,288.51,5.75185,5.0479,0,0.122387,0.131476988371
4,12,288.61,5.75073,5.04684,0,0.1224,0.131501020562
4,12,288.71,5.74961,5.04578,0,0.122412,0.131525052877
4,12,288.81,5.74848,5.04473,0,0.122424,0.131549085192
4,12,288.91,5.74736,5.04367,0,0.122437,0.131573117384
4,12,289.01,5.74624,5.04262,0,0.122449,0.131597149698
4,12,289.11,5.74512,5.04156,0,0.122461,0.131621182012
4,12,289.21,5.744,5.04051,0,0.122474,0.131645214203
4,12,289.31,5.74288,5.03946,0,0.122486,0.131669246517
4,12,289.41,5.74176,5.0384,0,0.122498,0.13169327883
4,12,289.51,5.74064,5.03735,0,0.122511,0.13171731102
4,12,289.61,5.73952,5.0363,0,0.122523,0.131741343332
4,12,289.71,5.73841,5.03525,0,0.122535,0.131765375645
4,12,289.81,5.73729,5.0342,0,0.122548,0.131790483376
4,12,289.91,5.73618,5.03315,0,0.12256,0.131813440146
4,12,290.01,5.73506,5.0321,0,0.122572,0.131837472458
4,12,290.11,5.73395,5.03106,0,0.122584,0.13186150477
4,12,290.21,5.73284,5.03001,0,0.122597,0.131885536958
4,12,290.31,5.73172,5.02896,0,0.122609,0.131909569269
4,12,290.41,5.73061,5.02792,0,0.122621,0.13193360158
4,12,290.51,5.7295,5.02687,0,0.122634,0.131958709928
4,12,290.61,5.72839,5.02583,0,0.122646,0.131981666078
4,12,290.71,5.72728,5.02479,0,0.122658,0.132005698388
4,12,290.81,5.72618,5.02375,0,0.12267,0.132029730698
4,12,290.91,5.72507,5.0227,0,0.122683,0.132054839398
4,12,291.01,5.72396,5.02166,0,0.122695,0.132078871798
4,12,291.11,5.72286,5.02062,0,0.122707,0.132101827503
4,12,291.21,5.72175,5.01958,0,0.122719,0.132125859812
4,12,291.31,5.72065,5.01854,0,0.122731,0.132149892121
4,12,291.41,5.71954,5.01751,0,0.122744,0.132175001264
4,12,291.51,5.71844,5.01647,0,0.122756,0.132199033662
4,12,291.61,5.71734,5.01543,0,0.122768,0.132221988921
4,12,291.71,5.71624,5.0144,0,0.12278,0.132246021229
4,12,291.81,5.71514,5.01336,0,0.122793,0.132271130724
4,12,291.91,5.71404,5.01233,0,0.122805,0.132295163122
4,12,292.01,5.71294,5.01129,0,0.122817,0.132319195519
4,12,292.11,5.71184,5.01026,0,0.122829,0.132342150334
4,12,292.21,5.71074,5.00923,0,0.122841,0.13236618264
4,12,292.31,5.70965,5.0082,0,0.122853,0.132390214947
4,12,292.41,5.70855,5.00717,0,0.122866,0.132415324974
4,12,292.51,5.70746,5.00614,0,0.122878,0.13243935737
4,12,292.61,5.70636,5.00511,0,0.12289,0.132463389766
4,12,292.71,5.70527,5.00408,0,0.122902,0.132487422161
4,12,292.81,5.70418,5.00305,0,0.122914,0.132510376351
4,12,292.91,5.70308,5.00202,0,0.122926,0.132534408655
4,12,293.01,5.70199,5.001,0,0.122939,0.132559519214
4,12,293.11,5.7009,4.99997,0,0.122951,0.132583551609
4,12,293.21,5.69981,4.99895,0,0.122963,0.132607584003
4,12,293.31,5.69872,4.99792,0,0.122975,0.132631616397
4,12,293.41,5.69763,4.9969,0,0.122987,0.13265564879
4,12,293.51,5.69655,4.99587,0,0.122999,0.132679681183
4,12,293.61,5.69546,4.99485,0,0.123011,0.132703713576
4,12,293.71,5.69437,4.99383,0,0.123024,0.132727745837
4,12,293.81,5.69329,4.99281,0,0.123036,0.132751778229
4,12,293.91,5.6922,4.99179,0,0.123048,0.132775810622
4,12,294.01,5.69112,4.99077,0,0.12306,0.132799843014
4,12,294.11,5.69003,4.98975,0,0.123072,0.132823875405
4,12,294.21,5.68895,4.98873,0,0.123084,0.132847907797
4,12,294.31,5.68787,4.98772,0,0.123096,0.132871940188
4,12,294.41,5.68679,4.9867,0,0.123108,0.132895972579
4,12,294.51,5.68571,4.98568,0,0.12312,0.13292000497
4,12,294.61,5.68463,4.98467,0,0.123132,0.13294403736
4,12,294.71,5.68355,4.98365,0,0.123144,0.13296806975
4,12,294.81,5.68247,4.98264,0,0.123156,0.13299210214
4,12,294.91,5.68139,4.98163,0,0.123169,0.133017214487
4,12,295.01,5.68032,4.98061,0,0.123181,0.133041246966
4,12,295.11,5.67924,4.9796,0,0.123193,0.133065279445
4,12,295.21,5.67817,4.97859,0,0.123205,0.133089311924
4,12,295.31,5.67709,4.97758,0,0.123217,0.133113344402
4,12,295.41,5.67602,4.97657,0,0.123229,0.13313737688
4,12,295.51,5.67494,4.97556,0,0.123241,0.133161409358
4,12,295.61,5.67387,4.97455,0,0.123253,0.133185441835
4,12,295.71,5.6728,4.97354,0,0.123265,0.133209474312
4,12,295.81,5.67173,4.97254,0,0.123277,0.133233506789
4,12,295.91,5.67066,4.97153,0,0.123289,0.133257539266
4,12,296.01,5.66959,4.97052,0,0.123301,0.133281571742
4,12,296.11,5.66852,4.96952,0,0.123313,0.133305604219
4,12,296.21,5.66745,4.96852,0,0.123325,0.133329636695
4,12,296.31,5.66639,4.96751,0,0.123337,0.13335366917
4,12,296.41,5.66532,4.96651,0,0.123349,0.133377701646
4,12,296.51,5.66425,4.96551,0,0.123361,0.133401734121
4,12,296.61,5.66319,4.9645,0,0.123373,0.133425766595
4,12,296.71,5.66212,4.9635,0,0.123385,0.13344979907
4,12,296.81,5.66106,4.9625,0,0.123397,0.133473831544
4,12,296.91,5.66,4.9615,0,0.123409,0.133497864018
4,12,297.01,5.65893,4.9605,0,0.123421,0.133521896492
4,12,297.11,5.65787,4.95951,0,0.123433,0.133545928965
4,12,297.21,5.65681,4.95851,0,0.123444,0.133568879418
4,12,297.31,5.65575,4.95751,0,0.123456,0.133592911802
4,12,297.41,5.65469,4.95652,0,0.123468,0.133616944185
4,12,297.51,5.65363,4.95552,0,0.12348,0.133642058996
4,12,297.61,5.65257,4.95453,0,0.123492,0.133666091467
4,12,297.71,5.65152,4.95353,0,0.123504,0.133690123939
4,12,297.81,5.65046,4.95254,0,0.123516,0.13371415641
4,12,297.91,5.6494,4.95155,0,0.123528,0.133738188882
4,12,298.01,5.64835,4.95055,0,0.12354,0.133762221353
4,12,298.11,5.6473,4.94956,0,0.123552,0.133786253823
4,12,298.21,5.64624,4.94857,0,0.123564,0.133810286294
4,12,298.31,5.64519,4.94758,0,0.123576,0.133834318764
4,12,298.41,5.64414,4.94659,0,0.123588,0.133859434484
4,12,298.51,5.64308,4.9456,0,0.123599,0.133882383843
4,12,298.61,5.64203,4.94461,0,0.123611,0.133906416312
4,12,298.71,5.64098,4.94363,0,0.123623,0.133930448781
4,12,298.81,5.63993,4.94264,0,0.123635,0.13395448125
4,12,298.91,5.63888,4.94165,0,0.123647,0.133978513718
4,12,299.01,5.63784,4.94067,0,0.123659,0.134002546187
4,12,299.11,5.63679,4.93968,0,0.123671,0.134027662538
4,12,299.21,5.63574,4.9387,0,0.123682,0.134050611262
4,12,299.31,5.6347,4.93772,0,0.123694,0.134074643729
4,12,299.41,5.63365,4.93673,0,0.123706,0.134098676196
4,12,299.51,5.63261,4.93575,0,0.123718,0.134122708663
4,12,299.61,5.63156,4.93477,0,0.12373,0.134146741129
4,12,299.71,5.63052,4.93379,0,0.123742,0.134171858022
4,12,299.81,5.62948,4.93281,0,0.123754,0.134195890577
4,12,299.91,5.62843,4.93183,0,0.123765,0.134218838667
4,12,300.01,5.62739,4.93085,0,0.123777,0.134242871132
4,12,300.11,5.62635,4.92987,0,0.123789,0.134266903597
4,12,300.21,5.62531,4.92889,0,0.123801,0.134292020943
4,12,300.31,5.62427,4.92792,0,0.123813,0.134316053497
4,12,300.41,5.62323,4.92694,0,0.123824,0.134339001131
4,12,300.51,5.6222,4.92597,0,0.123836,0.134363033595
4,12,300.61,5.62116,4.92499,0,0.123848,0.134388151304
4,12,300.71,5.62012,4.92402,0,0.12386,0.134412183857
4,12,300.81,5.61909,4.92304,0,0.123872,0.134436216409
4,12,300.91,5.61805,4.92207,0,0.123883,0.134459163588
4,12,301.01,5.61702,4.9211,0,0.123895,0.134484281661
4,12,301.11,5.61599,4.92013,0,0.123907,0.134508314212
4,12,301.21,5.61495,4.91916,0,0.123919,0.134532346763
4,12,301.31,5.61392,4.91818,0,0.12393,0.134555293577
4,12,301.41,5.61289,4.91721,0,0.123942,0.134580412012
4,12,301.51,5.61186,4.91625,0,0.123954,0.134604444562
4,12,301.61,5.61083,4.91528,0,0.123966,0.134628477111
4,12,301.71,5.6098,4.91431,0,0.123977,0.13465142356
4,12,301.81,5.60877,4.91334,0,0.123989,0.134676542359
4,12,301.91,5.60774,4.91238,0,0.124001,0.134700574907
4,12,302.01,5.60671,4.91141,0,0.124013,0.134724607456
4,12,302.11,5.60569,4.91045,0,0.124024,0.134748640153
4,12,302.21,5.60466,4.90948,0,0.124036,0.134772672701
4,12,302.31,5.60363,4.90852,0,0.124048,0.134796705249
4,12,302.41,5.60261,4.90755,0,0.124059,0.134819651058
4,12,302.51,5.60159,4.90659,0,0.124071,0.134844770492
4,12,302.61,5.60056,4.90563,0,0.124083,0.134868803039
4,12,302.71,5.59954,4.90467,0,0.124095,0.134892835585
4,12,302.81,5.59852,4.90371,0,0.124106,0.13491686828
4,12,302.91,5.5975,4.90275,0,0.124118,0.134940900826
4,12,303.01,5.59648,4.90179,0,0.12413,0.134964933372
4,12,303.11,5.59546,4.90083,0,0.124141,0.134988966066
4,12,303.21,5.59444,4.89987,0,0.124153,0.135012998611
4,12,303.31,5.59342,4.89891,0,0.124165,0.135037031156
4,12,303.41,5.5924,4.89796,0,0.124176,0.135061063849
4,12,303.51,5.59138,4.897,0,0.124188,0.135085096393
4,12,303.61,5.59037,4.89604,0,0.1242,0.135110216929
4,12,303.71,5.58935,4.89509,0,0.124211,0.135133161628
4,12,303.81,5.58833,4.89414,0,0.124223,0.135157194172
4,12,303.91,5.58732,4.89318,0,0.124235,0.135182314981
4,12,304.01,5.58631,4.89223,0,0.124246,0.135205259406
4,12,304.11,5.58529,4.89128,0,0.124258,0.135229291949
4,12,304.21,5.58428,4.89032,0,0.124269,0.13525332464
4,12,304.31,5.58327,4.88937,0,0.124281,0.135277357181
4,12,304.41,5.58226,4.88842,0,0.124293,0.135302478449
4,12,304.51,5.58125,4.88747,0,0.124304,0.135325422413
4,12,304.61,5.58024,4.88652,0,0.124316,0.135349454954
4,12,304.71,5.57923,4.88557,0,0.124328,0.135374576494
4,12,304.81,5.57822,4.88463,0,0.124339,0.135397520184
4,12,304.91,5.57721,4.88368,0,0.124351,0.135422641908
4,12,305.01,5.5762,4.88273,0,0.124362,0.135445585413
4,12,305.11,5.5752,4.88179,0,0.124374,0.135470707322
4,12,305.21,5.57419,4.88084,0,0.124386,0.135494739949
4,12,305.31,5.57318,4.8799,0,0.124397,0.135517683179
4,12,305.41,5.57218,4.87895,0,0.124409,0.13554280536
4,12,305.51,5.57118,4.87801,0,0.12442,0.135565748405
4,12,305.61,5.57017,4.87707,0,0.124432,0.135590870769
4,12,305.71,5.56917,4.87612,0,0.124443,0.135613813629
4,12,305.81,5.56817,4.87518,0,0.124455,0.135638936178
4,12,305.91,5.56717,4.87424,0,0.124467,0.135662968803
4,12,306.01,5.56617,4.8733,0,0.124478,0.135687001586
4,12,306.11,5.56517,4.87236,0,0.12449,0.135711034211
4,12,306.21,5.56417,4.87142,0,0.124501,0.135735066992
4,12,306.31,5.56317,4.87048,0,0.124513,0.135759099616
4,12,306.41,5.56217,4.86954,0,0.124524,0.135783132398
4,12,306.51,5.56117,4.86861,0,0.124536,0.135807165021
4,12,306.61,5.56017,4.86767,0,0.124547,0.135831197801
4,12,306.71,5.55918,4.86673,0,0.124559,0.135855230423
4,12,306.81,5.55818,4.8658,0,0.12457,0.135879263203
4,12,306.91,5.55719,4.86486,0,0.124582,0.135903295826
4,12,307.01,5.55619,4.86393,0,0.124593,0.135927328605
4,12,307.11,5.5552,4.86299,0,0.124605,0.135951361226
4,12,307.21,5.55421,4.86206,0,0.124616,0.135975394005
4,12,307.31,5.55321,4.86113,0,0.124628,0.135999426626
4,12,307.41,5.55222,4.8602,0,0.124639,0.136023459404
4,12,307.51,5.55123,4.85927,0,0.124651,0.136047492025
4,12,307.61,5.55024,4.85834,0,0.124662,0.136071524802
4,12,307.71,5.54925,4.85741,0,0.124674,0.136095557422
4,12,307.81,5.54826,4.85648,0,0.124685,0.136119590199
4,12,307.91,5.54727,4.85555,0,0.124697,0.136143622818
4,12,308.01,5.54629,4.85462,0,0.124708,0.136167655594
4,12,308.11,5.5453,4.85369,0,0.12472,0.136191688213
4,12,308.21,5.54431,4.85276,0,0.124731,0.136215720988
4,12,308.31,5.54333,4.85184,0,0.124743,0.136240845936
4,12,308.41,5.54234,4.85091,0,0.124754,0.136263786381
4,12,308.51,5.54136,4.84999,0,0.124765,0.136287819156
4,12,308.61,5.54037,4.84906,0,0.124777,0.136311851772
4,12,308.71,5.53939,4.84814,0,0.124788,0.136335884546
4,12,308.81,5.53841,4.84722,0,0.1248,0.136359917163
4,12,308.91,5.53743,4.84629,0,0.124811,0.136383949936
4,12,309.01,5.53644,4.84537,0,0.124823,0.13640907553
4,12,309.11,5.53546,4.84445,0,0.124834,0.136432015325
4,12,309.21,5.53448,4.84353,0,0.124845,0.136456048098
4,12,309.31,5.5335,4.84261,0,0.124857,0.136480080713
4,12,309.41,5.53252,4.84169,0,0.124868,0.136504113485
4,12,309.51,5.53155,4.84077,0,0.12488,0.13652923954
4,12,309.61,5.53057,4.83985,0,0.124891,0.13655217887
4,12,309.71,5.52959,4.83893,0,0.124902,0.136576211641
4,12,309.81,5.52862,4.83801,0,0.124914,0.136601337975
4,12,309.91,5.52764,4.8371,0,0.124925,0.136624277025
4,12,310.01,5.52666,4.83618,0,0.124937,0.136649403542
4,12,310.11,5.52569,4.83527,0,0.124948,0.136673436408
4,12,310.21,5.52472,4.83435,0,0.124959,0.136696375178
4,12,310.31,5.52374,4.83344,0,0.124971,0.136721501973
4,12,310.41,5.52277,4.83252,0,0.124982,0.136744440558
4,12,310.51,5.5218,4.83161,0,0.124993,0.136768473327
4,12,310.61,5.52083,4.8307,0,0.125005,0.1367936004
4,12,310.71,5.51986,4.82979,0,0.125016,0.136816538705
4,12,310.81,5.51889,4.82887,0,0.125028,0.136841665961
4,12,310.91,5.51792,4.82796,0,0.125039,0.136865698825
4,12,311.01,5.51695,4.82705,0,0.12505,0.13688863685
4,12,311.11,5.51598,4.82614,0,0.125062,0.136913764384
4,12,311.21,5.51501,4.82523,0,0.125073,0.136937797247
4,12,311.31,5.51405,4.82433,0,0.125084,0.136961830109
4,12,311.41,5.51308,4.82342,0,0.125096,0.136985862804
4,12,311.51,5.51211,4.82251,0,0.125107,0.137009895666
4,12,311.61,5.51115,4.8216,0,0.125118,0.137033928527
4,12,311.71,5.51018,4.8207,0,0.125129,0.137056865897
4,12,311.81,5.50922,4.81979,0,0.125141,0.137081994082
4,12,311.91,5.50826,4.81889,0,0.125152,0.137106026942
4,12,312.01,5.5073,4.81798,0,0.125163,0.137130059802
4,12,312.11,5.50633,4.81708,0,0.125175,0.137154092495
4,12,312.21,5.50537,4.81618,0,0.125186,0.137178125355
4,12,312.31,5.50441,4.81527,0,0.125197,0.137202158214
4,12,312.41,5.50345,4.81437,0,0.125209,0.137226190906
4,12,312.51,5.50249,4.81347,0,0.12522,0.137250223764
4,12,312.61,5.50153,4.81257,0,0.125231,0.137274256621
4,12,312.71,5.50057,4.81167,0,0.125242,0.137298289479
4,12,312.81,5.49962,4.81077,0,0.125254,0.13732232217
4,12,312.91,5.49866,4.80987,0,0.125265,0.137346355027
4,12,313.01,5.4977,4.80897,0,0.125276,0.137370387884
4,12,313.11,5.49675,4.80807,0,0.125287,0.13739442074
4,12,313.21,5.49579,4.80718,0,0.125299,0.137419550329
4,12,313.31,5.49484,4.80628,0,0.12531,0.137442486286
4,12,313.41,5.49388,4.80538,0,0.125321,0.137466519141
4,12,313.51,5.49293,4.80449,0,0.125332,0.137490551996
4,12,313.61,5.49198,4.80359,0,0.125344,0.137515681957
4,12,313.71,5.49103,4.8027,0,0.125355,0.137538617539
4,12,313.81,5.49007,4.80181,0,0.125366,0.137562650394
4,12,313.91,5.48912,4.80091,0,0.125377,0.137586683247
4,12,314.01,5.48817,4.80002,0,0.125388,0.137610716101
4,12,314.11,5.48722,4.79913,0,0.1254,0.137635846529
4,12,314.21,5.48627,4.79824,0,0.125411,0.137658781641
4,12,314.31,5.48533,4.79734,0,0.125422,0.137682814493
4,12,314.41,5.48438,4.79645,0,0.125433,0.137706847346
4,12,314.51,5.48343,4.79556,0,0.125444,0.137730880198
4,12,314.61,5.48248,4.79468,0,0.125456,0.137756011091
4,12,314.71,5.48154,4.79379,0,0.125467,0.137780044037
4,12,314.81,5.48059,4.7929,0,0.125478,0.137802978584
4,12,314.91,5.47965,4.79201,0,0.125489,0.137827011435
4,12,315.01,5.4787,4.79112,0,0.1255,0.137851044285
4,12,315.11,5.47776,4.79024,0,0.125512,0.137876175645
4,12,315.21,5.47682,4.78935,0,0.125523,0.13790020859
4,12,315.31,5.47587,4.78847,0,0.125534,0.137924241535
4,12,315.41,5.47493,4.78758,0,0.125545,0.137948274479
4,12,315.51,5.47399,4.7867,0,0.125556,0.137971208366
4,12,315.61,5.47305,4.78581,0,0.125567,0.137995241214
4,12,315.71,5.47211,4.78493,0,0.125579,0.138020373135
4,12,315.81,5.47117,4.78405,0,0.12559,0.138044406078
4,12,315.91,5.47023,4.78317,0,0.125601,0.13806843902
4,12,316.01,5.46929,4.78229,0,0.125612,0.138092471962
4,12,316.11,5.46836,4.7814,0,0.125623,0.138116504904
4,12,316.21,5.46742,4.78052,0,0.125634,0.138140537846
4,12,316.31,5.46648,4.77965,0,0.125645,0.138163470979
4,12,316.41,5.46555,4.77877,0,0.125656,0.138187503824
4,12,316.51,5.46461,4.77789,0,0.125668,0.138212636494
4,12,316.61,5.46368,4.77701,0,0.125679,0.138236669433
4,12,316.71,5.46274,4.77613,0,0.12569,0.138260702373
4,12,316.81,5.46181,4.77526,0,0.125701,0.138284735312
4,12,316.91,5.46088,4.77438,0,0.125712,0.138308768252
4,12,317.01,5.45994,4.7735,0,0.125723,0.138332801191
4,12,317.11,5.45901,4.77263,0,0.125734,0.138356834129
4,12,317.21,5.45808,4.77175,0,0.125745,0.138380867068
4,12,317.31,5.45715,4.77088,0,0.125756,0.138404900005
4,12,317.41,5.45622,4.77001,0,0.125767,0.138428932943
4,12,317.51,5.45529,4.76913,0,0.125778,0.13845296588
4,12,317.61,5.45436,4.76826,0,0.12579,0.138478099685
4,12,317.71,5.45343,4.76739,0,0.125801,0.138501031579
4,12,317.81,5.45251,4.76652,0,0.125812,0.138525064515
4,12,317.91,5.45158,4.76565,0,0.125823,0.138549097451
4,12,318.01,5.45065,4.76478,0,0.125834,0.138573130387
4,12,318.11,5.44973,4.76391,0,0.125845,0.138597163322
4,12,318.21,5.4488,4.76304,0,0.125856,0.138621196257
4,12,318.31,5.44788,4.76217,0,0.125867,0.138645229192
4,12,318.41,5.44695,4.7613,0,0.125878,0.138669262126
4,12,318.51,5.44603,4.76044,0,0.125889,0.13869329506
4,12,318.61,5.44511,4.75957,0,0.1259,0.138717327992
4,12,318.71,5.44418,4.7587,0,0.125911,0.138741360926
4,12,318.81,5.44326,4.75784,0,0.125922,0.138765393859
4,12,318.91,5.44234,4.75697,0,0.125933,0.138789426791
4,12,319.01,5.44142,4.75611,0,0.125944,0.138813459724
4,12,319.11,5.4405,4.75524,0,0.125955,0.138837492656
4,12,319.21,5.43958,4.75438,0,0.125966,0.138861525587
4,12,319.31,5.43866,4.75352,0,0.125977,0.138885558519
4,12,319.41,5.43774,4.75265,0,0.125988,0.13890959145
4,12,319.51,5.43683,4.75179,0,0.125999,0.13893362438
4,12,319.61,5.43591,4.75093,0,0.12601,0.138957657311
4,12,319.71,5.43499,4.75007,0,0.126021,0.138981690241
4,12,319.81,5.43408,4.74921,0,0.126032,0.13900572317
4,12,319.91,5.43316,4.74835,0,0.126043,0.1390297561
4,12,320.01,5.43225,4.74749,0,0.126054,0.139053789029
4,12,320.11,5.43133,4.74663,0,0.126065,0.139078925364
4,12,320.21,5.43042,4.74577,0,0.126076,0.139102958387
4,12,320.31,5.42951,4.74492,0,0.126087,0.139126991409
4,12,320.41,5.42859,4.74406,0,0.126098,0.139151024431
4,12,320.51,5.42768,4.7432,0,0.126109,0.139175057453
4,12,320.61,5.42677,4.74235,0,0.12612,0.139199090473
4,12,320.71,5.42586,4.74149,0,0.126131,0.139223123494
4,12,320.81,5.42495,4.74064,0,0.126142,0.139247156515
4,12,320.91,5.42404,4.73978,0,0.126153,0.139271189535
4,12,321.01,5.42313,4.73893,0,0.126164,0.139295222555
4,12,321.11,5.42222,4.73808,0,0.126175,0.139319255575
4,12,321.21,5.42131,4.73722,0,0.126185,0.139342184325
4,12,321.31,5.42041,4.73637,0,0.126196,0.13936621725
4,12,321.41,5.4195,4.73552,0,0.126207,0.139391354815
4,12,321.51,5.41859,4.73467,0,0.126218,0.139415387834
4,12,321.61,5.41769,4.73382,0,0.126229,0.13943942085
4,12,321.71,5.41678,4.73297,0,0.12624,0.139463453868
4,12,321.81,5.41588,4.73212,0,0.126251,0.139487486885
4,12,321.91,5.41497,4.73127,0,0.126262,0.139511519902
4,12,322.01,5.41407,4.73042,0,0.126273,0.139535552919
4,12,322.11,5.41317,4.72957,0,0.126284,0.139559585935
4,12,322.21,5.41227,4.72873,0,0.126295,0.139583618951
4,12,322.31,5.41136,4.72788,0,0.126305,0.13960765215
4,12,322.41,5.41046,4.72703,0,0.126316,0.139631685165
4,12,322.51,5.40956,4.72619,0,0.126327,0.13965571818
4,12,322.61,5.40866,4.72534,0,0.126338,0.139679751194
4,12,322.71,5.40776,4.7245,0,0.126349,0.139703784208
4,12,322.81,5.40686,4.72365,0,0.12636,0.139727817222
4,12,322.91,5.40597,4.72281,0,0.126371,0.139751850235
4,12,323.01,5.40507,4.72197,0,0.126382,0.13977698942
4,12,323.11,5.40417,4.72112,0,0.126392,0.139799916445
4,12,323.21,5.40327,4.72028,0,0.126403,0.139823949457
4,12,323.31,5.40238,4.71944,0,0.126414,0.139847982469
4,12,323.41,5.40148,4.7186,0,0.126425,0.139872015481
4,12,323.51,5.40059,4.71776,0,0.126436,0.139896048493
4,12,323.61,5.39969,4.71692,0,0.126447,0.139921188246
4,12,323.71,5.3988,4.71608,0,0.126457,0.139944114697
4,12,323.81,5.39791,4.71524,0,0.126468,0.139968147707
4,12,323.91,5.39701,4.7144,0,0.126479,0.139992180717
