# TOPAS 4.2.p3 / Geant4 11.3.2 Copper ion macroscopic inelastic cross sections.
atomic_number,mass_number,energy_MeVu,macroscopic_inelastic_cross_section_per_mm,mean_free_path_mm
7,12,216.01,0.0134929,74.1131
7,12,217.01,0.013489,74.1343
7,12,218.01,0.0134852,74.1551
7,12,219.01,0.0134815,74.1757
7,12,220.01,0.0134778,74.1959
7,12,221.01,0.0134742,74.2158
7,12,222.01,0.0134707,74.2354
7,12,223.01,0.0134672,74.2546
7,12,224.01,0.0134637,74.2736
7,12,225.01,0.0134603,74.2923
7,12,226.01,0.013457,74.3108
7,12,227.01,0.0134537,74.3289
7,12,228.01,0.0134505,74.3467
7,12,229.01,0.0134473,74.3643
7,12,230.01,0.0134442,74.3816
7,12,231.01,0.0134411,74.3987
7,12,232.01,0.0134381,74.4154
7,12,233.01,0.0134351,74.432
7,12,234.01,0.0134322,74.4482
7,12,235.01,0.0134293,74.4643
7,12,236.01,0.0134264,74.48
7,12,237.01,0.0134236,74.4956
7,12,238.01,0.0134209,74.5108
7,12,239.01,0.0134182,74.5259
7,12,240.01,0.0134155,74.5407
7,12,241.01,0.0134129,74.5553
7,12,242.01,0.0134103,74.5697
7,12,243.01,0.0134077,74.5839
7,12,244.01,0.0134052,74.5978
7,12,245.01,0.0134028,74.6115
7,12,246.01,0.0134003,74.625
7,12,247.01,0.0133979,74.6383
7,12,248.01,0.0133956,74.6514
7,12,249.01,0.0133933,74.6643
7,12,250.01,0.013391,74.677
7,12,251.01,0.0133888,74.6895
7,12,252.01,0.0133866,74.7017
7,12,253.01,0.0133844,74.7136
7,12,254.01,0.0133824,74.7252
7,12,255.01,0.0133804,74.7365
7,12,256.01,0.0133784,74.7474
7,12,257.01,0.0133765,74.7581
7,12,258.01,0.0133746,74.7685
7,12,259.01,0.0133728,74.7786
7,12,260.01,0.013371,74.7885
7,12,261.01,0.0133693,74.798
7,12,262.01,0.0133677,74.8073
7,12,263.01,0.0133661,74.8163
7,12,264.01,0.0133645,74.825
7,12,265.01,0.013363,74.8335
7,12,266.01,0.0133615,74.8416
7,12,267.01,0.0133601,74.8496
7,12,268.01,0.0133588,74.8572
7,12,269.01,0.0133574,74.8647
7,12,270.01,0.0133562,74.8718
7,12,271.01,0.0133549,74.8787
7,12,272.01,0.0133537,74.8854
7,12,273.01,0.0133526,74.8918
7,12,274.01,0.0133515,74.898
7,12,275.01,0.0133504,74.9039
7,12,276.01,0.0133494,74.9096
7,12,277.01,0.0133484,74.9151
7,12,278.01,0.0133475,74.9204
7,12,279.01,0.0133466,74.9254
7,12,280.01,0.0133458,74.9302
7,12,281.01,0.0133449,74.9347
7,12,282.01,0.0133442,74.9391
7,12,283.01,0.0133434,74.9432
7,12,284.01,0.0133427,74.9471
7,12,285.01,0.0133421,74.9508
7,12,286.01,0.0133415,74.9543
7,12,287.01,0.0133409,74.9576
7,12,288.01,0.0133403,74.9607
7,12,289.01,0.0133398,74.9636
7,12,290.01,0.0133393,74.9663
7,12,291.01,0.0133389,74.9688
7,12,292.01,0.0133385,74.9711
7,12,293.01,0.0133381,74.9732
7,12,294.01,0.0133378,74.9751
7,12,295.01,0.0132934,75.2253
7,12,296.01,0.0132935,75.2248
7,12,297.01,0.0132936,75.2242
7,12,298.01,0.0132937,75.2234
7,12,299.01,0.0132939,75.2225
7,12,300.01,0.0132941,75.2214
7,12,301.01,0.0132943,75.2201
7,12,302.01,0.0132946,75.2188
7,12,303.01,0.0132948,75.2172
7,12,304.01,0.0132951,75.2156
7,12,305.01,0.0132954,75.2138
7,12,306.01,0.0132958,75.2118
7,12,307.01,0.0132962,75.2097
7,12,308.01,0.0132966,75.2075
7,12,309.01,0.013297,75.2051
7,12,310.01,0.0132974,75.2026
7,12,311.01,0.0132979,75.2
7,12,312.01,0.0132984,75.1972
7,12,313.01,0.0132989,75.1943
7,12,314.01,0.0132994,75.1912
7,12,315.01,0.0133,75.188
7,12,316.01,0.0133006,75.1847
7,12,317.01,0.0133012,75.1813
7,12,318.01,0.0133018,75.1778
7,12,319.01,0.0133025,75.1741
7,12,320.01,0.0133031,75.1703
7,12,321.01,0.0133038,75.1663
7,12,322.01,0.0133045,75.1623
7,12,323.01,0.0133053,75.1581
7,12,324.01,0.0133061,75.1538
7,12,325.01,0.0133068,75.1494
7,12,326.01,0.0133076,75.1448
7,12,327.01,0.0133085,75.1402
7,12,328.01,0.0133093,75.1354
7,12,329.01,0.0133102,75.1305
7,12,330.01,0.0133111,75.1255
7,12,331.01,0.013312,75.1204
7,12,332.01,0.0133129,75.1152
7,12,333.01,0.0133138,75.1098
7,12,334.01,0.0133148,75.1044
7,12,335.01,0.0133158,75.0988
7,12,336.01,0.0133168,75.0931
7,12,337.01,0.0133178,75.0874
7,12,338.01,0.0133189,75.0815
7,12,339.01,0.0133199,75.0755
7,12,340.01,0.013321,75.0694
7,12,341.01,0.0133221,75.0632
7,12,342.01,0.0133232,75.0569
7,12,343.01,0.0133244,75.0505
7,12,344.01,0.0133255,75.044
7,12,345.01,0.0133267,75.0374
7,12,346.01,0.0133279,75.0307
7,12,347.01,0.0133291,75.0239
7,12,348.01,0.0133303,75.0171
7,12,349.01,0.0133315,75.0101
7,12,350.01,0.0133328,75.003
7,12,351.01,0.0133341,74.9958
7,12,352.01,0.0133354,74.9885
7,12,353.01,0.0133367,74.9812
7,12,354.01,0.013338,74.9737
7,12,355.01,0.0133393,74.9662
7,12,356.01,0.0133407,74.9586
7,12,357.01,0.0133421,74.9508
7,12,358.01,0.0133435,74.943
7,12,359.01,0.0133449,74.9351
7,12,360.01,0.0133463,74.9272
7,12,361.01,0.0133477,74.9191
7,12,362.01,0.0133492,74.9109
7,12,363.01,0.0133507,74.9027
7,12,364.01,0.0133521,74.8944
7,12,365.01,0.0133536,74.886
7,12,366.01,0.0133551,74.8775
7,12,367.01,0.0133567,74.8689
7,12,368.01,0.0133582,74.8603
7,12,369.01,0.0133598,74.8516
7,12,370.01,0.0133613,74.8428
7,12,371.01,0.0133629,74.8339
7,12,372.01,0.0133645,74.8249
7,12,373.01,0.0133661,74.8159
7,12,374.01,0.0133678,74.8068
7,12,375.01,0.0133694,74.7976
7,12,376.01,0.0133711,74.7884
7,12,377.01,0.0133727,74.7791
7,12,378.01,0.0133744,74.7697
7,12,379.01,0.0133761,74.7602
7,12,380.01,0.0133778,74.7506
7,12,381.01,0.0133795,74.741
7,12,382.01,0.0133813,74.7314
7,12,383.01,0.013383,74.7216
7,12,384.01,0.0133848,74.7118
7,12,385.01,0.0133865,74.7019
7,12,386.01,0.0133883,74.692
7,12,387.01,0.0133901,74.6819
7,12,388.01,0.0133919,74.6719
7,12,389.01,0.0133937,74.6617
7,12,390.01,0.0133956,74.6515
7,12,391.01,0.0133974,74.6412
7,12,392.01,0.0133993,74.6309
7,12,393.01,0.0134011,74.6205
7,12,394.01,0.013403,74.6101
7,12,395.01,0.0134049,74.5995
7,12,396.01,0.0134068,74.589
7,12,397.01,0.0134087,74.5783
7,12,398.01,0.0134106,74.5676
7,12,399.01,0.0134126,74.5569
7,12,400.01,0.0134145,74.5461
7,14,0.01,0,0
7,14,1.01,0,0
7,14,2.01,0,0
7,14,3.01,0.00679611,147.143
7,14,4.01,0.0117889,84.8255
7,14,5.01,0.014585,68.5637
7,14,6.01,0.0163139,61.2975
7,14,7.01,0.0174511,57.3028
7,14,8.01,0.01823,54.8545
7,14,9.01,0.0187776,53.2549
7,14,10.01,0.0191687,52.1685
7,14,11.01,0.0194497,51.4147
7,14,12.01,0.0196512,50.8875
7,14,13.01,0.0197938,50.5209
7,14,14.01,0.0198919,50.2718
7,14,15.01,0.0199558,50.1107
7,14,16.01,0.0199932,50.0171
7,14,17.01,0.0200096,49.976
7,14,18.01,0.0200095,49.9763
7,14,19.01,0.0199961,50.0097
7,14,20.01,0.0199721,50.0699
7,14,21.01,0.0199394,50.1519
7,14,22.01,0.0198998,50.2518
7,14,23.01,0.0198545,50.3664
7,14,24.01,0.0198046,50.4933
7,14,25.01,0.019751,50.6304
7,14,26.01,0.0196943,50.776
7,14,27.01,0.0196353,50.9288
7,14,28.01,0.0195743,51.0874
7,14,29.01,0.0195118,51.2511
7,14,30.01,0.0194481,51.4188
7,14,31.01,0.0193836,51.5901
7,14,32.01,0.0193184,51.7641
7,14,33.01,0.0192528,51.9405
7,14,34.01,0.019187,52.1187
7,14,35.01,0.019121,52.2985
7,14,36.01,0.0190551,52.4794
7,14,37.01,0.0189893,52.6612
7,14,38.01,0.0189238,52.8436
7,14,39.01,0.0188586,53.0263
7,14,40.01,0.0187937,53.2093
7,14,41.01,0.0187293,53.3923
7,14,42.01,0.0186654,53.5751
7,14,43.01,0.018602,53.7577
7,14,44.01,0.0185392,53.9398
7,14,45.01,0.018477,54.1215
7,14,46.01,0.0184154,54.3025
7,14,47.01,0.0183544,54.4828
7,14,48.01,0.0182941,54.6624
7,14,49.01,0.0182345,54.8411
7,14,50.01,0.0181756,55.0189
7,14,51.01,0.0181174,55.1957
7,14,52.01,0.0180599,55.3714
7,14,53.01,0.018003,55.5461
7,14,54.01,0.017947,55.7197
7,14,55.01,0.0178916,55.8922
7,14,56.01,0.017837,56.0634
7,14,57.01,0.017783,56.2334
7,14,58.01,0.0177298,56.4022
7,14,59.01,0.0176773,56.5696
7,14,60.01,0.0176256,56.7358
7,14,61.01,0.0175745,56.9007
7,14,62.01,0.0175241,57.0642
7,14,63.01,0.0174745,57.2263
7,14,64.01,0.0174255,57.3871
7,14,65.01,0.0173773,57.5464
7,14,66.01,0.0173297,57.7044
7,14,67.01,0.0172828,57.8609
7,14,68.01,0.0172366,58.0161
7,14,69.01,0.0171911,58.1697
7,14,70.01,0.0171462,58.322
7,14,71.01,0.017102,58.4728
7,14,72.01,0.0170584,58.6221
7,14,73.01,0.0170155,58.77
7,14,74.01,0.0169732,58.9164
7,14,75.01,0.0169316,59.0613
7,14,76.01,0.0168905,59.2048
7,14,77.01,0.0168501,59.3468
7,14,78.01,0.0168103,59.4873
7,14,79.01,0.0167711,59.6264
7,14,80.01,0.0167325,59.764
7,14,81.01,0.0166945,59.9001
7,14,82.01,0.016657,60.0347
7,14,83.01,0.0166202,60.1679
7,14,84.01,0.0165839,60.2996
7,14,85.01,0.0165481,60.4299
7,14,86.01,0.0165129,60.5586
7,14,87.01,0.0164783,60.686
7,14,88.01,0.0164442,60.8119
7,14,89.01,0.0164106,60.9363
7,14,90.01,0.0163775,61.0594
7,14,91.01,0.016345,61.1809
7,14,92.01,0.0163129,61.3011
7,14,93.01,0.0162814,61.4198
7,14,94.01,0.0162503,61.5371
7,14,95.01,0.0162198,61.6531
7,14,96.01,0.0161897,61.7676
7,14,97.01,0.0161601,61.8807
7,14,98.01,0.016131,61.9925
7,14,99.01,0.0161023,62.1028
7,14,100.01,0.0160817,62.1826
7,14,101.01,0.0160539,62.2903
7,14,102.01,0.0160265,62.3967
7,14,103.01,0.0159996,62.5017
7,14,104.01,0.0159731,62.6054
7,14,105.01,0.015947,62.7078
7,14,106.01,0.0159213,62.8089
7,14,107.01,0.0158961,62.9087
7,14,108.01,0.0158712,63.0071
7,14,109.01,0.0158468,63.1043
7,14,110.01,0.0158227,63.2003
7,14,111.01,0.0157991,63.2949
7,14,112.01,0.0157758,63.3883
7,14,113.01,0.0157529,63.4805
7,14,114.01,0.0157303,63.5715
7,14,115.01,0.0157082,63.6612
7,14,116.01,0.0156863,63.7497
7,14,117.01,0.0156649,63.837
7,14,118.01,0.0156438,63.9232
7,14,119.01,0.015623,64.0082
7,14,120.01,0.0156026,64.092
7,14,121.01,0.0155825,64.1746
7,14,122.01,0.0155627,64.2562
7,14,123.01,0.0155433,64.3365
7,14,124.01,0.0155241,64.4158
7,14,125.01,0.0155053,64.494
7,14,126.01,0.0154868,64.5711
7,14,127.01,0.0154686,64.6471
7,14,128.01,0.0154507,64.722
7,14,129.01,0.0154331,64.7959
7,14,130.01,0.0154157,64.8688
7,14,131.01,0.0153987,64.9406
7,14,132.01,0.0153819,65.0113
7,14,133.01,0.0153654,65.0811
7,14,134.01,0.0153492,65.1499
7,14,135.01,0.0153333,65.2177
7,14,136.01,0.0153176,65.2845
7,14,137.01,0.0153021,65.3503
7,14,138.01,0.015287,65.4152
7,14,139.01,0.015272,65.4792
7,14,140.01,0.0152573,65.5422
7,14,141.01,0.0152429,65.6043
7,14,142.01,0.0152287,65.6655
7,14,143.01,0.0152147,65.7258
7,14,144.01,0.015201,65.7852
7,14,145.01,0.0151875,65.8437
7,14,146.01,0.0151742,65.9014
7,14,147.01,0.0151611,65.9583
7,14,148.01,0.0151482,66.0142
7,14,149.01,0.0151356,66.0694
7,14,150.01,0.0151232,66.1237
7,14,151.01,0.0151109,66.1773
7,14,152.01,0.0150989,66.23
7,14,153.01,0.0150871,66.282
7,14,154.01,0.0150754,66.3331
7,14,155.01,0.015064,66.3835
7,14,156.01,0.0150527,66.4332
7,14,157.01,0.0150416,66.4821
7,14,158.01,0.0150308,66.5303
7,14,159.01,0.01502,66.5777
7,14,160.01,0.0150095,66.6244
7,14,161.01,0.0149991,66.6704
7,14,162.01,0.014989,66.7158
7,14,163.01,0.0149789,66.7604
7,14,164.01,0.0149691,66.8044
7,14,165.01,0.0149594,66.8477
7,14,166.01,0.0149498,66.8903
7,14,167.01,0.0149405,66.9323
7,14,168.01,0.0149312,66.9737
7,14,169.01,0.0149222,67.0144
7,14,170.01,0.0149132,67.0545
7,14,171.01,0.0149045,67.094
7,14,172.01,0.0148958,67.1329
7,14,173.01,0.0148873,67.1712
7,14,174.01,0.014879,67.2089
7,14,175.01,0.0148708,67.246
7,14,176.01,0.0148627,67.2826
7,14,177.01,0.0148547,67.3186
7,14,178.01,0.0148469,67.3541
7,14,179.01,0.0148392,67.389
7,14,180.01,0.0148317,67.4233
7,14,181.01,0.0148242,67.4572
7,14,182.01,0.0148169,67.4905
7,14,183.01,0.0148097,67.5233
7,14,184.01,0.0148026,67.5557
7,14,185.01,0.0147956,67.5875
7,14,186.01,0.0147888,67.6188
7,14,187.01,0.014782,67.6497
7,14,188.01,0.0147754,67.68
7,14,189.01,0.0147689,67.7099
7,14,190.01,0.0147625,67.7394
7,14,191.01,0.0147561,67.7684
7,14,192.01,0.0147499,67.7969
7,14,193.01,0.0147438,67.825
7,14,194.01,0.0147378,67.8527
7,14,195.01,0.0147319,67.88
7,14,196.01,0.0147261,67.9068
7,14,197.01,0.0147203,67.9332
7,14,198.01,0.0147147,67.9592
7,14,199.01,0.0147092,67.9848
7,14,200.01,0.0147037,68.01
7,14,201.01,0.0146983,68.0349
7,14,202.01,0.0146931,68.0593
7,14,203.01,0.0146879,68.0834
7,14,204.01,0.0146828,68.1071
7,14,205.01,0.0146777,68.1304
7,14,206.01,0.0146728,68.1534
7,14,207.01,0.0146679,68.176
7,14,208.01,0.0146631,68.1983
7,14,209.01,0.0146584,68.2203
7,14,210.01,0.0146538,68.2419
7,14,211.01,0.0146492,68.2631
7,14,212.01,0.0146447,68.2841
7,14,213.01,0.0146403,68.3047
7,14,214.01,0.0146359,68.325
7,14,215.01,0.0146317,68.345
7,14,216.01,0.0146274,68.3647
7,14,217.01,0.0146233,68.3841
7,14,218.01,0.0146192,68.4032
7,14,219.01,0.0146152,68.422
7,14,220.01,0.0146112,68.4405
7,14,221.01,0.0146073,68.4587
7,14,222.01,0.0146035,68.4766
7,14,223.01,0.0145998,68.4943
7,14,224.01,0.014596,68.5117
7,14,225.01,0.0145924,68.5289
7,14,226.01,0.0145888,68.5457
7,14,227.01,0.0145853,68.5624
7,14,228.01,0.0145818,68.5787
7,14,229.01,0.0145784,68.5949
7,14,230.01,0.014575,68.6107
7,14,231.01,0.0145717,68.6264
7,14,232.01,0.0145684,68.6418
7,14,233.01,0.0145652,68.6569
7,14,234.01,0.014562,68.6718
7,14,235.01,0.0145589,68.6865
7,14,236.01,0.0145558,68.701
7,14,237.01,0.0145528,68.7153
7,14,238.01,0.0145498,68.7293
7,14,239.01,0.0145469,68.7432
7,14,240.01,0.014544,68.7568
7,14,241.01,0.0145412,68.7702
7,14,242.01,0.0145384,68.7834
7,14,243.01,0.0145356,68.7964
7,14,244.01,0.0145329,68.8092
7,14,245.01,0.0145303,68.8218
7,14,246.01,0.0145276,68.8343
7,14,247.01,0.0145251,68.8465
7,14,248.01,0.0145225,68.8586
7,14,249.01,0.01452,68.8704
7,14,250.01,0.0145176,68.8821
7,14,251.01,0.0145151,68.8936
7,14,252.01,0.0145128,68.9048
7,14,253.01,0.0145105,68.9158
7,14,254.01,0.0145082,68.9264
7,14,255.01,0.014506,68.9368
7,14,256.01,0.0145039,68.947
7,14,257.01,0.0145018,68.9568
7,14,258.01,0.0144998,68.9664
7,14,259.01,0.0144979,68.9757
7,14,260.01,0.0144959,68.9848
7,14,261.01,0.0144941,68.9936
7,14,262.01,0.0144923,69.0022
7,14,263.01,0.0144906,69.0105
7,14,264.01,0.0144889,69.0185
7,14,265.01,0.0144872,69.0264
7,14,266.01,0.0144856,69.0339
7,14,267.01,0.0144841,69.0413
7,14,268.01,0.0144826,69.0484
7,14,269.01,0.0144812,69.0552
7,14,270.01,0.0144798,69.0619
7,14,271.01,0.0144784,69.0683
7,14,272.01,0.0144771,69.0744
7,14,273.01,0.0144759,69.0804
7,14,274.01,0.0144747,69.0861
7,14,275.01,0.0144735,69.0917
7,14,276.01,0.0144724,69.097
7,14,277.01,0.0144714,69.1021
7,14,278.01,0.0144703,69.1069
7,14,279.01,0.0144693,69.1116
7,14,280.01,0.0144684,69.1161
7,14,281.01,0.0144675,69.1203
7,14,282.01,0.0144667,69.1244
7,14,283.01,0.0144659,69.1283
7,14,284.01,0.0144651,69.1319
7,14,285.01,0.0144644,69.1354
7,14,286.01,0.0144637,69.1387
7,14,287.01,0.014463,69.1418
7,14,288.01,0.0144624,69.1447
7,14,289.01,0.0144618,69.1475
7,14,290.01,0.0144613,69.15
7,14,291.01,0.0144608,69.1524
7,14,292.01,0.0144604,69.1546
7,14,293.01,0.0144599,69.1566
7,14,294.01,0.0144596,69.1584
7,14,295.01,0.014413,69.3817
7,14,296.01,0.0144131,69.3814
7,14,297.01,0.0144132,69.3809
7,14,298.01,0.0144133,69.3804
7,14,299.01,0.0144135,69.3796
7,14,300.01,0.0144136,69.3788
7,14,301.01,0.0144138,69.3778
7,14,302.01,0.0144141,69.3767
7,14,303.01,0.0144143,69.3754
7,14,304.01,0.0144146,69.374
7,14,305.01,0.0144149,69.3725
7,14,306.01,0.0144153,69.3708
7,14,307.01,0.0144157,69.369
7,14,308.01,0.0144161,69.3671
7,14,309.01,0.0144165,69.3651
7,14,310.01,0.0144169,69.3629
7,14,311.01,0.0144174,69.3606
7,14,312.01,0.0144179,69.3582
7,14,313.01,0.0144184,69.3557
7,14,314.01,0.014419,69.353
7,14,315.01,0.0144196,69.3502
7,14,316.01,0.0144202,69.3474
7,14,317.01,0.0144208,69.3443
7,14,318.01,0.0144214,69.3412
7,14,319.01,0.0144221,69.338
7,14,320.01,0.0144228,69.3346
7,14,321.01,0.0144235,69.3311
7,14,322.01,0.0144243,69.3276
7,14,323.01,0.014425,69.3239
7,14,324.01,0.0144258,69.3201
7,14,325.01,0.0144267,69.3161
7,14,326.01,0.0144275,69.3121
7,14,327.01,0.0144284,69.308
7,14,328.01,0.0144292,69.3037
7,14,329.01,0.0144301,69.2994
7,14,330.01,0.0144311,69.2949
7,14,331.01,0.014432,69.2904
7,14,332.01,0.014433,69.2857
7,14,333.01,0.014434,69.281
7,14,334.01,0.014435,69.2761
7,14,335.01,0.014436,69.2711
7,14,336.01,0.0144371,69.2661
7,14,337.01,0.0144382,69.2609
7,14,338.01,0.0144392,69.2557
7,14,339.01,0.0144404,69.2503
7,14,340.01,0.0144415,69.2449
7,14,341.01,0.0144427,69.2393
7,14,342.01,0.0144438,69.2337
7,14,343.01,0.014445,69.228
7,14,344.01,0.0144462,69.2222
7,14,345.01,0.0144475,69.2162
7,14,346.01,0.0144487,69.2102
7,14,347.01,0.01445,69.2042
7,14,348.01,0.0144513,69.198
7,14,349.01,0.0144526,69.1917
7,14,350.01,0.0144539,69.1854
7,14,351.01,0.0144553,69.1789
7,14,352.01,0.0144566,69.1724
7,14,353.01,0.014458,69.1658
7,14,354.01,0.0144594,69.1591
7,14,355.01,0.0144608,69.1523
7,14,356.01,0.0144623,69.1455
7,14,357.01,0.0144637,69.1385
7,14,358.01,0.0144652,69.1315
7,14,359.01,0.0144667,69.1244
7,14,360.01,0.0144682,69.1172
7,14,361.01,0.0144697,69.11
7,14,362.01,0.0144712,69.1026
7,14,363.01,0.0144728,69.0952
7,14,364.01,0.0144744,69.0877
7,14,365.01,0.0144759,69.0802
7,14,366.01,0.0144775,69.0725
7,14,367.01,0.0144792,69.0648
7,14,368.01,0.0144808,69.057
7,14,369.01,0.0144824,69.0492
7,14,370.01,0.0144841,69.0413
7,14,371.01,0.0144858,69.0333
7,14,372.01,0.0144875,69.0252
7,14,373.01,0.0144892,69.0171
7,14,374.01,0.0144909,69.0089
7,14,375.01,0.0144926,69.0006
7,14,376.01,0.0144944,68.9922
7,14,377.01,0.0144962,68.9838
7,14,378.01,0.0144979,68.9754
7,14,379.01,0.0144997,68.9668
7,14,380.01,0.0145015,68.9582
7,14,381.01,0.0145034,68.9495
7,14,382.01,0.0145052,68.9408
7,14,383.01,0.014507,68.932
7,14,384.01,0.0145089,68.9232
7,14,385.01,0.0145108,68.9143
7,14,386.01,0.0145127,68.9053
7,14,387.01,0.0145146,68.8962
7,14,388.01,0.0145165,68.8871
7,14,389.01,0.0145184,68.878
7,14,390.01,0.0145204,68.8688
7,14,391.01,0.0145223,68.8595
7,14,392.01,0.0145243,68.8502
7,14,393.01,0.0145263,68.8408
7,14,394.01,0.0145283,68.8313
7,14,395.01,0.0145303,68.8218
7,14,396.01,0.0145323,68.8123
7,14,397.01,0.0145343,68.8027
7,14,398.01,0.0145364,68.793
7,14,399.01,0.0145384,68.7833
7,14,400.01,0.0145405,68.7736
7,15,0.01,0,0
7,15,1.01,0,0
7,15,2.01,0,0
7,15,3.01,0.00850696,117.551
7,15,4.01,0.0132617,75.4051
7,15,5.01,0.0159126,62.8432
7,15,6.01,0.017543,57.0028
7,15,7.01,0.0186085,53.739
7,15,8.01,0.0193323,51.7269
7,15,9.01,0.0198361,50.4132
7,15,10.01,0.0201912,49.5265
7,15,11.01,0.0204422,48.9184
7,15,12.01,0.020618,48.5013
7,15,13.01,0.0207383,48.22
7,15,14.01,0.0208167,48.0383
7,15,15.01,0.0208632,47.9312
7,15,16.01,0.0208849,47.8814
7,15,17.01,0.0208873,47.8761
7,15,18.01,0.0208742,47.906
7,15,19.01,0.020849,47.9639
7,15,20.01,0.0208141,48.0444
7,15,21.01,0.0207713,48.1434
7,15,22.01,0.0207222,48.2574
7,15,23.01,0.0206681,48.3837
7,15,24.01,0.0206099,48.5203
7,15,25.01,0.0205485,48.6653
7,15,26.01,0.0204845,48.8173
7,15,27.01,0.0204185,48.9751
7,15,28.01,0.0203509,49.1378
7,15,29.01,0.0202822,49.3044
7,15,30.01,0.0202125,49.4743
7,15,31.01,0.0201422,49.6469
7,15,32.01,0.0200716,49.8216
7,15,33.01,0.0200008,49.9981
7,15,34.01,0.0199299,50.1759
7,15,35.01,0.0198591,50.3547
7,15,36.01,0.0197885,50.5343
7,15,37.01,0.0197183,50.7144
7,15,38.01,0.0196484,50.8947
7,15,39.01,0.019579,51.0751
7,15,40.01,0.0195101,51.2554
7,15,41.01,0.0194418,51.4354
7,15,42.01,0.0193742,51.6152
7,15,43.01,0.0193071,51.7944
7,15,44.01,0.0192408,51.973
7,15,45.01,0.0191751,52.151
7,15,46.01,0.0191102,52.3282
7,15,47.01,0.019046,52.5045
7,15,48.01,0.0189825,52.68
7,15,49.01,0.0189199,52.8545
7,15,50.01,0.018858,53.028
7,15,51.01,0.0187969,53.2004
7,15,52.01,0.0187365,53.3717
7,15,53.01,0.018677,53.5419
7,15,54.01,0.0186182,53.7109
7,15,55.01,0.0185602,53.8787
7,15,56.01,0.018503,54.0452
7,15,57.01,0.0184466,54.2105
7,15,58.01,0.018391,54.3745
7,15,59.01,0.0183361,54.5372
7,15,60.01,0.018282,54.6985
7,15,61.01,0.0182287,54.8585
7,15,62.01,0.0181762,55.0171
7,15,63.01,0.0181243,55.1744
7,15,64.01,0.0180733,55.3303
7,15,65.01,0.018023,55.4848
7,15,66.01,0.0179734,55.6378
7,15,67.01,0.0179245,55.7895
7,15,68.01,0.0178764,55.9397
7,15,69.01,0.017829,56.0885
7,15,70.01,0.0177822,56.2359
7,15,71.01,0.0177362,56.3818
7,15,72.01,0.0176909,56.5263
7,15,73.01,0.0176462,56.6693
7,15,74.01,0.0176023,56.8109
7,15,75.01,0.0175589,56.951
7,15,76.01,0.0175163,57.0897
7,15,77.01,0.0174743,57.227
7,15,78.01,0.0174329,57.3627
7,15,79.01,0.0173922,57.4971
7,15,80.01,0.0173521,57.63
7,15,81.01,0.0173126,57.7614
7,15,82.01,0.0172737,57.8914
7,15,83.01,0.0172354,58.02
7,15,84.01,0.0171977,58.1472
7,15,85.01,0.0171606,58.2729
7,15,86.01,0.0171241,58.3972
7,15,87.01,0.0170882,58.52
7,15,88.01,0.0170528,58.6415
7,15,89.01,0.0170179,58.7615
7,15,90.01,0.0169837,58.8801
7,15,91.01,0.0169499,58.9974
7,15,92.01,0.0169167,59.1132
7,15,93.01,0.016884,59.2277
7,15,94.01,0.0168518,59.3408
7,15,95.01,0.0168201,59.4525
7,15,96.01,0.016789,59.5629
7,15,97.01,0.0167583,59.6719
7,15,98.01,0.0167281,59.7795
7,15,99.01,0.0166984,59.8859
7,15,100.01,0.0166771,59.9626
7,15,101.01,0.0166482,60.0664
7,15,102.01,0.0166199,60.1688
7,15,103.01,0.016592,60.27
7,15,104.01,0.0165646,60.3698
7,15,105.01,0.0165376,60.4684
7,15,106.01,0.016511,60.5657
7,15,107.01,0.0164849,60.6618
7,15,108.01,0.0164591,60.7565
7,15,109.01,0.0164338,60.8501
7,15,110.01,0.0164089,60.9424
7,15,111.01,0.0163844,61.0335
7,15,112.01,0.0163604,61.1234
7,15,113.01,0.0163367,61.212
7,15,114.01,0.0163133,61.2995
7,15,115.01,0.0162904,61.3858
7,15,116.01,0.0162678,61.471
7,15,117.01,0.0162456,61.555
7,15,118.01,0.0162238,61.6378
7,15,119.01,0.0162023,61.7195
7,15,120.01,0.0161812,61.8001
7,15,121.01,0.0161604,61.8796
7,15,122.01,0.01614,61.958
7,15,123.01,0.0161199,62.0353
7,15,124.01,0.0161001,62.1115
7,15,125.01,0.0160806,62.1867
7,15,126.01,0.0160615,62.2608
7,15,127.01,0.0160427,62.3338
7,15,128.01,0.0160241,62.4058
7,15,129.01,0.0160059,62.4768
7,15,130.01,0.015988,62.5468
7,15,131.01,0.0159704,62.6158
7,15,132.01,0.0159531,62.6838
7,15,133.01,0.015936,62.7509
7,15,134.01,0.0159193,62.817
7,15,135.01,0.0159028,62.8821
7,15,136.01,0.0158866,62.9463
7,15,137.01,0.0158706,63.0095
7,15,138.01,0.0158549,63.0718
7,15,139.01,0.0158395,63.1333
7,15,140.01,0.0158243,63.1938
7,15,141.01,0.0158094,63.2535
7,15,142.01,0.0157947,63.3122
7,15,143.01,0.0157803,63.3701
7,15,144.01,0.0157661,63.4272
7,15,145.01,0.0157521,63.4834
7,15,146.01,0.0157384,63.5388
7,15,147.01,0.0157249,63.5934
7,15,148.01,0.0157116,63.6471
7,15,149.01,0.0156986,63.7001
7,15,150.01,0.0156857,63.7523
7,15,151.01,0.0156731,63.8037
7,15,152.01,0.0156607,63.8543
7,15,153.01,0.0156484,63.9042
7,15,154.01,0.0156364,63.9533
