# TOPAS/Geant4 C-12 electronic stopping power in SchneiderSection07; 0.01+0.1*n MeV/u grid.
energy_MeVu,stopping_power_MeV_per_mm
90.21,28.2729
90.31,28.2493
90.41,28.2258
90.51,28.2023
90.61,28.1789
90.71,28.1556
90.81,28.1322
90.91,28.109
91.01,28.0857
91.11,28.0626
91.21,28.0394
91.31,28.0163
91.41,27.9933
91.51,27.9703
91.61,27.9474
91.71,27.9245
91.81,27.9016
91.91,27.8788
92.01,27.8561
92.11,27.8334
92.21,27.8107
92.31,27.7881
92.41,27.7655
92.51,27.743
92.61,27.7205
92.71,27.6981
92.81,27.6757
92.91,27.6534
93.01,27.6311
93.11,27.6088
93.21,27.5866
93.31,27.5645
93.41,27.5424
93.51,27.5203
93.61,27.4983
93.71,27.4763
93.81,27.4543
93.91,27.4324
94.01,27.4106
94.11,27.3888
94.21,27.367
94.31,27.3453
94.41,27.3236
94.51,27.302
94.61,27.2804
94.71,27.2588
94.81,27.2373
94.91,27.2159
95.01,27.1944
95.11,27.173
95.21,27.1517
95.31,27.1304
95.41,27.1092
95.51,27.0879
95.61,27.0668
95.71,27.0456
95.81,27.0246
95.91,27.0035
96.01,26.9825
96.11,26.9615
96.21,26.9406
96.31,26.9197
96.41,26.8989
96.51,26.8781
96.61,26.8573
96.71,26.8366
96.81,26.8159
96.91,26.7953
97.01,26.7747
97.11,26.7541
97.21,26.7336
97.31,26.7131
97.41,26.6927
97.51,26.6723
97.61,26.6519
97.71,26.6316
97.81,26.6113
97.91,26.591
98.01,26.5708
98.11,26.5507
98.21,26.5305
98.31,26.5104
98.41,26.4904
98.51,26.4704
98.61,26.4504
98.71,26.4305
98.81,26.4105
98.91,26.3907
99.01,26.3709
99.11,26.3511
99.21,26.3313
99.31,26.3116
99.41,26.2919
99.51,26.2723
99.61,26.2527
99.71,26.2331
99.81,26.2136
99.91,26.1941
100.01,26.1746
100.11,26.1552
100.21,26.1358
100.31,26.1165
100.41,26.0972
100.51,26.0779
100.61,26.0587
100.71,26.0394
100.81,26.0203
100.91,26.0012
101.01,25.9821
101.11,25.963
101.21,25.944
101.31,25.925
101.41,25.906
101.51,25.8871
101.61,25.8682
101.71,25.8494
101.81,25.8305
101.91,25.8118
102.01,25.793
102.11,25.7743
102.21,25.7556
102.31,25.737
102.41,25.7184
102.51,25.6998
102.61,25.6813
102.71,25.6628
102.81,25.6443
102.91,25.6258
103.01,25.6074
103.11,25.5891
103.21,25.5707
103.31,25.5524
103.41,25.5341
103.51,25.5159
103.61,25.4977
103.71,25.4795
103.81,25.4614
103.91,25.4433
104.01,25.4252
104.11,25.4072
104.21,25.3891
104.31,25.3712
104.41,25.3532
104.51,25.3353
104.61,25.3174
104.71,25.2996
104.81,25.2818
104.91,25.264
105.01,25.2462
105.11,25.2285
105.21,25.2108
105.31,25.1932
105.41,25.1755
105.51,25.1579
105.61,25.1404
105.71,25.1229
105.81,25.1054
105.91,25.0879
106.01,25.0704
106.11,25.053
106.21,25.0357
106.31,25.0183
106.41,25.001
106.51,24.9837
106.61,24.9665
106.71,24.9492
106.81,24.932
106.91,24.9149
107.01,24.8977
107.11,24.8806
107.21,24.8636
107.31,24.8465
107.41,24.8295
107.51,24.8125
107.61,24.7956
107.71,24.7787
107.81,24.7618
107.91,24.7449
108.01,24.7281
108.11,24.7113
108.21,24.6945
108.31,24.6777
108.41,24.661
108.51,24.6443
108.61,24.6277
108.71,24.611
108.81,24.5944
108.91,24.5779
109.01,24.5613
109.11,24.5448
109.21,24.5283
109.31,24.5118
109.41,24.4954
109.51,24.479
109.61,24.4626
109.71,24.4463
109.81,24.43
109.91,24.4137
110.01,24.3974
110.11,24.3812
110.21,24.365
110.31,24.3488
110.41,24.3327
110.51,24.3165
110.61,24.3004
110.71,24.2844
110.81,24.2683
110.91,24.2523
111.01,24.2363
111.11,24.2204
111.21,24.2044
111.31,24.1885
111.41,24.1726
111.51,24.1568
111.61,24.141
111.71,24.1252
111.81,24.1094
111.91,24.0937
112.01,24.0779
112.11,24.0622
112.21,24.0466
112.31,24.0309
112.41,24.0153
112.51,23.9997
112.61,23.9842
112.71,23.9687
112.81,23.9531
112.91,23.9377
113.01,23.9222
113.11,23.9068
113.21,23.8914
113.31,23.876
113.41,23.8606
113.51,23.8453
113.61,23.83
113.71,23.8147
113.81,23.7995
113.91,23.7843
114.01,23.7691
114.11,23.7539
114.21,23.7387
114.31,23.7236
114.41,23.7085
114.51,23.6934
114.61,23.6784
114.71,23.6634
114.81,23.6484
114.91,23.6334
115.01,23.6184
115.11,23.6035
115.21,23.5886
115.31,23.5737
115.41,23.5589
115.51,23.544
115.61,23.5292
115.71,23.5144
115.81,23.4997
115.91,23.485
116.01,23.4703
116.11,23.4556
116.21,23.4409
116.31,23.4263
116.41,23.4117
116.51,23.3971
116.61,23.3825
116.71,23.368
116.81,23.3534
116.91,23.3389
117.01,23.3245
117.11,23.31
117.21,23.2956
117.31,23.2812
117.41,23.2668
117.51,23.2525
117.61,23.2381
117.71,23.2238
117.81,23.2095
117.91,23.1953
118.01,23.181
118.11,23.1668
118.21,23.1526
118.31,23.1385
118.41,23.1243
118.51,23.1102
118.61,23.0961
118.71,23.082
118.81,23.068
118.91,23.0539
119.01,23.0399
119.11,23.0259
119.21,23.0119
119.31,22.998
119.41,22.9841
119.51,22.9702
119.61,22.9563
119.71,22.9424
119.81,22.9286
119.91,22.9148
120.01,22.901
120.11,22.8872
120.21,22.8735
120.31,22.8597
120.41,22.846
