energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
31.71,380.52,109.967,110.019,0
31.81,381.72,109.69,109.742,0
31.91,382.92,109.414,109.466,0
32.01,384.12,109.14,109.192,0
32.11,385.32,108.868,108.92,0
32.21,386.52,108.597,108.649,0
32.31,387.72,108.328,108.379,0
32.41,388.92,108.06,108.111,0
32.51,390.12,107.794,107.845,0
32.61,391.32,107.529,107.58,0
32.71,392.52,107.266,107.317,0
32.81,393.72,107.004,107.054,0
32.91,394.92,106.743,106.794,0
33.01,396.12,106.484,106.534,0
33.11,397.32,106.226,106.276,0
33.21,398.52,105.97,106.02,0
33.31,399.72,105.715,105.765,0
33.41,400.92,105.462,105.511,0
33.51,402.12,105.209,105.259,0
33.61,403.32,104.959,105.008,0
33.71,404.52,104.709,104.759,0
33.81,405.72,104.461,104.51,0
33.91,406.92,104.214,104.263,0
34.01,408.12,103.969,104.018,0
34.11,409.32,103.725,103.774,0
34.21,410.52,103.482,103.531,0
34.31,411.72,103.241,103.289,0
34.41,412.92,103,103.049,0
34.51,414.12,102.761,102.81,0
34.61,415.32,102.524,102.572,0
34.71,416.52,102.287,102.335,0
34.81,417.72,102.052,102.1,0
34.91,418.92,101.818,101.866,0
35.01,420.12,101.585,101.633,0
35.11,421.32,101.354,101.401,0
35.21,422.52,101.123,101.171,0
35.31,423.72,100.894,100.942,0
35.41,424.92,100.666,100.713,0
35.51,426.12,100.439,100.487,0
35.61,427.32,100.214,100.261,0
35.71,428.52,99.9892,100.036,0
35.81,429.72,99.7658,99.7658,0
35.91,430.92,99.5436,99.5436,0
36.01,432.12,99.3225,99.3225,0
36.11,433.32,99.1025,99.1025,0
36.21,434.52,98.8836,98.8836,0
36.31,435.72,98.6659,98.6659,0
36.41,436.92,98.4492,98.4492,0
36.51,438.12,98.2336,98.2336,0
36.61,439.32,98.0191,98.0191,0
36.71,440.52,97.8056,97.8056,0
36.81,441.72,97.5932,97.5932,0
36.91,442.92,97.3818,97.3818,0
37.01,444.12,97.1715,97.1715,0
37.11,445.32,96.9623,96.9623,0
37.21,446.52,96.754,96.754,0
37.31,447.72,96.5468,96.5468,0
37.41,448.92,96.3406,96.3406,0
37.51,450.12,96.1353,96.1353,0
37.61,451.32,95.9311,95.9311,0
37.71,452.52,95.7279,95.7279,0
37.81,453.72,95.5256,95.5256,0
37.91,454.92,95.3244,95.3244,0
38.01,456.12,95.1241,95.1241,0
38.11,457.32,94.9247,94.9247,0
38.21,458.52,94.7263,94.7263,0
38.31,459.72,94.5289,94.5289,0
38.41,460.92,94.3323,94.3323,0
38.51,462.12,94.1368,94.1368,0
38.61,463.32,93.9421,93.9421,0
38.71,464.52,93.7484,93.7484,0
38.81,465.72,93.5555,93.5555,0
38.91,466.92,93.3636,93.3636,0
39.01,468.12,93.1726,93.1726,0
39.11,469.32,92.9825,92.9825,0
39.21,470.52,92.7932,92.7932,0
39.31,471.72,92.6048,92.6048,0
39.41,472.92,92.4174,92.4174,0
39.51,474.12,92.2307,92.2307,0
39.61,475.32,92.045,92.045,0
39.71,476.52,91.8601,91.8601,0
39.81,477.72,91.676,91.676,0
39.91,478.92,91.4928,91.4928,0
40.01,480.12,91.3104,91.3104,0
40.11,481.32,91.1289,91.1289,0
40.21,482.52,90.9481,90.9481,0
40.31,483.72,90.7682,90.7682,0
40.41,484.92,90.5891,90.5891,0
40.51,486.12,90.4109,90.4109,0
40.61,487.32,90.2334,90.2334,0
40.71,488.52,90.0567,90.0567,0
40.81,489.72,89.8808,89.8808,0
40.91,490.92,89.7057,89.7057,0
41.01,492.12,89.5314,89.5314,0
41.11,493.32,89.3579,89.3579,0
41.21,494.52,89.1851,89.1851,0
41.31,495.72,89.0131,89.0131,0
41.41,496.92,88.8418,88.8418,0
41.51,498.12,88.6714,88.6714,0
41.61,499.32,88.5016,88.5016,0
41.71,500.52,88.3326,88.3326,0
41.81,501.72,88.1644,88.1644,0
41.91,502.92,87.9969,87.9969,0
42.01,504.12,87.8301,87.8301,0
42.11,505.32,87.6641,87.6641,0
42.21,506.52,87.4987,87.4987,0
42.31,507.72,87.3341,87.3341,0
42.41,508.92,87.1702,87.1702,0
42.51,510.12,87.007,87.007,0
42.61,511.32,86.8445,86.8445,0
42.71,512.52,86.6827,86.6827,0
42.81,513.72,86.5216,86.5216,0
42.91,514.92,86.3612,86.3612,0
43.01,516.12,86.2015,86.2015,0
43.11,517.32,86.0425,86.0425,0
43.21,518.52,85.8841,85.8841,0
43.31,519.72,85.7264,85.7264,0
43.41,520.92,85.5694,85.5694,0
43.51,522.12,85.413,85.413,0
43.61,523.32,85.2573,85.2573,0
43.71,524.52,85.1022,85.1022,0
43.81,525.72,84.9478,84.9478,0
43.91,526.92,84.7941,84.7941,0
44.01,528.12,84.641,84.641,0
44.11,529.32,84.4885,84.4885,0
44.21,530.52,84.3366,84.3366,0
44.31,531.72,84.1854,84.1854,0
44.41,532.92,84.0349,84.0349,0
44.51,534.12,83.8849,83.8849,0
44.61,535.32,83.7355,83.7355,0
44.71,536.52,83.5868,83.5868,0
44.81,537.72,83.4387,83.4387,0
44.91,538.92,83.2912,83.2912,0
45.01,540.12,83.1443,83.1443,0
45.11,541.32,82.998,82.998,0
45.21,542.52,82.8523,82.8523,0
45.31,543.72,82.7071,82.7071,0
45.41,544.92,82.5626,82.5626,0
45.51,546.12,82.4187,82.4187,0
45.61,547.32,82.2753,82.2753,0
45.71,548.52,82.1325,82.1325,0
45.81,549.72,81.9903,81.9903,0
45.91,550.92,81.8486,81.8486,0
46.01,552.12,81.7076,81.7076,0
46.11,553.32,81.567,81.567,0
46.21,554.52,81.4271,81.4271,0
46.31,555.72,81.2877,81.2877,0
46.41,556.92,81.1488,81.1488,0
46.51,558.12,81.0106,81.0106,0
46.61,559.32,80.8728,80.8728,0
46.71,560.52,80.7356,80.7356,0
46.81,561.72,80.5989,80.5989,0
46.91,562.92,80.4628,80.4628,0
47.01,564.12,80.3274,80.3274,0
47.11,565.32,80.1925,80.1925,0
47.21,566.52,80.0582,80.0582,0
47.31,567.72,79.9243,79.9243,0
47.41,568.92,79.791,79.791,0
47.51,570.12,79.6582,79.6582,0
47.61,571.32,79.526,79.526,0
47.71,572.52,79.3942,79.3942,0
47.81,573.72,79.2629,79.2629,0
47.91,574.92,79.1322,79.1322,0
48.01,576.12,79.002,79.002,0
48.11,577.32,78.8722,78.8722,0
48.21,578.52,78.743,78.743,0
48.31,579.72,78.6142,78.6142,0
48.41,580.92,78.4859,78.4859,0
48.51,582.12,78.3581,78.3581,0
48.61,583.32,78.2308,78.2308,0
48.71,584.52,78.104,78.104,0
48.81,585.72,77.9777,77.9777,0
48.91,586.92,77.8518,77.8518,0
49.01,588.12,77.7265,77.7265,0
49.11,589.32,77.6016,77.6016,0
49.21,590.52,77.4771,77.4771,0
49.31,591.72,77.3531,77.3531,0
49.41,592.92,77.2296,77.2296,0
49.51,594.12,77.1066,77.1066,0
49.61,595.32,76.984,76.984,0
49.71,596.52,76.8618,76.8618,0
49.81,597.72,76.7401,76.7401,0
49.91,598.92,76.6189,76.6189,0
50.01,600.12,76.4981,76.4981,0
50.11,601.32,76.3778,76.3778,0
50.21,602.52,76.2579,76.2579,0
50.31,603.72,76.1384,76.1384,0
50.41,604.92,76.0194,76.0194,0
50.51,606.12,75.9008,75.9008,0
50.61,607.32,75.7826,75.7826,0
50.71,608.52,75.6649,75.6649,0
50.81,609.72,75.5476,75.5476,0
50.91,610.92,75.4308,75.4308,0
51.01,612.12,75.3143,75.3143,0
51.11,613.32,75.1983,75.1983,0
51.21,614.52,75.0827,75.0827,0
51.31,615.72,74.9675,74.9675,0
51.41,616.92,74.8527,74.8527,0
51.51,618.12,74.7383,74.7383,0
51.61,619.32,74.6244,74.6244,0
51.71,620.52,74.5108,74.5108,0
51.81,621.72,74.3977,74.3977,0
51.91,622.92,74.2849,74.2849,0
52.01,624.12,74.1726,74.1726,0
52.11,625.32,74.0606,74.0606,0
52.21,626.52,73.9491,73.9491,0
52.31,627.72,73.8379,73.8379,0
52.41,628.92,73.7272,73.7272,0
52.51,630.12,73.6168,73.6168,0
52.61,631.32,73.5068,73.5068,0
52.71,632.52,73.3972,73.3972,0
52.81,633.72,73.288,73.288,0
52.91,634.92,73.1791,73.1791,0
53.01,636.12,73.0707,73.0707,0
53.11,637.32,72.9626,72.9626,0
53.21,638.52,72.8549,72.8549,0
53.31,639.72,72.7476,72.7476,0
53.41,640.92,72.6406,72.6406,0
53.51,642.12,72.534,72.534,0
53.61,643.32,72.4278,72.4278,0
53.71,644.52,72.3219,72.3219,0
53.81,645.72,72.2164,72.2164,0
53.91,646.92,72.1113,72.1113,0
54.01,648.12,72.0065,72.0065,0
54.11,649.32,71.9021,71.9021,0
54.21,650.52,71.7981,71.7981,0
54.31,651.72,71.6943,71.6943,0
54.41,652.92,71.591,71.591,0
54.51,654.12,71.488,71.488,0
54.61,655.32,71.3853,71.3853,0
54.71,656.52,71.283,71.283,0
54.81,657.72,71.1811,71.1811,0
54.91,658.92,71.0795,71.0795,0
55.01,660.12,70.9782,70.9782,0
55.11,661.32,70.8772,70.8772,0
55.21,662.52,70.7766,70.7766,0
55.31,663.72,70.6764,70.6764,0
55.41,664.92,70.5764,70.5764,0
55.51,666.12,70.4769,70.4769,0
55.61,667.32,70.3776,70.3776,0
55.71,668.52,70.2787,70.2787,0
55.81,669.72,70.18,70.18,0
55.91,670.92,70.0818,70.0818,0
56.01,672.12,69.9838,69.9838,0
56.11,673.32,69.8862,69.8862,0
56.21,674.52,69.7889,69.7889,0
56.31,675.72,69.6919,69.6919,0
56.41,676.92,69.5952,69.5952,0
56.51,678.12,69.4988,69.4988,0
56.61,679.32,69.4028,69.4028,0
56.71,680.52,69.3071,69.3071,0
56.81,681.72,69.2117,69.2117,0
56.91,682.92,69.1165,69.1165,0
57.01,684.12,69.0217,69.0217,0
57.11,685.32,68.9273,68.9273,0
57.21,686.52,68.8331,68.8331,0
57.31,687.72,68.7392,68.7392,0
57.41,688.92,68.6456,68.6456,0
57.51,690.12,68.5523,68.5523,0
57.61,691.32,68.4593,68.4593,0
57.71,692.52,68.3667,68.3667,0
57.81,693.72,68.2743,68.2743,0
57.91,694.92,68.1822,68.1822,0
58.01,696.12,68.0904,68.0904,0
58.11,697.32,67.9989,67.9989,0
58.21,698.52,67.9077,67.9077,0
58.31,699.72,67.8168,67.8168,0
58.41,700.92,67.7261,67.7261,0
58.51,702.12,67.6358,67.6358,0
58.61,703.32,67.5457,67.5457,0
58.71,704.52,67.4559,67.4559,0
58.81,705.72,67.3664,67.3664,0
58.91,706.92,67.2772,67.2772,0
59.01,708.12,67.1883,67.1883,0
59.11,709.32,67.0996,67.0996,0
59.21,710.52,67.0112,67.0112,0
59.31,711.72,66.9231,66.9231,0
59.41,712.92,66.8353,66.8353,0
59.51,714.12,66.7478,66.7478,0
59.61,715.32,66.6605,66.6605,0
59.71,716.52,66.5735,66.5735,0
59.81,717.72,66.4867,66.4867,0
59.91,718.92,66.4002,66.4002,0
60.01,720.12,66.314,66.314,0
60.11,721.32,66.2281,66.2281,0
60.21,722.52,66.1424,66.1424,0
60.31,723.72,66.057,66.057,0
60.41,724.92,65.9718,65.9718,0
60.51,726.12,65.8869,65.8869,0
60.61,727.32,65.8023,65.8023,0
60.71,728.52,65.7179,65.7179,0
60.81,729.72,65.6338,65.6338,0
60.91,730.92,65.5499,65.5499,0
61.01,732.12,65.4663,65.4663,0
61.11,733.32,65.383,65.383,0
61.21,734.52,65.2999,65.2999,0
61.31,735.72,65.217,65.217,0
61.41,736.92,65.1344,65.1344,0
61.51,738.12,65.052,65.052,0
61.61,739.32,64.9699,64.9699,0
61.71,740.52,64.8881,64.8881,0
61.81,741.72,64.8065,64.8065,0
61.91,742.92,64.7251,64.7251,0
62.01,744.12,64.644,64.644,0
62.11,745.32,64.5631,64.5631,0
62.21,746.52,64.4824,64.4824,0
62.31,747.72,64.402,64.402,0
62.41,748.92,64.3218,64.3218,0
62.51,750.12,64.2419,64.2419,0
62.61,751.32,64.1622,64.1622,0
62.71,752.52,64.0828,64.0828,0
62.81,753.72,64.0035,64.0035,0
62.91,754.92,63.9246,63.9246,0
63.01,756.12,63.8458,63.8458,0
63.11,757.32,63.7673,63.7673,0
63.21,758.52,63.689,63.689,0
63.31,759.72,63.6109,63.6109,0
63.41,760.92,63.5331,63.5331,0
63.51,762.12,63.4555,63.4555,0
63.61,763.32,63.3781,63.3781,0
63.71,764.52,63.3009,63.3009,0
63.81,765.72,63.224,63.224,0
63.91,766.92,63.1473,63.1473,0
64.01,768.12,63.0708,63.0708,0
64.11,769.32,62.9945,62.9945,0
64.21,770.52,62.9185,62.9185,0
64.31,771.72,62.8426,62.8426,0
64.41,772.92,62.767,62.767,0
64.51,774.12,62.6916,62.6916,0
64.61,775.32,62.6165,62.6165,0
64.71,776.52,62.5415,62.5415,0
64.81,777.72,62.4668,62.4668,0
64.91,778.92,62.3922,62.3922,0
65.01,780.12,62.3179,62.3179,0
65.11,781.32,62.2438,62.2438,0
65.21,782.52,62.1699,62.1699,0
65.31,783.72,62.0962,62.0962,0
65.41,784.92,62.0227,62.0227,0
65.51,786.12,61.9495,61.9495,0
65.61,787.32,61.8764,61.8764,0
65.71,788.52,61.8035,61.8035,0
65.81,789.72,61.7309,61.7309,0
65.91,790.92,61.6585,61.6585,0
66.01,792.12,61.5862,61.5862,0
66.11,793.32,61.5142,61.5142,0
66.21,794.52,61.4423,61.4423,0
66.31,795.72,61.3707,61.3707,0
66.41,796.92,61.2993,61.2993,0
66.51,798.12,61.228,61.228,0
66.61,799.32,61.157,61.157,0
66.71,800.52,61.0862,61.0862,0
66.81,801.72,61.0155,61.0155,0
66.91,802.92,60.9451,60.9451,0
67.01,804.12,60.8748,60.8748,0
67.11,805.32,60.8048,60.8048,0
67.21,806.52,60.7349,60.7349,0
67.31,807.72,60.6652,60.6652,0
67.41,808.92,60.5957,60.5957,0
67.51,810.12,60.5265,60.5265,0
67.61,811.32,60.4574,60.4574,0
67.71,812.52,60.3885,60.3885,0
67.81,813.72,60.3197,60.3197,0
67.91,814.92,60.2512,60.2512,0
68.01,816.12,60.1829,60.1829,0
68.11,817.32,60.1147,60.1147,0
68.21,818.52,60.0468,60.0468,0
68.31,819.72,59.979,59.979,0
68.41,820.92,59.9114,59.9114,0
68.51,822.12,59.844,59.844,0
68.61,823.32,59.7767,59.7767,0
68.71,824.52,59.7097,59.7097,0
68.81,825.72,59.6428,59.6428,0
68.91,826.92,59.5761,59.5761,0
69.01,828.12,59.5096,59.5096,0
69.11,829.32,59.4433,59.4433,0
69.21,830.52,59.3771,59.3771,0
69.31,831.72,59.3111,59.3111,0
69.41,832.92,59.2453,59.2453,0
69.51,834.12,59.1797,59.1797,0
69.61,835.32,59.1143,59.1143,0
69.71,836.52,59.049,59.049,0
69.81,837.72,58.9839,58.9839,0
69.91,838.92,58.919,58.919,0
70.01,840.12,58.8542,58.8542,0
70.11,841.32,58.7897,58.7897,0
70.21,842.52,58.7253,58.7253,0
70.31,843.72,58.661,58.661,0
70.41,844.92,58.597,58.597,0
70.51,846.12,58.5331,58.5331,0
70.61,847.32,58.4693,58.4693,0
70.71,848.52,58.4058,58.4058,0
70.81,849.72,58.3424,58.3424,0
70.91,850.92,58.2791,58.2791,0
71.01,852.12,58.2161,58.2161,0
71.11,853.32,58.1532,58.1532,0
71.21,854.52,58.0905,58.0905,0
71.31,855.72,58.0279,58.0279,0
71.41,856.92,57.9655,57.9655,0
71.51,858.12,57.9032,57.9032,0
71.61,859.32,57.8412,57.8412,0
71.71,860.52,57.7792,57.7792,0
71.81,861.72,57.7175,57.7175,0
71.91,862.92,57.6559,57.6559,0
72.01,864.12,57.5945,57.5945,0
72.11,865.32,57.5332,57.5332,0
72.21,866.52,57.4721,57.4721,0
72.31,867.72,57.4111,57.4111,0
72.41,868.92,57.3503,57.3503,0
72.51,870.12,57.2897,57.2897,0
72.61,871.32,57.2292,57.2292,0
72.71,872.52,57.1688,57.1688,0
72.81,873.72,57.1086,57.1086,0
72.91,874.92,57.0486,57.0486,0
73.01,876.12,56.9887,56.9887,0
73.11,877.32,56.929,56.929,0
73.21,878.52,56.8694,56.8694,0
73.31,879.72,56.81,56.81,0
73.41,880.92,56.7508,56.7508,0
73.51,882.12,56.6916,56.6916,0
73.61,883.32,56.6327,56.6327,0
73.71,884.52,56.5739,56.5739,0
73.81,885.72,56.5152,56.5152,0
73.91,886.92,56.4567,56.4567,0
74.01,888.12,56.3983,56.3983,0
74.11,889.32,56.3401,56.3401,0
74.21,890.52,56.282,56.282,0
74.31,891.72,56.2241,56.2241,0
74.41,892.92,56.1663,56.1663,0
74.51,894.12,56.1086,56.1086,0
74.61,895.32,56.0511,56.0511,0
74.71,896.52,55.9938,55.9938,0
74.81,897.72,55.9366,55.9366,0
74.91,898.92,55.8795,55.8795,0
75.01,900.12,55.8226,55.8226,0
75.11,901.32,55.7658,55.7658,0
75.21,902.52,55.7091,55.7091,0
75.31,903.72,55.6526,55.6526,0
75.41,904.92,55.5963,55.5963,0
75.51,906.12,55.54,55.54,0
75.61,907.32,55.484,55.484,0
75.71,908.52,55.428,55.428,0
75.81,909.72,55.3722,55.3722,0
75.91,910.92,55.3165,55.3165,0
76.01,912.12,55.261,55.261,0
76.11,913.32,55.2056,55.2056,0
76.21,914.52,55.1503,55.1503,0
76.31,915.72,55.0952,55.0952,0
76.41,916.92,55.0402,55.0402,0
76.51,918.12,54.9853,54.9853,0
76.61,919.32,54.9306,54.9306,0
76.71,920.52,54.876,54.876,0
76.81,921.72,54.8215,54.8215,0
76.91,922.92,54.7672,54.7672,0
77.01,924.12,54.713,54.713,0
77.11,925.32,54.6589,54.6589,0
77.21,926.52,54.605,54.605,0
77.31,927.72,54.5512,54.5512,0
77.41,928.92,54.4975,54.4975,0
77.51,930.12,54.444,54.444,0
77.61,931.32,54.3906,54.3906,0
77.71,932.52,54.3373,54.3373,0
77.81,933.72,54.2841,54.2841,0
77.91,934.92,54.2311,54.2311,0
78.01,936.12,54.1782,54.1782,0
78.11,937.32,54.1254,54.1254,0
78.21,938.52,54.0728,54.0728,0
78.31,939.72,54.0202,54.0202,0
78.41,940.92,53.9678,53.9678,0
78.51,942.12,53.9156,53.9156,0
78.61,943.32,53.8634,53.8634,0
78.71,944.52,53.8114,53.8114,0
78.81,945.72,53.7595,53.7595,0
78.91,946.92,53.7077,53.7077,0
79.01,948.12,53.656,53.656,0
79.11,949.32,53.6045,53.6045,0
79.21,950.52,53.5531,53.5531,0
79.31,951.72,53.5018,53.5018,0
79.41,952.92,53.4506,53.4506,0
79.51,954.12,53.3996,53.3996,0
79.61,955.32,53.3486,53.3486,0
79.71,956.52,53.2978,53.2978,0
79.81,957.72,53.2471,53.2471,0
79.91,958.92,53.1966,53.1966,0
80.01,960.12,53.1461,53.1461,0
80.11,961.32,53.0958,53.0958,0
80.21,962.52,53.0456,53.0456,0
80.31,963.72,52.9954,52.9954,0
80.41,964.92,52.9455,52.9455,0
80.51,966.12,52.8956,52.8956,0
80.61,967.32,52.8458,52.8458,0
80.71,968.52,52.7962,52.7962,0
80.81,969.72,52.7467,52.7467,0
80.91,970.92,52.6973,52.6973,0
81.01,972.12,52.648,52.648,0
81.11,973.32,52.5988,52.5988,0
81.21,974.52,52.5497,52.5497,0
81.31,975.72,52.5008,52.5008,0
81.41,976.92,52.4519,52.4519,0
81.51,978.12,52.4032,52.4032,0
81.61,979.32,52.3546,52.3546,0
81.71,980.52,52.3061,52.3061,0
81.81,981.72,52.2577,52.2577,0
81.91,982.92,52.2094,52.2094,0
82.01,984.12,52.1612,52.1612,0
82.11,985.32,52.1131,52.1131,0
82.21,986.52,52.0652,52.0652,0
82.31,987.72,52.0173,52.0173,0
82.41,988.92,51.9696,51.9696,0
82.51,990.12,51.922,51.922,0
82.61,991.32,51.8745,51.8745,0
82.71,992.52,51.827,51.827,0
82.81,993.72,51.7797,51.7797,0
82.91,994.92,51.7325,51.7325,0
83.01,996.12,51.6854,51.6854,0
83.11,997.32,51.6385,51.6385,0
83.21,998.52,51.5916,51.5916,0
83.31,999.72,51.5448,51.5448,0
83.41,1000.92,51.4981,51.4981,0
83.51,1002.12,51.4516,51.4516,0
83.61,1003.32,51.4051,51.4051,0
83.71,1004.52,51.3587,51.3587,0
83.81,1005.72,51.3125,51.3125,0
83.91,1006.92,51.2663,51.2663,0
84.01,1008.12,51.2203,51.2203,0
84.11,1009.32,51.1743,51.1743,0
84.21,1010.52,51.1285,51.1285,0
84.31,1011.72,51.0827,51.0827,0
84.41,1012.92,51.0371,51.0371,0
84.51,1014.12,50.9916,50.9916,0
84.61,1015.32,50.9461,50.9461,0
84.71,1016.52,50.9008,50.9008,0
84.81,1017.72,50.8555,50.8555,0
84.91,1018.92,50.8104,50.8104,0
85.01,1020.12,50.7653,50.7653,0
85.11,1021.32,50.7204,50.7204,0
85.21,1022.52,50.6756,50.6756,0
85.31,1023.72,50.6308,50.6308,0
85.41,1024.92,50.5862,50.5862,0
85.51,1026.12,50.5416,50.5416,0
85.61,1027.32,50.4972,50.4972,0
85.71,1028.52,50.4528,50.4528,0
85.81,1029.72,50.4086,50.4086,0
85.91,1030.92,50.3644,50.3644,0
86.01,1032.12,50.3203,50.3203,0
86.11,1033.32,50.2764,50.2764,0
86.21,1034.52,50.2325,50.2325,0
86.31,1035.72,50.1887,50.1887,0
86.41,1036.92,50.145,50.145,0
86.51,1038.12,50.1014,50.1014,0
86.61,1039.32,50.0579,50.0579,0
86.71,1040.52,50.0145,50.0145,0
86.81,1041.72,49.9712,49.9712,0
86.91,1042.92,49.928,49.928,0
87.01,1044.12,49.8849,49.8849,0
87.11,1045.32,49.8419,49.8419,0
87.21,1046.52,49.7989,49.7989,0
87.31,1047.72,49.7561,49.7561,0
87.41,1048.92,49.7133,49.7133,0
87.51,1050.12,49.6707,49.6707,0
87.61,1051.32,49.6281,49.6281,0
87.71,1052.52,49.5856,49.5856,0
87.81,1053.72,49.5432,49.5432,0
87.91,1054.92,49.5009,49.5009,0
88.01,1056.12,49.4587,49.4587,0
88.11,1057.32,49.4166,49.4166,0
88.21,1058.52,49.3746,49.3746,0
88.31,1059.72,49.3326,49.3326,0
88.41,1060.92,49.2908,49.2908,0
88.51,1062.12,49.249,49.249,0
88.61,1063.32,49.2073,49.2073,0
88.71,1064.52,49.1657,49.1657,0
88.81,1065.72,49.1242,49.1242,0
88.91,1066.92,49.0828,49.0828,0
89.01,1068.12,49.0415,49.0415,0
89.11,1069.32,49.0003,49.0003,0
89.21,1070.52,48.9591,48.9591,0
89.31,1071.72,48.918,48.918,0
89.41,1072.92,48.8771,48.8771,0
89.51,1074.12,48.8362,48.8362,0
89.61,1075.32,48.7953,48.7953,0
89.71,1076.52,48.7546,48.7546,0
89.81,1077.72,48.714,48.714,0
89.91,1078.92,48.6734,48.6734,0
90.01,1080.12,48.633,48.633,0
90.11,1081.32,48.5926,48.5926,0
90.21,1082.52,48.5523,48.5523,0
90.31,1083.72,48.512,48.512,0
90.41,1084.92,48.4719,48.4719,0
90.51,1086.12,48.4319,48.4319,0
90.61,1087.32,48.3919,48.3919,0
90.71,1088.52,48.352,48.352,0
90.81,1089.72,48.3122,48.3122,0
90.91,1090.92,48.2725,48.2725,0
91.01,1092.12,48.2328,48.2328,0
91.11,1093.32,48.1933,48.1933,0
91.21,1094.52,48.1538,48.1538,0
91.31,1095.72,48.1144,48.1144,0
91.41,1096.92,48.0751,48.0751,0
91.51,1098.12,48.0358,48.0358,0
91.61,1099.32,47.9967,47.9967,0
91.71,1100.52,47.9576,47.9576,0
91.81,1101.72,47.9186,47.9186,0
91.91,1102.92,47.8797,47.8797,0
92.01,1104.12,47.8408,47.8408,0
92.11,1105.32,47.8021,47.8021,0
92.21,1106.52,47.7634,47.7634,0
92.31,1107.72,47.7248,47.7248,0
92.41,1108.92,47.6862,47.6862,0
92.51,1110.12,47.6478,47.6478,0
92.61,1111.32,47.6094,47.6094,0
92.71,1112.52,47.5711,47.5711,0
92.81,1113.72,47.5329,47.5329,0
92.91,1114.92,47.4948,47.4948,0
93.01,1116.12,47.4567,47.4567,0
93.11,1117.32,47.4187,47.4187,0
93.21,1118.52,47.3808,47.3808,0
93.31,1119.72,47.343,47.343,0
93.41,1120.92,47.3052,47.3052,0
93.51,1122.12,47.2675,47.2675,0
93.61,1123.32,47.2299,47.2299,0
93.71,1124.52,47.1924,47.1924,0
93.81,1125.72,47.1549,47.1549,0
93.91,1126.92,47.1175,47.1175,0
94.01,1128.12,47.0802,47.0802,0
94.11,1129.32,47.043,47.043,0
94.21,1130.52,47.0058,47.0058,0
94.31,1131.72,46.9687,46.9687,0
94.41,1132.92,46.9317,46.9317,0
94.51,1134.12,46.8948,46.8948,0
94.61,1135.32,46.8579,46.8579,0
94.71,1136.52,46.8211,46.8211,0
94.81,1137.72,46.7844,46.7844,0
94.91,1138.92,46.7478,46.7478,0
95.01,1140.12,46.7112,46.7112,0
95.11,1141.32,46.6747,46.6747,0
95.21,1142.52,46.6382,46.6382,0
95.31,1143.72,46.6019,46.6019,0
95.41,1144.92,46.5656,46.5656,0
95.51,1146.12,46.5294,46.5294,0
95.61,1147.32,46.4932,46.4932,0
95.71,1148.52,46.4571,46.4571,0
95.81,1149.72,46.4211,46.4211,0
95.91,1150.92,46.3852,46.3852,0
96.01,1152.12,46.3493,46.3493,0
96.11,1153.32,46.3135,46.3135,0
96.21,1154.52,46.2778,46.2778,0
96.31,1155.72,46.2421,46.2421,0
96.41,1156.92,46.2065,46.2065,0
96.51,1158.12,46.171,46.171,0
96.61,1159.32,46.1356,46.1356,0
96.71,1160.52,46.1002,46.1002,0
96.81,1161.72,46.0649,46.0649,0
96.91,1162.92,46.0296,46.0296,0
97.01,1164.12,45.9945,45.9945,0
97.11,1165.32,45.9593,45.9593,0
97.21,1166.52,45.9243,45.9243,0
97.31,1167.72,45.8893,45.8893,0
97.41,1168.92,45.8544,45.8544,0
97.51,1170.12,45.8196,45.8196,0
97.61,1171.32,45.7848,45.7848,0
97.71,1172.52,45.7501,45.7501,0
97.81,1173.72,45.7154,45.7154,0
97.91,1174.92,45.6809,45.6809,0
98.01,1176.12,45.6464,45.6464,0
98.11,1177.32,45.6119,45.6119,0
98.21,1178.52,45.5775,45.5775,0
98.31,1179.72,45.5432,45.5432,0
98.41,1180.92,45.509,45.509,0
98.51,1182.12,45.4748,45.4748,0
98.61,1183.32,45.4407,45.4407,0
98.71,1184.52,45.4066,45.4066,0
98.81,1185.72,45.3726,45.3726,0
98.91,1186.92,45.3387,45.3387,0
99.01,1188.12,45.3048,45.3048,0
99.11,1189.32,45.271,45.271,0
99.21,1190.52,45.2373,45.2373,0
99.31,1191.72,45.2036,45.2036,0
99.41,1192.92,45.17,45.17,0
99.51,1194.12,45.1365,45.1365,0
99.61,1195.32,45.103,45.103,0
99.71,1196.52,45.0696,45.0696,0
99.81,1197.72,45.0362,45.0362,0
99.91,1198.92,45.0029,45.0029,0
100.01,1200.12,44.9697,44.9697,0
100.11,1201.32,44.9365,44.9365,0
100.21,1202.52,44.9034,44.9034,0
100.31,1203.72,44.8704,44.8704,0
100.41,1204.92,44.8374,44.8374,0
100.51,1206.12,44.8045,44.8045,0
100.61,1207.32,44.7716,44.7716,0
100.71,1208.52,44.7388,44.7388,0
100.81,1209.72,44.7061,44.7061,0
100.91,1210.92,44.6734,44.6734,0
101.01,1212.12,44.6408,44.6408,0
101.11,1213.32,44.6082,44.6082,0
101.21,1214.52,44.5757,44.5757,0
101.31,1215.72,44.5433,44.5433,0
101.41,1216.92,44.5109,44.5109,0
