# TOPAS 4.2.p3 / Geant4 11.3.2 Water_75eV ion electronic stopping powers.
# delta_electron_fraction preserves the measured C-12 correction and uses each ion's G4 restricted/unrestricted ratio relative to C-12.
atomic_number,mass_number,energy_MeVu,stopping_power_MeV_per_mm,restricted_stopping_power_MeV_per_mm,nuclear_stopping_power_MeV_per_mm,raw_delta_electron_fraction,delta_electron_fraction
5,12,359.81,7.97824,6.93297,0,0.131014,0.148610826813
5,12,359.91,7.97712,6.93192,0,0.131024,0.148634859113
5,12,360.01,7.97599,6.93087,0,0.131034,0.148660026041
5,12,360.11,7.97487,6.92982,0,0.131043,0.148682923825
5,12,360.21,7.97375,6.92876,0,0.131053,0.148706956125
5,12,360.31,7.97263,6.92771,0,0.131063,0.148732123351
5,12,360.41,7.97151,6.92666,0,0.131072,0.148755020836
5,12,360.51,7.97039,6.92561,0,0.131082,0.148779053135
5,12,360.61,7.96927,6.92456,0,0.131092,0.148804220659
5,12,360.71,7.96815,6.92352,0,0.131101,0.148827117844
5,12,360.81,7.96703,6.92247,0,0.131111,0.14885228557
5,12,360.91,7.96592,6.92142,0,0.131121,0.148876317965
5,12,361.01,7.9648,6.92037,0,0.13113,0.148899214851
5,12,361.11,7.96368,6.91933,0,0.13114,0.148924382875
5,12,361.21,7.96257,6.91828,0,0.13115,0.148948415269
5,12,361.31,7.96145,6.91724,0,0.131159,0.148971311856
5,12,361.41,7.96034,6.91619,0,0.131169,0.148996480178
5,12,361.51,7.95923,6.91515,0,0.131178,0.149019376563
5,12,361.61,7.95811,6.9141,0,0.131188,0.149044545085
5,12,361.71,7.957,6.91306,0,0.131198,0.149068577478
5,12,361.81,7.95589,6.91202,0,0.131207,0.149091473564
5,12,361.91,7.95478,6.91098,0,0.131217,0.149116642385
5,12,362.01,7.95367,6.90994,0,0.131226,0.149139538269
5,12,362.11,7.95256,6.9089,0,0.131236,0.149164707291
5,12,362.21,7.95145,6.90786,0,0.131246,0.149188739684
5,12,362.31,7.95034,6.90682,0,0.131255,0.149211635268
5,12,362.41,7.94923,6.90578,0,0.131265,0.149236804588
5,12,362.51,7.94813,6.90474,0,0.131274,0.149259699971
5,12,362.61,7.94702,6.9037,0,0.131284,0.149284869492
5,12,362.71,7.94591,6.90267,0,0.131294,0.149308901884
5,12,362.81,7.94481,6.90163,0,0.131303,0.149331796968
5,12,362.91,7.9437,6.90059,0,0.131313,0.149356966786
5,12,363.01,7.9426,6.89956,0,0.131322,0.149379861669
5,12,363.11,7.9415,6.89852,0,0.131332,0.149405031688
5,12,363.21,7.94039,6.89749,0,0.131342,0.149429064078
5,12,363.31,7.93929,6.89646,0,0.131351,0.14945309659
5,12,363.41,7.93819,6.89542,0,0.131361,0.149477128979
5,12,363.51,7.93709,6.89439,0,0.13137,0.14950116149
5,12,363.61,7.93599,6.89336,0,0.13138,0.149525193878
5,12,363.71,7.93489,6.89233,0,0.131389,0.149548088059
5,12,363.81,7.93379,6.8913,0,0.131399,0.149573258777
5,12,363.91,7.93269,6.89027,0,0.131408,0.149596152756
5,12,364.01,7.93159,6.88924,0,0.131418,0.149621323676
5,12,364.11,7.9305,6.88821,0,0.131428,0.149645356064
5,12,364.21,7.9294,6.88718,0,0.131437,0.149669388573
5,12,364.31,7.9283,6.88616,0,0.131447,0.149693420961
5,12,364.41,7.92721,6.88513,0,0.131456,0.14971745347
5,12,364.51,7.92611,6.8841,0,0.131466,0.149741485857
5,12,364.61,7.92502,6.88308,0,0.131475,0.149765518366
5,12,364.71,7.92393,6.88205,0,0.131485,0.149789550753
5,12,364.81,7.92283,6.88103,0,0.131494,0.149813583261
5,12,364.91,7.92174,6.88,0,0.131504,0.149837615647
5,12,365.01,7.92065,6.87898,0,0.131513,0.149861648155
5,12,365.11,7.91956,6.87796,0,0.131523,0.149885680541
5,12,365.21,7.91847,6.87693,0,0.131532,0.149909713049
5,12,365.31,7.91738,6.87591,0,0.131542,0.149933745434
5,12,365.41,7.91629,6.87489,0,0.131551,0.149957777941
5,12,365.51,7.9152,6.87387,0,0.131561,0.149981810327
5,12,365.61,7.91411,6.87285,0,0.13157,0.150005842832
5,12,365.71,7.91303,6.87183,0,0.13158,0.150029875217
5,12,365.81,7.91194,6.87081,0,0.131589,0.150053907723
5,12,365.91,7.91085,6.86979,0,0.131599,0.150077940108
5,12,366.01,7.90977,6.86877,0,0.131608,0.150101972613
5,12,366.11,7.90868,6.86776,0,0.131618,0.150126004997
5,12,366.21,7.9076,6.86674,0,0.131627,0.150150037503
5,12,366.31,7.90651,6.86572,0,0.131637,0.150174069886
5,12,366.41,7.90543,6.86471,0,0.131646,0.150198102391
5,12,366.51,7.90435,6.86369,0,0.131656,0.150222134775
5,12,366.61,7.90327,6.86268,0,0.131665,0.150246167279
5,12,366.71,7.90218,6.86166,0,0.131675,0.150270199662
5,12,366.81,7.9011,6.86065,0,0.131684,0.150294232166
5,12,366.91,7.90002,6.85964,0,0.131694,0.150318264549
5,12,367.01,7.89894,6.85863,0,0.131703,0.150342297052
5,12,367.11,7.89786,6.85762,0,0.131713,0.150366329434
5,12,367.21,7.89679,6.8566,0,0.131722,0.150390361938
5,12,367.31,7.89571,6.85559,0,0.131732,0.15041553627
5,12,367.41,7.89463,6.85458,0,0.131741,0.150438426822
5,12,367.51,7.89355,6.85357,0,0.131751,0.150463601355
5,12,367.61,7.89248,6.85257,0,0.13176,0.150486491705
5,12,367.71,7.8914,6.85156,0,0.131769,0.150510524207
5,12,367.81,7.89033,6.85055,0,0.131779,0.150534556588
5,12,367.91,7.88925,6.84954,0,0.131788,0.15055858909
5,12,368.01,7.88818,6.84854,0,0.131798,0.150583764126
5,12,368.11,7.88711,6.84753,0,0.131807,0.150606653971
5,12,368.21,7.88603,6.84652,0,0.131817,0.150631829207
5,12,368.31,7.88496,6.84552,0,0.131826,0.150654718852
5,12,368.41,7.88389,6.84451,0,0.131835,0.150678751353
5,12,368.51,7.88282,6.84351,0,0.131845,0.150702783732
5,12,368.61,7.88175,6.84251,0,0.131854,0.150726816232
5,12,368.71,7.88068,6.84151,0,0.131864,0.15075199197
5,12,368.81,7.87961,6.8405,0,0.131873,0.150774881111
5,12,368.91,7.87854,6.8395,0,0.131883,0.150800057049
5,12,369.01,7.87748,6.8385,0,0.131892,0.150822945989
5,12,369.11,7.87641,6.8375,0,0.131901,0.150846978488
5,12,369.21,7.87534,6.8365,0,0.131911,0.150872154729
5,12,369.31,7.87428,6.8355,0,0.13192,0.150895043365
5,12,369.41,7.87321,6.8345,0,0.13193,0.150920219806
5,12,369.51,7.87215,6.8335,0,0.131939,0.150943108241
5,12,369.61,7.87108,6.83251,0,0.131948,0.15096714074
5,12,369.71,7.87002,6.83151,0,0.131958,0.150992317483
5,12,369.81,7.86896,6.83051,0,0.131967,0.151015205614
5,12,369.91,7.86789,6.82952,0,0.131976,0.151039238112
5,12,370.01,7.86683,6.82852,0,0.131986,0.151064415159
5,12,370.11,7.86577,6.82753,0,0.131995,0.151087302986
5,12,370.21,7.86471,6.82653,0,0.132005,0.151112480231
5,12,370.31,7.86365,6.82554,0,0.132014,0.151135367859
5,12,370.41,7.86259,6.82454,0,0.132023,0.151159400356
5,12,370.51,7.86153,6.82355,0,0.132033,0.151184577904
5,12,370.61,7.86047,6.82256,0,0.132042,0.151207465226
5,12,370.71,7.85941,6.82157,0,0.132051,0.151231497723
5,12,370.81,7.85836,6.82058,0,0.132061,0.151256675573
5,12,370.91,7.8573,6.81959,0,0.13207,0.151279562593
5,12,371.01,7.85624,6.8186,0,0.13208,0.151304740642
5,12,371.11,7.85519,6.81761,0,0.132089,0.151328773242
5,12,371.21,7.85413,6.81662,0,0.132098,0.151351659958
5,12,371.31,7.85308,6.81563,0,0.132108,0.15137683831
5,12,371.41,7.85203,6.81464,0,0.132117,0.151400870908
5,12,371.51,7.85097,6.81365,0,0.132126,0.151423757321
5,12,371.61,7.84992,6.81267,0,0.132136,0.151448935975
5,12,371.71,7.84887,6.81168,0,0.132145,0.151472968573
5,12,371.81,7.84782,6.8107,0,0.132154,0.151495854682
5,12,371.91,7.84677,6.80971,0,0.132164,0.151521033638
5,12,372.01,7.84572,6.80873,0,0.132173,0.151545066236
5,12,372.11,7.84467,6.80774,0,0.132182,0.151567952042
5,12,372.21,7.84362,6.80676,0,0.132192,0.1515931313
5,12,372.31,7.84257,6.80578,0,0.132201,0.151617163897
5,12,372.41,7.84152,6.80479,0,0.13221,0.1516400494
5,12,372.51,7.84047,6.80381,0,0.132219,0.151664081892
5,12,372.61,7.83943,6.80283,0,0.132229,0.151689261555
5,12,372.71,7.83838,6.80185,0,0.132238,0.151713294151
5,12,372.81,7.83734,6.80087,0,0.132247,0.151736179247
5,12,372.91,7.83629,6.79989,0,0.132257,0.151761359212
5,12,373.01,7.83525,6.79891,0,0.132266,0.151785391807
5,12,373.11,7.8342,6.79793,0,0.132275,0.1518082766
5,12,373.21,7.83316,6.79695,0,0.132285,0.151833456867
5,12,373.31,7.83212,6.79598,0,0.132294,0.151857489461
5,12,373.41,7.83107,6.795,0,0.132303,0.151881522056
5,12,373.51,7.83003,6.79402,0,0.132312,0.151904406442
5,12,373.61,7.82899,6.79305,0,0.132322,0.151929587114
5,12,373.71,7.82795,6.79207,0,0.132331,0.151953619708
5,12,373.81,7.82691,6.7911,0,0.13234,0.151976503792
5,12,373.91,7.82587,6.79012,0,0.13235,0.152001684764
5,12,374.01,7.82483,6.78915,0,0.132359,0.152025717358
5,12,374.11,7.82379,6.78817,0,0.132368,0.152049749951
5,12,374.21,7.82276,6.7872,0,0.132377,0.152072633629
5,12,374.31,7.82172,6.78623,0,0.132387,0.152097815006
5,12,374.41,7.82068,6.78526,0,0.132396,0.152121847598
5,12,374.51,7.81965,6.78429,0,0.132405,0.15214588019
5,12,374.61,7.81861,6.78332,0,0.132414,0.152168763461
5,12,374.71,7.81758,6.78235,0,0.132424,0.152193945242
5,12,374.81,7.81654,6.78138,0,0.132433,0.152217977834
5,12,374.91,7.81551,6.78041,0,0.132442,0.152242010425
5,12,375.01,7.81448,6.77944,0,0.132451,0.152264893292
5,12,375.11,7.81344,6.77847,0,0.132461,0.152290075477
5,12,375.21,7.81241,6.7775,0,0.13247,0.152314108068
5,12,375.31,7.81138,6.77654,0,0.132479,0.152338140658
5,12,375.41,7.81035,6.77557,0,0.132488,0.152362173248
5,12,375.51,7.80932,6.7746,0,0.132498,0.152386205708
5,12,375.61,7.80829,6.77364,0,0.132507,0.152410238298
5,12,375.71,7.80726,6.77267,0,0.132516,0.152434270887
5,12,375.81,7.80623,6.77171,0,0.132525,0.152458303477
5,12,375.91,7.8052,6.77074,0,0.132534,0.152481185429
5,12,376.01,7.80418,6.76978,0,0.132544,0.152506368525
5,12,376.11,7.80315,6.76882,0,0.132553,0.152530401113
5,12,376.21,7.80212,6.76786,0,0.132562,0.152554433702
5,12,376.31,7.8011,6.76689,0,0.132571,0.15257846629
5,12,376.41,7.80007,6.76593,0,0.132581,0.152602498748
5,12,376.51,7.79905,6.76497,0,0.13259,0.152626531336
5,12,376.61,7.79802,6.76401,0,0.132599,0.152650563923
5,12,376.71,7.797,6.76305,0,0.132608,0.15267459651
5,12,376.81,7.79598,6.76209,0,0.132617,0.152698629097
5,12,376.91,7.79495,6.76114,0,0.132627,0.152723813213
5,12,377.01,7.79393,6.76018,0,0.132636,0.152746694141
5,12,377.11,7.79291,6.75922,0,0.132645,0.152770726728
5,12,377.21,7.79189,6.75826,0,0.132654,0.152794759314
5,12,377.31,7.79087,6.75731,0,0.132663,0.1528187919
5,12,377.41,7.78985,6.75635,0,0.132672,0.152842824486
5,12,377.51,7.78883,6.7554,0,0.132682,0.152866856942
5,12,377.61,7.78781,6.75444,0,0.132691,0.152890889527
5,12,377.71,7.78679,6.75349,0,0.1327,0.152914922113
5,12,377.81,7.78578,6.75253,0,0.132709,0.152938954698
5,12,377.91,7.78476,6.75158,0,0.132718,0.152962987283
5,12,378.01,7.78374,6.75063,0,0.132728,0.152988172512
5,12,378.11,7.78273,6.74967,0,0.132737,0.153012205199
5,12,378.21,7.78171,6.74872,0,0.132746,0.153035084906
5,12,378.31,7.7807,6.74777,0,0.132755,0.15305911749
5,12,378.41,7.77968,6.74682,0,0.132764,0.153083150074
5,12,378.51,7.77867,6.74587,0,0.132773,0.153107182658
5,12,378.61,7.77766,6.74492,0,0.132782,0.15313121524
5,12,378.71,7.77664,6.74397,0,0.132792,0.153156401179
5,12,378.81,7.77563,6.74302,0,0.132801,0.153180433865
5,12,378.91,7.77462,6.74207,0,0.13281,0.153203312859
5,12,379.01,7.77361,6.74113,0,0.132819,0.153227345442
5,12,379.11,7.7726,6.74018,0,0.132828,0.153251378024
5,12,379.21,7.77159,6.73923,0,0.132837,0.153275410606
5,12,379.31,7.77058,6.73829,0,0.132846,0.153299443188
5,12,379.41,7.76957,6.73734,0,0.132856,0.153324629836
5,12,379.51,7.76856,6.73639,0,0.132865,0.153348662521
5,12,379.61,7.76755,6.73545,0,0.132874,0.153372695205
5,12,379.71,7.76655,6.73451,0,0.132883,0.153395573384
5,12,379.81,7.76554,6.73356,0,0.132892,0.153419605965
5,12,379.91,7.76453,6.73262,0,0.132901,0.153443638546
5,12,380.01,7.76353,6.73168,0,0.13291,0.153467671126
5,12,380.11,7.76252,6.73073,0,0.132919,0.153491703707
5,12,380.21,7.76152,6.72979,0,0.132928,0.153515736287
5,12,380.31,7.76052,6.72885,0,0.132938,0.153540923848
5,12,380.41,7.75951,6.72791,0,0.132947,0.15356495653
5,12,380.51,7.75851,6.72697,0,0.132956,0.153588989213
5,12,380.61,7.75751,6.72603,0,0.132965,0.153613021893
5,12,380.71,7.75651,6.72509,0,0.132974,0.153635899053
5,12,380.81,7.7555,6.72415,0,0.132983,0.153659931632
5,12,380.91,7.7545,6.72322,0,0.132992,0.153683964211
5,12,381.01,7.7535,6.72228,0,0.133001,0.153707996789
5,12,381.11,7.7525,6.72134,0,0.13301,0.153732029367
5,12,381.21,7.75151,6.7204,0,0.133019,0.153756061945
5,12,381.31,7.75051,6.71947,0,0.133029,0.153781250521
5,12,381.41,7.74951,6.71853,0,0.133038,0.153805283201
5,12,381.51,7.74851,6.7176,0,0.133047,0.153829315881
5,12,381.61,7.74751,6.71666,0,0.133056,0.153853348561
5,12,381.71,7.74652,6.71573,0,0.133065,0.15387738124
5,12,381.81,7.74552,6.7148,0,0.133074,0.153901413919
5,12,381.91,7.74453,6.71386,0,0.133083,0.153925446598
5,12,382.01,7.74353,6.71293,0,0.133092,0.153949479277
5,12,382.11,7.74254,6.712,0,0.133101,0.153973511955
5,12,382.21,7.74154,6.71107,0,0.13311,0.153997544634
5,12,382.31,7.74055,6.71014,0,0.133119,0.15402042016
5,12,382.41,7.73956,6.7092,0,0.133128,0.154044452735
5,12,382.51,7.73857,6.70827,0,0.133137,0.154068485311
5,12,382.61,7.73757,6.70735,0,0.133146,0.154092517885
5,12,382.71,7.73658,6.70642,0,0.133155,0.15411655046
5,12,382.81,7.73559,6.70549,0,0.133164,0.154140583034
5,12,382.91,7.7346,6.70456,0,0.133173,0.154164615609
5,12,383.01,7.73361,6.70363,0,0.133182,0.154188648183
5,12,383.11,7.73262,6.70271,0,0.133191,0.154212680757
5,12,383.21,7.73164,6.70178,0,0.133201,0.154237871265
5,12,383.31,7.73065,6.70085,0,0.13321,0.15426190394
5,12,383.41,7.72966,6.69993,0,0.133219,0.154285936616
5,12,383.51,7.72867,6.699,0,0.133228,0.154309969291
5,12,383.61,7.72769,6.69808,0,0.133237,0.154334001966
5,12,383.71,7.7267,6.69715,0,0.133246,0.154358034641
5,12,383.81,7.72572,6.69623,0,0.133255,0.154382067315
5,12,383.91,7.72473,6.69531,0,0.133264,0.15440609999
5,12,384.01,7.72375,6.69438,0,0.133273,0.154430132664
5,12,384.11,7.72276,6.69346,0,0.133282,0.154454165338
5,12,384.21,7.72178,6.69254,0,0.133291,0.154478198012
5,12,384.31,7.7208,6.69162,0,0.1333,0.154502230686
5,12,384.41,7.71982,6.6907,0,0.133309,0.154526263359
5,12,384.51,7.71884,6.68978,0,0.133318,0.154550296033
5,12,384.61,7.71785,6.68886,0,0.133327,0.154574328706
5,12,384.71,7.71687,6.68794,0,0.133336,0.154598361378
5,12,384.81,7.71589,6.68702,0,0.133345,0.154622394051
5,12,384.91,7.71491,6.6861,0,0.133354,0.154646426723
5,12,385.01,7.71394,6.68518,0,0.133363,0.154670459395
5,12,385.11,7.71296,6.68427,0,0.133372,0.154694492067
5,12,385.21,7.71198,6.68335,0,0.133381,0.154718524739
5,12,385.31,7.711,6.68243,0,0.13339,0.15474255741
5,12,385.41,7.71002,6.68152,0,0.133399,0.154766590082
5,12,385.51,7.70905,6.6806,0,0.133408,0.154790622753
5,12,385.61,7.70807,6.67969,0,0.133416,0.154813495041
5,12,385.71,7.7071,6.67877,0,0.133425,0.154837527609
5,12,385.81,7.70612,6.67786,0,0.133434,0.154862720903
5,12,385.91,7.70515,6.67695,0,0.133443,0.154886753573
5,12,386.01,7.70417,6.67603,0,0.133452,0.154910786243
5,12,386.11,7.7032,6.67512,0,0.133461,0.154934818912
5,12,386.21,7.70223,6.67421,0,0.13347,0.154958851582
5,12,386.31,7.70126,6.6733,0,0.133479,0.154982884251
5,12,386.41,7.70028,6.67239,0,0.133488,0.15500691692
5,12,386.51,7.69931,6.67148,0,0.133497,0.155030949589
5,12,386.61,7.69834,6.67057,0,0.133506,0.155054982257
5,12,386.71,7.69737,6.66966,0,0.133515,0.155079014926
5,12,386.81,7.6964,6.66875,0,0.133524,0.155103047594
5,12,386.91,7.69543,6.66784,0,0.133533,0.155127080262
5,12,387.01,7.69447,6.66693,0,0.133542,0.15515111293
5,12,387.11,7.6935,6.66603,0,0.133551,0.155175145597
5,12,387.21,7.69253,6.66512,0,0.13356,0.155199178264
5,12,387.31,7.69156,6.66421,0,0.133569,0.155223210932
5,12,387.41,7.6906,6.66331,0,0.133578,0.155248405968
5,12,387.51,7.68963,6.6624,0,0.133586,0.155271276404
5,12,387.61,7.68866,6.66149,0,0.133595,0.15529530907
5,12,387.71,7.6877,6.66059,0,0.133604,0.155319341736
5,12,387.81,7.68674,6.65969,0,0.133613,0.155343374402
5,12,387.91,7.68577,6.65878,0,0.133622,0.155367407068
5,12,388.01,7.68481,6.65788,0,0.133631,0.155391439733
5,12,388.11,7.68384,6.65698,0,0.13364,0.155415472398
5,12,388.21,7.68288,6.65607,0,0.133649,0.155439505064
5,12,388.31,7.68192,6.65517,0,0.133658,0.155463537728
5,12,388.41,7.68096,6.65427,0,0.133667,0.155488733787
5,12,388.51,7.68,6.65337,0,0.133676,0.155512766553
5,12,388.61,7.67904,6.65247,0,0.133684,0.155535635861
5,12,388.71,7.67808,6.65157,0,0.133693,0.155559668525
5,12,388.81,7.67712,6.65067,0,0.133702,0.155583701189
5,12,388.91,7.67616,6.64977,0,0.133711,0.155607733852
5,12,389.01,7.6752,6.64887,0,0.13372,0.155631766516
5,12,389.11,7.67424,6.64797,0,0.133729,0.155655799179
5,12,389.21,7.67329,6.64708,0,0.133738,0.155679831842
5,12,389.31,7.67233,6.64618,0,0.133747,0.15570502882
5,12,389.41,7.67137,6.64528,0,0.133756,0.155729061583
5,12,389.51,7.67042,6.64439,0,0.133764,0.155751929969
5,12,389.61,7.66946,6.64349,0,0.133773,0.15577596263
5,12,389.71,7.66851,6.6426,0,0.133782,0.155799995291
5,12,389.81,7.66755,6.6417,0,0.133791,0.155824027953
5,12,389.91,7.6666,6.64081,0,0.1338,0.155848060614
5,12,390.01,7.66564,6.63991,0,0.133809,0.155873258309
5,12,390.11,7.66469,6.63902,0,0.133818,0.155897291071
5,12,390.21,7.66374,6.63813,0,0.133826,0.155920158737
5,12,390.31,7.66279,6.63724,0,0.133835,0.155944191397
5,12,390.41,7.66184,6.63634,0,0.133844,0.155968224057
5,12,390.51,7.66089,6.63545,0,0.133853,0.155992256717
5,12,390.61,7.65993,6.63456,0,0.133862,0.156017455026
5,12,390.71,7.65898,6.63367,0,0.133871,0.156041487787
5,12,390.81,7.65804,6.63278,0,0.13388,0.156065520548
5,12,390.91,7.65709,6.63189,0,0.133888,0.156088387495
5,12,391.01,7.65614,6.631,0,0.133897,0.156112420154
5,12,391.11,7.65519,6.63011,0,0.133906,0.156136452813
5,12,391.21,7.65424,6.62923,0,0.133915,0.156161651736
5,12,391.31,7.6533,6.62834,0,0.133924,0.156185684495
5,12,391.41,7.65235,6.62745,0,0.133933,0.156209717254
5,12,391.51,7.6514,6.62656,0,0.133941,0.156232583585
5,12,391.61,7.65046,6.62568,0,0.13395,0.156256616242
5,12,391.71,7.64951,6.62479,0,0.133959,0.156280648899
5,12,391.81,7.64857,6.62391,0,0.133968,0.156305848436
5,12,391.91,7.64763,6.62302,0,0.133977,0.156329881194
5,12,392.01,7.64668,6.62214,0,0.133985,0.15635274701
5,12,392.11,7.64574,6.62125,0,0.133994,0.156376779666
5,12,392.21,7.6448,6.62037,0,0.134003,0.156400812323
5,12,392.31,7.64385,6.61949,0,0.134012,0.156426012372
5,12,392.41,7.64291,6.6186,0,0.134021,0.156450045129
5,12,392.51,7.64197,6.61772,0,0.134029,0.15647291043
5,12,392.61,7.64103,6.61684,0,0.134038,0.156496943086
5,12,392.71,7.64009,6.61596,0,0.134047,0.156520975741
5,12,392.81,7.63915,6.61508,0,0.134056,0.156546176302
5,12,392.91,7.63821,6.6142,0,0.134065,0.156570209058
5,12,393.01,7.63727,6.61332,0,0.134073,0.156593073845
5,12,393.11,7.63634,6.61244,0,0.134082,0.156617106499
5,12,393.21,7.6354,6.61156,0,0.134091,0.156642307472
5,12,393.31,7.63446,6.61068,0,0.1341,0.156666340227
5,12,393.41,7.63353,6.6098,0,0.134109,0.156690372982
5,12,393.51,7.63259,6.60893,0,0.134117,0.156713237254
5,12,393.61,7.63165,6.60805,0,0.134126,0.156738438637
5,12,393.71,7.63072,6.60717,0,0.134135,0.156762471391
5,12,393.81,7.62978,6.6063,0,0.134144,0.156786504145
5,12,393.91,7.62885,6.60542,0,0.134152,0.156809368005
5,12,394.01,7.62792,6.60455,0,0.134161,0.156833400658
5,12,394.11,7.62698,6.60367,0,0.13417,0.156858602553
5,12,394.21,7.62605,6.6028,0,0.134179,0.156882635305
5,12,394.31,7.62512,6.60192,0,0.134187,0.156905498753
5,12,394.41,7.62419,6.60105,0,0.134196,0.156929531405
5,12,394.51,7.62326,6.60018,0,0.134205,0.156954733711
5,12,394.61,7.62233,6.5993,0,0.134214,0.156978766462
5,12,394.71,7.62139,6.59843,0,0.134223,0.157002799214
5,12,394.81,7.62047,6.59756,0,0.134231,0.157026832114
5,12,394.91,7.61954,6.59669,0,0.13424,0.157050864865
5,12,395.01,7.61861,6.59582,0,0.134249,0.157074897616
5,12,395.11,7.61768,6.59495,0,0.134257,0.157097760239
5,12,395.21,7.61675,6.59408,0,0.134266,0.157122963265
5,12,395.31,7.61582,6.59321,0,0.134275,0.157146996015
5,12,395.41,7.6149,6.59234,0,0.134284,0.157171028765
5,12,395.51,7.61397,6.59147,0,0.134292,0.157193890977
5,12,395.61,7.61304,6.5906,0,0.134301,0.157219094412
5,12,395.71,7.61212,6.58974,0,0.13431,0.157243127161
5,12,395.81,7.61119,6.58887,0,0.134319,0.15726715991
5,12,395.91,7.61027,6.588,0,0.134327,0.157291192808
5,12,396.01,7.60935,6.58714,0,0.134336,0.157315225556
5,12,396.11,7.60842,6.58627,0,0.134345,0.157339258305
5,12,396.21,7.6075,6.58541,0,0.134353,0.157362119794
5,12,396.31,7.60658,6.58454,0,0.134362,0.157387323949
5,12,396.41,7.60566,6.58368,0,0.134371,0.157411356697
5,12,396.51,7.60473,6.58281,0,0.13438,0.157435389444
5,12,396.61,7.60381,6.58195,0,0.134388,0.15745942234
5,12,396.71,7.60289,6.58109,0,0.134397,0.157483455087
5,12,396.81,7.60197,6.58022,0,0.134406,0.157507487834
5,12,396.91,7.60105,6.57936,0,0.134414,0.157531520729
5,12,397.01,7.60013,6.5785,0,0.134423,0.157555553475
5,12,397.11,7.59921,6.57764,0,0.134432,0.157579586221
5,12,397.21,7.5983,6.57678,0,0.13444,0.157603619115
5,12,397.31,7.59738,6.57592,0,0.134449,0.157627651861
5,12,397.41,7.59646,6.57506,0,0.134458,0.157651684606
5,12,397.51,7.59554,6.5742,0,0.134467,0.157675717352
5,12,397.61,7.59463,6.57334,0,0.134475,0.157699750244
5,12,397.71,7.59371,6.57248,0,0.134484,0.157723782989
5,12,397.81,7.5928,6.57162,0,0.134493,0.157747815733
5,12,397.91,7.59188,6.57076,0,0.134501,0.157771848626
5,12,398.01,7.59097,6.56991,0,0.13451,0.15779588137
5,12,398.11,7.59005,6.56905,0,0.134519,0.157819914114
5,12,398.21,7.58914,6.56819,0,0.134527,0.157843947006
5,12,398.31,7.58823,6.56734,0,0.134536,0.157867979749
5,12,398.41,7.58731,6.56648,0,0.134545,0.157893186175
5,12,398.51,7.5864,6.56563,0,0.134553,0.157916045384
5,12,398.61,7.58549,6.56477,0,0.134562,0.157940078126
5,12,398.71,7.58458,6.56392,0,0.134571,0.15796528486
5,12,398.81,7.58367,6.56307,0,0.134579,0.157988143759
5,12,398.91,7.58276,6.56221,0,0.134588,0.158012176501
5,12,399.01,7.58185,6.56136,0,0.134596,0.158036209391
5,12,399.11,7.58094,6.56051,0,0.134605,0.158060242133
5,12,399.21,7.58003,6.55965,0,0.134614,0.158084274874
5,12,399.31,7.57912,6.5588,0,0.134622,0.158108307763
5,12,399.41,7.57821,6.55795,0,0.134631,0.158132340504
5,12,399.51,7.57731,6.5571,0,0.13464,0.158156373245
5,12,399.61,7.5764,6.55625,0,0.134648,0.158180406134
5,12,399.71,7.57549,6.5554,0,0.134657,0.158204438874
5,12,399.81,7.57459,6.55455,0,0.134666,0.158229646741
5,12,399.91,7.57368,6.5537,0,0.134674,0.158252504502
5,12,400.01,7.57278,6.55285,0,0.134683,0.158274133835
5,13,0.01,165.2,165.2,21.6837,0,0.000147972232053
5,13,0.11,544.697,544.697,3.38694,0,0.000147972232053
5,13,0.21,656.452,656.452,1.9542,0,0.000147972232053
5,13,0.31,668.815,668.815,1.41013,0,0.000147972232053
5,13,0.41,648.312,648.312,1.11211,0,0.000147972232053
5,13,0.51,623.136,623.136,0.930439,0,0.000147972232053
5,13,0.61,598.227,598.227,0.801738,0,0.000147972232053
5,13,0.71,575.837,575.837,0.705672,0,0.000147972232053
5,13,0.81,554.438,554.438,0.617328,0,0.000147972232053
5,13,0.91,534.834,534.834,0.566628,0,0.000147972232053
5,13,1.01,515.736,515.736,0.515928,0,0.000147972232053
5,13,1.11,498.564,498.564,0.475212,0,0.000147972232053
5,13,1.21,481.393,481.393,0.441318,0,0.000147972232053
5,13,1.31,465.849,465.849,0.414666,0,0.000147972232053
5,13,1.41,451.195,451.195,0.388013,0,0.000147972232053
5,13,1.51,436.542,436.542,0.361361,0,0.000147972232053
5,13,1.61,422.911,422.911,0.337781,0,0.000147972232053
5,13,1.71,410.682,410.682,0.322981,0,0.000147972232053
5,13,1.81,398.453,398.453,0.308192,0,0.000147972232053
5,13,1.91,386.224,386.224,0.293404,0,0.000147972232053
5,13,2.01,358.893,358.893,0.278616,0,0.000147972232053
5,13,2.11,348.611,348.611,0.265756,0,0.000147972232053
5,13,2.21,338.924,338.924,0.256237,0,0.000147972232053
5,13,2.31,329.782,329.782,0.246717,0,0.000147972232053
5,13,2.41,321.138,321.138,0.237197,0,0.000147972232053
5,13,2.51,312.906,312.906,0.228849,0,0.000147972232053
5,13,2.61,304.92,304.92,0.220571,0,0.000147972232053
5,13,2.71,297.375,297.375,0.213916,0,0.000147972232053
5,13,2.81,290.199,290.199,0.207549,0,0.000147972232053
