energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
220,0.00369937839,0.004638382452,0.005074138043,0.00498534947,0.004895993986,0.004824708062,0.00476627818,0.00465493673,0.004602659647,0.004669449638,0.004560017685,0.004439814179,0.004332617113,0.004243152071,0.004153970008,0.004068121329,0.003982022975,0.003912890851,0.003854530281,0.003786427582,0.003732706204,0.003679499538,0.003626807586,0.003590832188,0.002242870768
220.5,0.003698605916,0.004637120523,0.00507271745,0.004983961945,0.004894639614,0.004823379459,0.004764971352,0.004653669789,0.004601426247,0.00466819189,0.004558804278,0.004438650363,0.004331497003,0.004242068424,0.004152922737,0.004067109474,0.003981046602,0.00391194295,0.003853605601,0.00378553106,0.003731831578,0.003678646651,0.003625976279,0.003590015518,0.00224250033
221,0.003697839325,0.004635868275,0.005071307747,0.004982585057,0.004893295628,0.004822061044,0.004763674546,0.004652412566,0.004600202304,0.004666943784,0.004557600172,0.004437495469,0.004330385479,0.004240993083,0.004151883492,0.004066105373,0.00398007771,0.003911002313,0.003852688008,0.003784641408,0.003730963654,0.003677800298,0.003625151341,0.003589205106,0.002242132761
221.5,0.003697078569,0.004634625625,0.005069908842,0.004981218717,0.004891961937,0.00482075273,0.004762387677,0.004651164978,0.004598987736,0.004665705237,0.004556405289,0.004436349419,0.004329282467,0.004239925978,0.004150852206,0.004065108962,0.003979116238,0.003910068879,0.003851777441,0.003783758567,0.003730102375,0.003676960425,0.003624332718,0.003588400897,0.002241768035
222,0.003696323598,0.004633392491,0.005068520641,0.004979862834,0.004890638454,0.004819454431,0.004761110659,0.004649926943,0.004597782464,0.004664476168,0.004555219549,0.004435212138,0.004328187895,0.004238867037,0.004149828811,0.004064120174,0.003978162122,0.003909142585,0.00385087384,0.003782882481,0.003729247684,0.003676126977,0.003623520358,0.00358760284,0.00224140613
222.5,0.003695574365,0.004632168791,0.005067143053,0.004978517317,0.004889325092,0.004818166062,0.004759843409,0.00464869838,0.004596586408,0.004663256495,0.004554042874,0.004434083552,0.004327101691,0.004237816191,0.004148813239,0.004063138944,0.003977215299,0.003908223372,0.003849977146,0.00378201309,0.003728399527,0.003675299899,0.003622714207,0.003586810882,0.002241047021
223,0.00369483082,0.004630954445,0.005065775988,0.00497718208,0.004888021764,0.004816887537,0.004758585843,0.004647479207,0.004595399489,0.00466204614,0.004552875188,0.004432963587,0.004326023784,0.004236773373,0.004147805424,0.00406216521,0.003976275707,0.003907311179,0.0038490873,0.00378115034,0.003727557846,0.003674479137,0.003621914212,0.003586024972,0.002240690685
223.5,0.003694092918,0.004629749374,0.005064419356,0.004975857033,0.004886728386,0.004815618773,0.004757337878,0.004646269345,0.00459422163,0.004660845022,0.004551716414,0.00443185217,0.004324954103,0.004235738512,0.004146805301,0.004061198906,0.003975343286,0.003906405947,0.003848204245,0.003780294173,0.003726722589,0.003673664639,0.003621120321,0.00358524506,0.002240337099
224,0.00369336061,0.004628553498,0.005063073068,0.004974542091,0.004885444871,0.004814359687,0.004756099433,0.004645068713,0.004593052754,0.004659653063,0.004550566476,0.004430749227,0.004323892579,0.004234711543,0.004145812803,0.00406023997,0.003974417974,0.003905507617,0.003847327923,0.003779444534,0.0037258937,0.00367285635,0.003620332484,0.003584471094,0.00223998624
224.5,0.00369263385,0.004627366739,0.005061737036,0.004973237167,0.004884171136,0.004813110195,0.004754870427,0.004643877235,0.004591892784,0.004658470185,0.004549425299,0.004429654687,0.004322839142,0.004233692398,0.004144827867,0.00405928834,0.003973499711,0.003904616131,0.003846458278,0.003778601368,0.003725071126,0.00367205422,0.003619550649,0.003583703024,0.002239638086
