table,index,x0,x1,y0,y_third,y_twothirds,y1,spline
0,65,0.17782794100389243,0.1995262314968882,80.177169824604377,78.663528716297492,77.182995858068551,75.738435895411541,1
0,66,0.1995262314968882,0.22387211385683434,75.738435895411541,74.163443697654657,72.638133669001547,71.163294411176551,1
0,67,0.22387211385683434,0.25118864315095835,71.163294411176551,69.569155571487286,68.038244366524992,66.569256704317723,1
0,68,0.25118864315095835,0.28183829312644582,66.569256704317723,64.992898928075491,63.489639714467366,62.056262259087688,1
0,69,0.28183829312644582,0.31622776601683855,62.056262259087688,60.527151962912257,59.077175983055604,57.701542431393001,1
0,70,0.31622776601683855,0.35481338923357597,57.701542431393001,56.240760606791731,54.861599782622349,53.558122017019492,1
0,71,0.35481338923357597,0.39810717055349765,53.558122017019492,52.178629772398544,50.880304502734987,49.656509283222547,1
0,72,0.39810717055349765,0.44668359215096337,49.656509283222547,48.364299040479892,47.150628732408528,46.00856591289692,1
0,73,0.44668359215096337,0.50118723362727324,46.00856591289692,44.804289417960582,43.67452709534772,42.612372062934867,1
0,74,0.50118723362727324,0.56234132519034985,42.612372062934867,41.49305882319328,40.44350627537505,39.45705782516972,1
0,75,0.56234132519034985,0.63095734448019392,39.45705782516972,38.41764306144222,37.443019271885014,36.526914234328693,1
0,76,0.63095734448019392,0.70794578438413946,36.526914234328693,35.561427272239527,34.655887857797019,33.804469054564962,1
0,77,0.70794578438413946,0.79432823472428282,33.804469054564962,32.906847903570558,32.064652122019787,31.27250894495403,1
0,78,0.79432823472428282,0.89125093813374667,31.27250894495403,30.437081095634447,29.652961403465163,28.915209440221798,1
0,79,0.89125093813374667,1.0000000000000009,28.915209440221798,28.1369216494043,27.406237415893781,26.718606415402014,1
0,80,1.0000000000000009,1.1220184543019658,26.718606415402014,25.993061457587928,25.311801735998646,24.670640196630114,1
0,81,1.1220184543019658,1.2589254117941693,24.670640196630114,23.994122856268035,23.358876288554416,22.760961834259547,1
