energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
305.5,3.6201146134e-03,4.5099632600e-03,4.9295165771e-03,4.8441008823e-03,4.7581272721e-03,4.6894740616e-03,4.6332650116e-03,4.5260001533e-03,4.4770663376e-03,4.5413625922e-03,4.4364299550e-03,4.3212545084e-03,4.2184911018e-03,4.1327251176e-03,4.0472330212e-03,3.9649751575e-03,3.8824743717e-03,3.8162293269e-03,3.7602270915e-03,3.6949789223e-03,3.6434788080e-03,3.5924771314e-03,3.5419738927e-03,3.5074834729e-03,2.2051836475e-03
306,3.6201331603e-03,4.5099876465e-03,4.9295418820e-03,4.8441259803e-03,4.7581521658e-03,4.6894988106e-03,4.6332896248e-03,4.5260245475e-03,4.4770902400e-03,4.5413866948e-03,4.4364537329e-03,4.3212779040e-03,4.2185141712e-03,4.1327479167e-03,4.0472555489e-03,3.9649974128e-03,3.8824963538e-03,3.8162510906e-03,3.7602486943e-03,3.6950003072e-03,3.6435000297e-03,3.5924981904e-03,3.5419947890e-03,3.5075042606e-03,2.2052028255e-03
306.5,3.6201541940e-03,4.5100160300e-03,4.9295716787e-03,4.8441554672e-03,4.7581813450e-03,4.6895277646e-03,4.6333183752e-03,4.5260529544e-03,4.4771180522e-03,4.5414147835e-03,4.4364813594e-03,4.3213049944e-03,4.2185407998e-03,4.1327741619e-03,4.0472814096e-03,3.9650228913e-03,3.8825214491e-03,3.8162758791e-03,3.7602732498e-03,3.6950245575e-03,3.6435240490e-03,3.5925219793e-03,3.5420183485e-03,3.5075276659e-03,2.2052232295e-03
307,3.6201777035e-03,4.5100483930e-03,4.9296059476e-03,4.8441893237e-03,4.7582147909e-03,4.6895609054e-03,4.6333512448e-03,4.5260853566e-03,4.4771497570e-03,4.5414468410e-03,4.4365128176e-03,4.3213357633e-03,4.2185709719e-03,4.1328038379e-03,4.0473105889e-03,3.9650515790e-03,3.8825496440e-03,3.8163036792e-03,3.7603007453e-03,3.6950516608e-03,3.6435508535e-03,3.5925484864e-03,3.5420445595e-03,3.5075536776e-03,2.2052448541e-03
307.5,3.6202036783e-03,4.5100847182e-03,4.9296446693e-03,4.8442275307e-03,4.7582524850e-03,4.6895982146e-03,4.6333882155e-03,4.5261217366e-03,4.4771853375e-03,4.5414828499e-03,4.4365480908e-03,4.3213701948e-03,4.2186046722e-03,4.1328369299e-03,4.0473430723e-03,3.9650834619e-03,3.8825809250e-03,3.8163344779e-03,3.7603311678e-03,3.6950816046e-03,3.6435804312e-03,3.5925776998e-03,3.5420734104e-03,3.5075822842e-03,2.2052676940e-03
308,3.6202321074e-03,4.5101249883e-03,4.9296878242e-03,4.8442700692e-03,4.7582944086e-03,4.6896396740e-03,4.6334292694e-03,4.5261620769e-03,4.4772247768e-03,4.5415227929e-03,4.4365871624e-03,4.3214082728e-03,4.2186418852e-03,4.1328734230e-03,4.0473788453e-03,3.9651185261e-03,3.8826152787e-03,3.8163682621e-03,3.7603645046e-03,3.6951143765e-03,3.6436127700e-03,3.5926096078e-03,3.5421048898e-03,3.5076134744e-03,2.2052917441e-03
308.5,3.6202629803e-03,4.5101691860e-03,4.9297353929e-03,4.8443169204e-03,4.7583405432e-03,4.6896852655e-03,4.6334743887e-03,4.5262063604e-03,4.4772680579e-03,4.5415666529e-03,4.4366300157e-03,4.3214499814e-03,4.2186825955e-03,4.1329133022e-03,4.0474178937e-03,3.9651567576e-03,3.8826526915e-03,3.8164050187e-03,3.7604007431e-03,3.6951499643e-03,3.6436478579e-03,3.5926441985e-03,3.5421389861e-03,3.5076472370e-03,2.2053169991e-03
309,3.6202962864e-03,4.5102172941e-03,4.9297873562e-03,4.8443680652e-03,4.7583908706e-03,4.6897349710e-03,4.6335235557e-03,4.5262545697e-03,4.4773151642e-03,4.5416144127e-03,4.4366766344e-03,4.3214953048e-03,4.2187267879e-03,4.1329565529e-03,4.0474602031e-03,3.9651981427e-03,3.8826931503e-03,3.8164447348e-03,3.7604398705e-03,3.6951883555e-03,3.6436856828e-03,3.5926814603e-03,3.5421756881e-03,3.5076835607e-03,2.2053434537e-03
309.5,3.6203320150e-03,4.5102692957e-03,4.9298436950e-03,4.8444234852e-03,4.7584453723e-03,4.6897887726e-03,4.6335767526e-03,4.5263066877e-03,4.4773660789e-03,4.5416660554e-03,4.4367270018e-03,4.3215442272e-03,4.2187744473e-03,4.1330031604e-03,4.0475057593e-03,3.9652426677e-03,3.8827366417e-03,3.8164873975e-03,3.7604818743e-03,3.6952295381e-03,3.6437262328e-03,3.5927213816e-03,3.5422149843e-03,3.5077224345e-03,2.2053711028e-03
310,3.6203701556e-03,4.5103251736e-03,4.9299043900e-03,4.8444831614e-03,4.7585040301e-03,4.6898466523e-03,4.6336339620e-03,4.5263626974e-03,4.4774207853e-03,4.5417215640e-03,4.4367811017e-03,4.3215967329e-03,4.2188255585e-03,4.1330531099e-03,4.0475545482e-03,3.9652903187e-03,3.8827831525e-03,3.8165329940e-03,3.7605267419e-03,3.6952734998e-03,3.6437694962e-03,3.5927639507e-03,3.5422568634e-03,3.5077638472e-03,2.2053999412e-03
310.5,3.6204106978e-03,4.5103849110e-03,4.9299694222e-03,4.8445470754e-03,4.7585668259e-03,4.6899085924e-03,4.6336951661e-03,4.5264225817e-03,4.4774792671e-03,4.5417809216e-03,4.4368389177e-03,4.3216528063e-03,4.2188801064e-03,4.1331063870e-03,4.0476065556e-03,3.9653410822e-03,3.8828326695e-03,3.8165815114e-03,3.7605744609e-03,3.6953202286e-03,3.6438154609e-03,3.5928091562e-03,3.5423013143e-03,3.5078077877e-03,2.2054299638e-03
311,3.6204536310e-03,4.5104484911e-03,4.9300387728e-03,4.8446152087e-03,4.7586337417e-03,4.6899745752e-03,4.6337603477e-03,4.5264863238e-03,4.4775415076e-03,4.5418441114e-03,4.4369004338e-03,4.3217124317e-03,4.2189380760e-03,4.1331629770e-03,4.0476617676e-03,3.9653949447e-03,3.8828851797e-03,3.8166329371e-03,3.7606250189e-03,3.6953697124e-03,3.6438641154e-03,3.5928569865e-03,3.5423483257e-03,3.5078542451e-03,2.2054611653e-03
311.5,3.6204989449e-03,4.5105158970e-03,4.9301124229e-03,4.8446875427e-03,4.7587047594e-03,4.6900445829e-03,4.6338294894e-03,4.5265539069e-03,4.4776074904e-03,4.5419111167e-03,4.4369656336e-03,4.3217755938e-03,4.2189994525e-03,4.1332228657e-03,4.0477201700e-03,3.9654518926e-03,3.8829406699e-03,3.8166872583e-03,3.7606784034e-03,3.6954219391e-03,3.6439154479e-03,3.5929074303e-03,3.5423978864e-03,3.5079032084e-03,2.2054935409e-03
312,3.6205466291e-03,4.5105871121e-03,4.9301903537e-03,4.8447640593e-03,4.7587798612e-03,4.6901185981e-03,4.6339025738e-03,4.5266253141e-03,4.4776771994e-03,4.5419819209e-03,4.4370345012e-03,4.3218422771e-03,4.2190642210e-03,4.1332860385e-03,4.0477817492e-03,3.9655119124e-03,3.8829991273e-03,3.8167444625e-03,3.7607346021e-03,3.6954768970e-03,3.6439694466e-03,3.5929604761e-03,3.5424499854e-03,3.5079546667e-03,2.2055270853e-03
312.5,3.6205966734e-03,4.5106621198e-03,4.9302725465e-03,4.8448447402e-03,4.7588590292e-03,4.6901966033e-03,4.6339795838e-03,4.5267005288e-03,4.4777506181e-03,4.5420565074e-03,4.4371070205e-03,4.3219124661e-03,4.2191323666e-03,4.1333524811e-03,4.0478464911e-03,3.9655749909e-03,3.8830605388e-03,3.8168045370e-03,3.7607936029e-03,3.6955345739e-03,3.6440261001e-03,3.5930161127e-03,3.5425046116e-03,3.5080086090e-03,2.2055617934e-03
313,3.6206490674e-03,4.5107409034e-03,4.9303589827e-03,4.8449295672e-03,4.7589422457e-03,4.6902785810e-03,4.6340605023e-03,4.5267795344e-03,4.4778277304e-03,4.5421348596e-03,4.4371831757e-03,4.3219861457e-03,4.2192038747e-03,4.1334221794e-03,4.0479143820e-03,3.9656411146e-03,3.8831248916e-03,3.8168674695e-03,3.7608553934e-03,3.6955949581e-03,3.6440853967e-03,3.5930743286e-03,3.5425617540e-03,3.5080650247e-03,2.2055976603e-03
313.5,3.6207038008e-03,4.5108234466e-03,4.9304496439e-03,4.8450185221e-03,4.7590294930e-03,4.6903645140e-03,4.6341453121e-03,4.5268623143e-03,4.4779085203e-03,4.5422169612e-03,4.4372629509e-03,4.3220633007e-03,4.2192787306e-03,4.1334951190e-03,4.0479854082e-03,3.9657102703e-03,3.8831921729e-03,3.8169332473e-03,3.7609199616e-03,3.6956580379e-03,3.6441473249e-03,3.5931351128e-03,3.5426214017e-03,3.5081239029e-03,2.2056346810e-03
314,3.6207608636e-03,4.5109097329e-03,4.9305445116e-03,4.8451115871e-03,4.7591207536e-03,4.6904543849e-03,4.6342339964e-03,4.5269488522e-03,4.4779929716e-03,4.5423027959e-03,4.4373463302e-03,4.3221439158e-03,4.2193569197e-03,4.1335712860e-03,4.0480595561e-03,3.9657824447e-03,3.8832623699e-03,3.8170018582e-03,3.7609872953e-03,3.6957238014e-03,3.6442118732e-03,3.5931984540e-03,3.5426835437e-03,3.5081852330e-03,2.2056728503e-03
314.5,3.6208202456e-03,4.5109997461e-03,4.9306435674e-03,4.8452087441e-03,4.7592160099e-03,4.6905481766e-03,4.6343265383e-03,4.5270391315e-03,4.4780810684e-03,4.5423923473e-03,4.4374332980e-03,4.3222279760e-03,4.2194384275e-03,4.1336506662e-03,4.0481368119e-03,3.9658576247e-03,3.8833354700e-03,3.8170732898e-03,3.7610573825e-03,3.6957922370e-03,3.6442790304e-03,3.5932643410e-03,3.5427481691e-03,3.5082490041e-03,2.2057121634e-03
315,3.6208819367e-03,4.5110934699e-03,4.9307467932e-03,4.8453099754e-03,4.7593152446e-03,4.6906458720e-03,4.6344229209e-03,4.5271331360e-03,4.4781727949e-03,4.5424855992e-03,4.4375238387e-03,4.3223154663e-03,4.2195232395e-03,4.1337332456e-03,4.0482171622e-03,3.9659357973e-03,3.8834114604e-03,3.8171475298e-03,3.7611302111e-03,3.6958633331e-03,3.6443487849e-03,3.5933327629e-03,3.5428152672e-03,3.5083152058e-03,2.2057526152e-03
315.5,3.6209459268e-03,4.5111908880e-03,4.9308541706e-03,4.8454152631e-03,4.7594184402e-03,4.6907474541e-03,4.6345231275e-03,4.5272308495e-03,4.4782681351e-03,4.5425825355e-03,4.4376179367e-03,4.3224063717e-03,4.2196113414e-03,4.1338190103e-03,4.0483005935e-03,3.9660169494e-03,3.8834903286e-03,3.8172245659e-03,3.7612057694e-03,3.6959370780e-03,3.6444211254e-03,3.5934037085e-03,3.5428848272e-03,3.5083838274e-03,2.2057942010e-03
316,3.6210122060e-03,4.5112919845e-03,4.9309656817e-03,4.8455245897e-03,4.7595255796e-03,4.6908529060e-03,4.6346271413e-03,4.5273322557e-03,4.4783670734e-03,4.5426831402e-03,4.4377155763e-03,4.3225006773e-03,4.2197027187e-03,4.1339079464e-03,4.0483870924e-03,3.9661010680e-03,3.8835720620e-03,3.8173043861e-03,3.7612840453e-03,3.6960134602e-03,3.6444960408e-03,3.5934771669e-03,3.5429568384e-03,3.5084548584e-03,2.2058369156e-03
316.5,3.6210807642e-03,4.5113967432e-03,4.9310813084e-03,4.8456379374e-03,4.7596366455e-03,4.6909622108e-03,4.6347349460e-03,4.5274373387e-03,4.4784695941e-03,4.5427873973e-03,4.4378167424e-03,4.3225983684e-03,4.2197973572e-03,4.1340000400e-03,4.0484766455e-03,3.9661881401e-03,3.8836566482e-03,3.8173869781e-03,3.7613650270e-03,3.6960924683e-03,3.6445735198e-03,3.5935531271e-03,3.5430312901e-03,3.5085282883e-03,2.2058807543e-03
317,3.6211515915e-03,4.5115051483e-03,4.9312010327e-03,4.8457552888e-03,4.7597516208e-03,4.6910753516e-03,4.6348465248e-03,4.5275460823e-03,4.4785756815e-03,4.5428952908e-03,4.4379214194e-03,4.3226994301e-03,4.2198952427e-03,4.1340952775e-03,4.0485692395e-03,3.9662781530e-03,3.8837440748e-03,3.8174723299e-03,3.7614487028e-03,3.6961740907e-03,3.6446535512e-03,3.5936315782e-03,3.5431081716e-03,3.5086041066e-03,2.2059257121e-03
317.5,3.6212246780e-03,4.5116171838e-03,4.9313248368e-03,4.8458766264e-03,4.7598704886e-03,4.6911923119e-03,4.6349618613e-03,4.5276584706e-03,4.4786853201e-03,4.5430068049e-03,4.4380295920e-03,4.3228038479e-03,4.2199963611e-03,4.1341936452e-03,4.0486648611e-03,3.9663710937e-03,3.8838343293e-03,3.8175604294e-03,3.7615350608e-03,3.6962583162e-03,3.6447361240e-03,3.5937125094e-03,3.5431874725e-03,3.5086823030e-03,2.2059717842e-03
318,3.6213000140e-03,4.5117328339e-03,4.9314527030e-03,4.8460019329e-03,4.7599932317e-03,4.6913130749e-03,4.6350809393e-03,4.5277744878e-03,4.4787984945e-03,4.5431219238e-03,4.4381412451e-03,4.3229116070e-03,4.2201006983e-03,4.1342951293e-03,4.0487634973e-03,3.9664669497e-03,3.8839273995e-03,3.8176512648e-03,3.7616240896e-03,3.6963451333e-03,3.6448212270e-03,3.5937959099e-03,3.5432691821e-03,3.5087628671e-03,2.2060189658e-03
318.5,3.6213775896e-03,4.5118520829e-03,4.9315846135e-03,4.8461311909e-03,4.7601198334e-03,4.6914376240e-03,4.6352037424e-03,4.5278941180e-03,4.4789151893e-03,4.5432406319e-03,4.4382563635e-03,4.3230226930e-03,4.2202082402e-03,4.1343997164e-03,4.0488651347e-03,3.9665657080e-03,3.8840232731e-03,3.8177448241e-03,3.7617157773e-03,3.6964345308e-03,3.6449088492e-03,3.5938817690e-03,3.5433532899e-03,3.5088457886e-03,2.2060672520e-03
319,3.6214573950e-03,4.5119749151e-03,4.9317205508e-03,4.8462643833e-03,4.7602502769e-03,4.6915659429e-03,4.6353302543e-03,4.5280173456e-03,4.4790353890e-03,4.5433629135e-03,4.4383749321e-03,4.3231370913e-03,4.2203189729e-03,4.1345073928e-03,4.0489697604e-03,3.9666673563e-03,3.8841219378e-03,3.8178410954e-03,3.7618101124e-03,3.6965264975e-03,3.6449989798e-03,3.5939700758e-03,3.5434397856e-03,3.5089310572e-03,2.2061166380e-03
319.5,3.6215394205e-03,4.5121013148e-03,4.9318604972e-03,4.8464014929e-03,4.7603845453e-03,4.6916980150e-03,4.6354604590e-03,4.5281441547e-03,4.4791590785e-03,4.5434887531e-03,4.4384969359e-03,4.3232547874e-03,4.2204328826e-03,4.1346181453e-03,4.0490773614e-03,3.9667718817e-03,3.8842233816e-03,3.8179400669e-03,3.7619070834e-03,3.6966210221e-03,3.6450916076e-03,3.5940608198e-03,3.5435286588e-03,3.5090186627e-03,2.2061671191e-03
320,3.6216236565e-03,4.5122312666e-03,4.9320044354e-03,4.8465425027e-03,4.7605226221e-03,4.6918338241e-03,4.6355943402e-03,4.5282745299e-03,4.4792862426e-03,4.5436181350e-03,4.4386223598e-03,4.3233757672e-03,4.2205499553e-03,4.1347319603e-03,4.0491879247e-03,3.9668792718e-03,3.8843275923e-03,3.8180417269e-03,3.7620066788e-03,3.6967180936e-03,3.6451867219e-03,3.5941539904e-03,3.5436198990e-03,3.5091085949e-03,2.2062186905e-03
320.5,3.6217100933e-03,4.5123647551e-03,4.9321523479e-03,4.8466873956e-03,4.7606644907e-03,4.6919733537e-03,4.6357318822e-03,4.5284084557e-03,4.4794168660e-03,4.5437510440e-03,4.4387511891e-03,4.3235000161e-03,4.2206701773e-03,4.1348488245e-03,4.0493014373e-03,3.9669895142e-03,3.8844345579e-03,3.8181460636e-03,3.7621088872e-03,3.6968177008e-03,3.6452843119e-03,3.5942495769e-03,3.5437134959e-03,3.5092008437e-03,2.2062713475e-03
321,3.6217987213e-03,4.5125017646e-03,4.9323042174e-03,4.8468361549e-03,4.7608101346e-03,4.6921165879e-03,4.6358730687e-03,4.5285459164e-03,4.4795509339e-03,4.5438874647e-03,4.4388834088e-03,4.3236275201e-03,4.2207935349e-03,4.1349687247e-03,4.0494178865e-03,3.9671025964e-03,3.8845442664e-03,3.8182530654e-03,3.7622136972e-03,3.6969198327e-03,3.6453843667e-03,3.5943475689e-03,3.5438094394e-03,3.5092953991e-03,2.2063250853e-03
321.5,3.6218895310e-03,4.5126422801e-03,4.9324600267e-03,4.8469887635e-03,4.7609595373e-03,4.6922635104e-03,4.6360178842e-03,4.5286868969e-03,4.4796884311e-03,4.5440273817e-03,4.4390190043e-03,4.3237582649e-03,4.2209200144e-03,4.1350916476e-03,4.0495372595e-03,3.9672185060e-03,3.8846567058e-03,3.8183627207e-03,3.7623210975e-03,3.6970244783e-03,3.6454868757e-03,3.5944479560e-03,3.5439077192e-03,3.5093922509e-03,2.2063798993e-03
322,3.6219825128e-03,4.5127862862e-03,4.9326197588e-03,4.8471452048e-03,4.7611126824e-03,4.6924141051e-03,4.6361663126e-03,4.5288313817e-03,4.4798293427e-03,4.5441707799e-03,4.4391579608e-03,4.3238922365e-03,4.2210496022e-03,4.1352175800e-03,4.0496595436e-03,3.9673372308e-03,3.8847718642e-03,3.8184750179e-03,3.7624310768e-03,3.6971316266e-03,3.6455918281e-03,3.5945507275e-03,3.5440083250e-03,3.5094913891e-03,2.2064357847e-03
322.5,3.6220776573e-03,4.5129337677e-03,4.9327833964e-03,4.8473054621e-03,4.7612695537e-03,4.6925683562e-03,4.6363183384e-03,4.5289793556e-03,4.4799736539e-03,4.5443176441e-03,4.4393002636e-03,4.3240294207e-03,4.2211822849e-03,4.1353465090e-03,4.0497847260e-03,3.9674587584e-03,3.8848897299e-03,3.8185899456e-03,3.7625436239e-03,3.6972412668e-03,3.6456992133e-03,3.5946558733e-03,3.5441112469e-03,3.5095928039e-03,2.2064927370e-03
323,3.6221749550e-03,4.5130847094e-03,4.9329509225e-03,4.8474695189e-03,4.7614301350e-03,4.6927262476e-03,4.6364739457e-03,4.5291308034e-03,4.4801213498e-03,4.5444679591e-03,4.4394458983e-03,4.3241698037e-03,4.2213180489e-03,4.1354784213e-03,4.0499127941e-03,3.9675830767e-03,3.8850102909e-03,3.8187074923e-03,3.7626587275e-03,3.6973533881e-03,3.6458090206e-03,3.5947633828e-03,3.5442164746e-03,3.5096964852e-03,2.2065507513e-03
323.5,3.6222743966e-03,4.5132390965e-03,4.9331223204e-03,4.8476373584e-03,4.7615944101e-03,4.6928877635e-03,4.6366331192e-03,4.5292857099e-03,4.4802724159e-03,4.5446217101e-03,4.4395948504e-03,4.3243133714e-03,4.2214568808e-03,4.1356133041e-03,4.0500437354e-03,3.9677101735e-03,3.8851335357e-03,3.8188276465e-03,3.7627763766e-03,3.6974679794e-03,3.6459212397e-03,3.5948732459e-03,3.5443239982e-03,3.5098024232e-03,2.2066098233e-03
324,3.6223759726e-03,4.5133969137e-03,4.9332975731e-03,4.8478089644e-03,4.7617623630e-03,4.6930528883e-03,4.6367958432e-03,4.5294440603e-03,4.4804268372e-03,4.5447788820e-03,4.4397471053e-03,4.3244601100e-03,4.2215987673e-03,4.1357511444e-03,4.0501775374e-03,3.9678400367e-03,3.8852594524e-03,3.8189503969e-03,3.7628965600e-03,3.6975850303e-03,3.6460358599e-03,3.5949854523e-03,3.5444338076e-03,3.5099106082e-03,2.2066699482e-03
324.5,3.6224796739e-03,4.5135581462e-03,4.9334766638e-03,4.8479843204e-03,4.7619339775e-03,4.6932216060e-03,4.6369621023e-03,4.5296058394e-03,4.4805845994e-03,4.5449394600e-03,4.4399026487e-03,4.3246100057e-03,4.2217436950e-03,4.1358919294e-03,4.0503141876e-03,3.9679726544e-03,3.8853880295e-03,3.8190757323e-03,3.7630192668e-03,3.6977045298e-03,3.6461528708e-03,3.5950999918e-03,3.5445458930e-03,3.5100210302e-03,2.2067311214e-03
325,3.6225854910e-03,4.5137227792e-03,4.9336595759e-03,4.8481634100e-03,4.7621092379e-03,4.6933939012e-03,4.6371318811e-03,4.5297710323e-03,4.4807456878e-03,4.5451034292e-03,4.4400614663e-03,4.3247630448e-03,4.2218916508e-03,4.1360356461e-03,4.0504536736e-03,3.9681080144e-03,3.8855192554e-03,3.8192036413e-03,3.7631444859e-03,3.6978264675e-03,3.6462722619e-03,3.5952168542e-03,3.5446602442e-03,3.5101336795e-03,2.2067933384e-03
325.5,3.6226934148e-03,4.5138907979e-03,4.9338462927e-03,4.8483462171e-03,4.7622881282e-03,4.6935697583e-03,4.6373051642e-03,4.5299396242e-03,4.4809100879e-03,4.5452707749e-03,4.4402235439e-03,4.3249192136e-03,4.2220426214e-03,4.1361822819e-03,4.0505959831e-03,3.9682461048e-03,3.8856531185e-03,3.8193341128e-03,3.7632722064e-03,3.6979508325e-03,3.6463940230e-03,3.5953360294e-03,3.5447768517e-03,3.5102485465e-03,2.2068565946e-03
326,3.6228034360e-03,4.5140621875e-03,4.9340367977e-03,4.8485327255e-03,4.7624706327e-03,4.6937491617e-03,4.6374819366e-03,4.5301116003e-03,4.4810777854e-03,4.5454414823e-03,4.4403888673e-03,4.3250784984e-03,4.2221965938e-03,4.1363318240e-03,4.0507411038e-03,3.9683869138e-03,3.8857896074e-03,3.8194671355e-03,3.7634024174e-03,3.6980776144e-03,3.6465181436e-03,3.5954575073e-03,3.5448957053e-03,3.5103656215e-03,2.2069208856e-03
326.5,3.6229155455e-03,4.5142369334e-03,4.9342310744e-03,4.8487229191e-03,4.7626567357e-03,4.6939320961e-03,4.6376621829e-03,4.5302869459e-03,4.4812487659e-03,4.5456155370e-03,4.4405574223e-03,4.3252408858e-03,4.2223535548e-03,4.1364842598e-03,4.0508890235e-03,3.9685304296e-03,3.8859287106e-03,3.8196026984e-03,3.7635351081e-03,3.6982068027e-03,3.6466446136e-03,3.5955812779e-03,3.5450167955e-03,3.5104848949e-03,2.2069862067e-03
327,3.6230297342e-03,4.5144150209e-03,4.9344291064e-03,4.8489167818e-03,4.7628464214e-03,4.6941185461e-03,4.6378458881e-03,4.5304656464e-03,4.4814230151e-03,4.5457929242e-03,4.4407291949e-03,4.3254063621e-03,4.2225134915e-03,4.1366395767e-03,4.0510397299e-03,3.9686766403e-03,3.8860704167e-03,3.8197407905e-03,3.7636702677e-03,3.6983383869e-03,3.6467734226e-03,3.5957073312e-03,3.5451401124e-03,3.5106063570e-03,2.2070525536e-03
327.5,3.6231459930e-03,4.5145964356e-03,4.9346308773e-03,4.8491142977e-03,4.7630396743e-03,4.6943084963e-03,4.6380330371e-03,4.5306476870e-03,4.4816005189e-03,4.5459736294e-03,4.4409041710e-03,4.3255749141e-03,4.2226763909e-03,4.1367977622e-03,4.0511932109e-03,3.9688255341e-03,3.8862147145e-03,3.8198814006e-03,3.7638078853e-03,3.6984723564e-03,3.6469045606e-03,3.5958356572e-03,3.5452656464e-03,3.5107299984e-03,2.2071199217e-03
328,3.6232643129e-03,4.5147811630e-03,4.9348363710e-03,4.8493154510e-03,4.7632364789e-03,4.6945019317e-03,4.6382236150e-03,4.5308330534e-03,4.4817812629e-03,4.5461576384e-03,4.4410823368e-03,4.3257465282e-03,4.2228422401e-03,4.1369588038e-03,4.0513494544e-03,3.9689770995e-03,3.8863615926e-03,3.8200245179e-03,3.7639479503e-03,3.6986087010e-03,3.6470380173e-03,3.5959662461e-03,3.5453933877e-03,3.5108558095e-03,2.2071883065e-03
328.5,3.6233846848e-03,4.5149691886e-03,4.9350455711e-03,4.8495202257e-03,4.7634368197e-03,4.6946988369e-03,4.6384176068e-03,4.5310217310e-03,4.4819652332e-03,4.5463449367e-03,4.4412636784e-03,4.3259211912e-03,4.2230110263e-03,4.1371226889e-03,4.0515084485e-03,3.9691313249e-03,3.8865110397e-03,3.8201701314e-03,3.7640904521e-03,3.6987474103e-03,3.6471737826e-03,3.5960990880e-03,3.5455233268e-03,3.5109837809e-03,2.2072577037e-03
329,3.6235070998e-03,4.5151604981e-03,4.9352584617e-03,4.8497286062e-03,4.7636406815e-03,4.6948991970e-03,4.6386149977e-03,4.5312137055e-03,4.4821524158e-03,4.5465355099e-03,4.4414481820e-03,4.3260988897e-03,4.2231827366e-03,4.1372894054e-03,4.0516701812e-03,3.9692881985e-03,3.8866630448e-03,3.8203182303e-03,3.7642353800e-03,3.6988884740e-03,3.6473118464e-03,3.5962341731e-03,3.5456554541e-03,3.5111139032e-03,2.2073281088e-03
329.5,3.6236315489e-03,4.5153550773e-03,4.9354750267e-03,4.8499405767e-03,4.7638480487e-03,4.6951029969e-03,4.6388157729e-03,4.5314089625e-03,4.4823427965e-03,4.5467293439e-03,4.4416358337e-03,4.3262796106e-03,4.2233573585e-03,4.1374589408e-03,4.0518346405e-03,3.9694477089e-03,3.8868175966e-03,3.8204688036e-03,3.7643827235e-03,3.6990318818e-03,3.6474521989e-03,3.5963714916e-03,3.5457897600e-03,3.5112461669e-03,2.2073995175e-03
330,3.6237580232e-03,4.5155529119e-03,4.9356952500e-03,4.8501561217e-03,4.7640589064e-03,4.6953102217e-03,4.6390199177e-03,4.5316074877e-03,4.4825363616e-03,4.5469264244e-03,4.4418266199e-03,4.3264633408e-03,4.2235348791e-03,4.1376312828e-03,4.0520018145e-03,3.9696098446e-03,3.8869746842e-03,3.8206218408e-03,3.7645324720e-03,3.6991776235e-03,3.6475948299e-03,3.5965110338e-03,3.5459262350e-03,3.5113805629e-03,2.2074719252e-03
330.5,3.6238865140e-03,4.5157539878e-03,4.9359191158e-03,4.8503752256e-03,4.7642732391e-03,4.6955208564e-03,4.6392274174e-03,4.5318092669e-03,4.4827330972e-03,4.5471267373e-03,4.4420205270e-03,4.3266500671e-03,4.2237152860e-03,4.1378064193e-03,4.0521716915e-03,3.9697745941e-03,3.8871342963e-03,3.8207773309e-03,3.7646846151e-03,3.6993256890e-03,3.6477397296e-03,3.5966527899e-03,3.5460648698e-03,3.5115170817e-03,2.2075453278e-03
331,3.6240170123e-03,4.5159582909e-03,4.9361466082e-03,4.8505978729e-03,4.7644910319e-03,4.6957348863e-03,4.6394382575e-03,4.5320142861e-03,4.4829329895e-03,4.5473302687e-03,4.4422175415e-03,4.3268397766e-03,4.2238985664e-03,4.1379843381e-03,4.0523442597e-03,3.9699419462e-03,3.8872964220e-03,3.8209352633e-03,3.7648391423e-03,3.6994760681e-03,3.6478868881e-03,3.5967967503e-03,3.5462056548e-03,3.5116557141e-03,2.2076197208e-03
