energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
205.600000,2.760691723180e-03,2.746347432866e-03,2.906640482112e-03,2.875793158164e-03,2.844421568175e-03,2.817749316770e-03,2.797472878157e-03,2.754924100675e-03,2.771053110003e-03,2.794841083688e-03,2.765244719623e-03,2.734926594766e-03,2.706606223420e-03,2.682931306370e-03,2.659404457085e-03,2.637742200648e-03,2.615928914670e-03,2.598373267134e-03,2.581539380396e-03,2.564506982401e-03,2.550297816154e-03,2.536350274662e-03,2.522664357956e-03,2.513085050142e-03,1.901120202290e-03
206.100000,2.759481309736e-03,2.744929181521e-03,2.905064971506e-03,2.874249100787e-03,2.842909154904e-03,2.816262880524e-03,2.796007077843e-03,2.753499034804e-03,2.769633850938e-03,2.793395055706e-03,2.763832989945e-03,2.733551862965e-03,2.705264889053e-03,2.681617861182e-03,2.658118781798e-03,2.636482946230e-03,2.614696178177e-03,2.597161855335e-03,2.580346593690e-03,2.563335094745e-03,2.549142680767e-03,2.535211678749e-03,2.521542088668e-03,2.511974011312e-03,1.900489965960e-03
206.600000,2.758280379259e-03,2.743522290086e-03,2.903502095390e-03,2.872717422000e-03,2.841408862945e-03,2.814788355314e-03,2.794553020669e-03,2.752085382760e-03,2.768225939678e-03,2.791960592450e-03,2.762432541084e-03,2.732188104471e-03,2.703934251157e-03,2.680314881326e-03,2.656843341649e-03,2.635233707349e-03,2.613473236859e-03,2.595960061531e-03,2.579163271444e-03,2.562172497728e-03,2.547996697202e-03,2.534082097466e-03,2.520428698551e-03,2.510871758599e-03,1.899864669500e-03
207.100000,2.757088849428e-03,2.742126656031e-03,2.901951739382e-03,2.871198009840e-03,2.839920582727e-03,2.813325633517e-03,2.793110600569e-03,2.750683041541e-03,2.766829274092e-03,2.790537589766e-03,2.761043271638e-03,2.730835220845e-03,2.702614213957e-03,2.679022273257e-03,2.655578045298e-03,2.633994394789e-03,2.612260003632e-03,2.594767800361e-03,2.577989329747e-03,2.561019109147e-03,2.546859784538e-03,2.532961451279e-03,2.519324109341e-03,2.509778214652e-03,1.899244270630e-03
207.600000,2.755906638700e-03,2.740742177836e-03,2.900413790252e-03,2.869690753426e-03,2.838444205746e-03,2.811874608541e-03,2.791679712532e-03,2.749291909128e-03,2.765443753073e-03,2.789125944573e-03,2.759665081190e-03,2.729493114616e-03,2.701304682632e-03,2.677739944333e-03,2.654322802294e-03,2.632764920196e-03,2.611056392261e-03,2.593584987276e-03,2.576824685478e-03,2.559874847550e-03,2.545731862682e-03,2.531849661351e-03,2.518228243540e-03,2.508693302832e-03,1.898628727450e-03
208.100000,2.754733666261e-03,2.739368754968e-03,2.898888135881e-03,2.868195542994e-03,2.836979624581e-03,2.810435174918e-03,2.790260252574e-03,2.747911884531e-03,2.764069276475e-03,2.787725554756e-03,2.758297870320e-03,2.728161689262e-03,2.700005563244e-03,2.676467802821e-03,2.653077523079e-03,2.631545196087e-03,2.609862317321e-03,2.592411538525e-03,2.575669256361e-03,2.558739632275e-03,2.544612852269e-03,2.530746649627e-03,2.517141024332e-03,2.507616947230e-03,1.898017998440e-03
208.600000,2.753569852067e-03,2.738006287919e-03,2.897374665269e-03,2.866712269854e-03,2.835526732895e-03,2.809007228142e-03,2.788852117743e-03,2.746542867769e-03,2.762705745156e-03,2.786336319232e-03,2.756941540573e-03,2.726840849213e-03,2.698716762815e-03,2.675205757872e-03,2.651842118936e-03,2.630335135811e-03,2.608677694218e-03,2.591247371190e-03,2.574522960857e-03,2.557613383444e-03,2.543502674713e-03,2.529652338795e-03,2.516062375687e-03,2.506549072660e-03,1.897412042450e-03
209.100000,2.752415116802e-03,2.736654678131e-03,2.895873268528e-03,2.865240826411e-03,2.834085425359e-03,2.807590664797e-03,2.787455206135e-03,2.745184759830e-03,2.761353060950e-03,2.784958137923e-03,2.755595994481e-03,2.725530499828e-03,2.697438189264e-03,2.673953719533e-03,2.650616502033e-03,2.629134653558e-03,2.607502439198e-03,2.590092403124e-03,2.573385718246e-03,2.556496021925e-03,2.542401252158e-03,2.528566652272e-03,2.514992222259e-03,2.505489604652e-03,1.896810818710e-03
209.600000,2.751269381906e-03,2.735313828051e-03,2.894383836843e-03,2.863781106110e-03,2.832655597723e-03,2.806185382481e-03,2.786069416804e-03,2.743837462680e-03,2.760011126649e-03,2.783590911703e-03,2.754261135495e-03,2.724230547393e-03,2.696169751385e-03,2.672711598707e-03,2.649400585385e-03,2.627943664345e-03,2.606336469281e-03,2.588946552977e-03,2.572257448573e-03,2.555387469353e-03,2.541308507513e-03,2.527489514209e-03,2.513930489444e-03,2.504438469426e-03,1.896214286820e-03
210.100000,2.750132569512e-03,2.733983641059e-03,2.892906262482e-03,2.862333003476e-03,2.831237146769e-03,2.804791279779e-03,2.784694649842e-03,2.742500879262e-03,2.758679845997e-03,2.782234542442e-03,2.752936868050e-03,2.722940899107e-03,2.694911358866e-03,2.671479307190e-03,2.648194282839e-03,2.626762084015e-03,2.605179702314e-03,2.587809740200e-03,2.571138072638e-03,2.554287648110e-03,2.540224364392e-03,2.526420849464e-03,2.512877103332e-03,2.503395593918e-03,1.895622406720e-03
210.600000,2.749004602503e-03,2.732664021503e-03,2.891440438801e-03,2.860896414077e-03,2.829829970287e-03,2.803408256312e-03,2.783330806308e-03,2.741174913478e-03,2.757359123697e-03,2.780888932982e-03,2.751623097499e-03,2.721661463084e-03,2.693662922303e-03,2.670256757595e-03,2.646997509096e-03,2.625589829220e-03,2.604032056910e-03,2.586681884996e-03,2.570027512021e-03,2.553196481325e-03,2.539148747183e-03,2.525360583646e-03,2.511831990711e-03,2.502360905750e-03,1.895035138730e-03
211.100000,2.747885404466e-03,2.731354874676e-03,2.889986260177e-03,2.859471234500e-03,2.828433967060e-03,2.802036212672e-03,2.781977788238e-03,2.739859470166e-03,2.756048865388e-03,2.779553987092e-03,2.750319730132e-03,2.720392148321e-03,2.692424353122e-03,2.669043863438e-03,2.645810179664e-03,2.624426817428e-03,2.602893452472e-03,2.585562908328e-03,2.568925689037e-03,2.552113892856e-03,2.538081580954e-03,2.524308643027e-03,2.510795079087e-03,2.501334333239e-03,1.894452443540e-03
211.600000,2.746774899707e-03,2.730056106818e-03,2.888543622066e-03,2.858057362365e-03,2.827049036922e-03,2.800675050430e-03,2.780635498644e-03,2.738554455120e-03,2.754748977615e-03,2.778229609526e-03,2.749026673151e-03,2.719132864731e-03,2.691195563657e-03,2.667840539016e-03,2.644632210879e-03,2.623272966884e-03,2.601763809214e-03,2.584452731957e-03,2.567832526753e-03,2.551039807297e-03,2.537022791506e-03,2.523264954621e-03,2.509766296630e-03,2.500315805378e-03,1.893874282160e-03
212.100000,2.745673013214e-03,2.728767625058e-03,2.887112420942e-03,2.856654696303e-03,2.825675080646e-03,2.799324672145e-03,2.779303841490e-03,2.737259775046e-03,2.753459367866e-03,2.776915705929e-03,2.747743834672e-03,2.717883523073e-03,2.689976467064e-03,2.666646699515e-03,2.643463519895e-03,2.622128196650e-03,2.600643048060e-03,2.583351278355e-03,2.566747948979e-03,2.549974149950e-03,2.535972305359e-03,2.522229446113e-03,2.508745572207e-03,2.499305251833e-03,1.893300616000e-03
212.600000,2.744579670699e-03,2.727489337468e-03,2.885692554327e-03,2.855263135948e-03,2.824312000022e-03,2.797984981340e-03,2.777982721698e-03,2.735975337576e-03,2.752179944516e-03,2.775612182907e-03,2.746471123702e-03,2.716644035005e-03,2.688766977358e-03,2.665462260907e-03,2.642304024660e-03,2.620992426554e-03,2.599531090755e-03,2.582258470756e-03,2.565671880252e-03,2.548916846851e-03,2.534930049718e-03,2.521202045891e-03,2.507732835366e-03,2.498302602937e-03,1.892731406760e-03
213.100000,2.743494798536e-03,2.726221153040e-03,2.884283920718e-03,2.853882581937e-03,2.822959697789e-03,2.796655882485e-03,2.776672045114e-03,2.734701051270e-03,2.750910616868e-03,2.774318947990e-03,2.745208450169e-03,2.715414313051e-03,2.687567009389e-03,2.664287139995e-03,2.641153643914e-03,2.619865577197e-03,2.598427859754e-03,2.581174233140e-03,2.564604245824e-03,2.547867824720e-03,2.533895952492e-03,2.520182683015e-03,2.506728016299e-03,2.497307789684e-03,1.892166616550e-03
213.600000,2.742418323800e-03,2.724962981633e-03,2.882886419652e-03,2.852512935879e-03,2.821618077672e-03,2.795337280997e-03,2.775371718534e-03,2.733436825564e-03,2.749651295094e-03,2.773035909579e-03,2.743955724843e-03,2.714194270562e-03,2.686376478834e-03,2.663121254398e-03,2.640012297189e-03,2.618747569952e-03,2.597333278285e-03,2.580098490211e-03,2.563544971675e-03,2.546827011008e-03,2.532869942274e-03,2.519171287239e-03,2.505731045902e-03,2.496320743729e-03,1.891606207780e-03
214.100000,2.741350174244e-03,2.723714734001e-03,2.881499951656e-03,2.851154100360e-03,2.820287044310e-03,2.794029083212e-03,2.774081649643e-03,2.732182570801e-03,2.748401890245e-03,2.771762977004e-03,2.742712859397e-03,2.712983821751e-03,2.685195302199e-03,2.661964522516e-03,2.638879904807e-03,2.617638326958e-03,2.596247270304e-03,2.579031167395e-03,2.562493984506e-03,2.545794333842e-03,2.531851948331e-03,2.518167788949e-03,2.504741855692e-03,2.495341397377e-03,1.891050143200e-03
214.600000,2.740290278279e-03,2.722476321795e-03,2.880124418229e-03,2.849805978939e-03,2.818966503327e-03,2.792731196410e-03,2.772801747077e-03,2.730938198215e-03,2.747162314257e-03,2.770500060487e-03,2.741479766360e-03,2.711782881689e-03,2.684023396801e-03,2.660816863553e-03,2.637756387862e-03,2.616537771099e-03,2.595169760514e-03,2.577972190831e-03,2.561451211704e-03,2.544769722035e-03,2.530841900643e-03,2.517172119250e-03,2.503760377863e-03,2.494369683567e-03,1.890498385930e-03
215.100000,2.739238565003e-03,2.721247657530e-03,2.878759721850e-03,2.848468476108e-03,2.817656361255e-03,2.791443528786e-03,2.771531920336e-03,2.729703619898e-03,2.745932479925e-03,2.769247071119e-03,2.740256359127e-03,2.710591366242e-03,2.682860680755e-03,2.659678197512e-03,2.636641668188e-03,2.615445826021e-03,2.594100674321e-03,2.576921487393e-03,2.560416581353e-03,2.543753105099e-03,2.529839729808e-03,2.516184209860e-03,2.502786545244e-03,2.493405535877e-03,1.889950899400e-03
215.600000,2.738194964159e-03,2.720028654580e-03,2.877405765989e-03,2.847141497323e-03,2.816356525551e-03,2.790165989415e-03,2.770272079829e-03,2.728478748813e-03,2.744712300922e-03,2.768003920875e-03,2.739042551936e-03,2.709409192117e-03,2.681707072987e-03,2.658548445161e-03,2.635535668407e-03,2.614362416083e-03,2.593039937877e-03,2.575878984625e-03,2.559390022240e-03,2.542744413201e-03,2.528845367131e-03,2.515203993160e-03,2.501820291304e-03,2.492448888517e-03,1.889407647380e-03
216.100000,2.737159406155e-03,2.718819227165e-03,2.876062455022e-03,2.845824948960e-03,2.815066904592e-03,2.788898488320e-03,2.769022136866e-03,2.727263498788e-03,2.743501691726e-03,2.766770522586e-03,2.737838259853e-03,2.708236276854e-03,2.680562493196e-03,2.657427528026e-03,2.634438311883e-03,2.613287466381e-03,2.591987478028e-03,2.574844610787e-03,2.558371463838e-03,2.541743577185e-03,2.527858744547e-03,2.514231402194e-03,2.500861550141e-03,2.491499676343e-03,1.888868593960e-03
216.600000,2.736131822029e-03,2.717619290371e-03,2.874729694311e-03,2.844518738348e-03,2.813787407663e-03,2.787640936369e-03,2.767782003606e-03,2.726057784510e-03,2.742300567693e-03,2.765546789951e-03,2.736643398818e-03,2.707072538747e-03,2.679426861891e-03,2.656315368413e-03,2.633349522710e-03,2.612220902765e-03,2.590943222328e-03,2.573818294832e-03,2.557360836270e-03,2.540750528567e-03,2.526879794646e-03,2.513266370622e-03,2.499910256494e-03,2.490557834807e-03,1.888333703570e-03
217.100000,2.735112143483e-03,2.716428760106e-03,2.873407390141e-03,2.843222773697e-03,2.812517944940e-03,2.786393245336e-03,2.766551593085e-03,2.724861521480e-03,2.741108844995e-03,2.764332637504e-03,2.735457885537e-03,2.705917896955e-03,2.678300100344e-03,2.655211889387e-03,2.632269225732e-03,2.611162651766e-03,2.589907099045e-03,2.572799966397e-03,2.556358070368e-03,2.539765199508e-03,2.525908450685e-03,2.512308832748e-03,2.498966345709e-03,2.489623299981e-03,1.887802940960e-03
217.600000,2.734100302838e-03,2.715247553123e-03,2.872095449741e-03,2.841936964153e-03,2.811258427481e-03,2.785155327835e-03,2.765330819210e-03,2.723674626062e-03,2.739926440622e-03,2.763127980630e-03,2.734281637583e-03,2.704772271365e-03,2.677182130563e-03,2.654117014757e-03,2.631197346524e-03,2.610112640644e-03,2.588879037113e-03,2.571789555781e-03,2.555363097618e-03,2.538787522832e-03,2.524944646532e-03,2.511358723503e-03,2.498029753759e-03,2.488696008551e-03,1.887276271190e-03
218.100000,2.733096233057e-03,2.714075586976e-03,2.870793781231e-03,2.840661219758e-03,2.810008767247e-03,2.783927097393e-03,2.764119596710e-03,2.722497015421e-03,2.738753272403e-03,2.761932735532e-03,2.733114573300e-03,2.703635582688e-03,2.676072875368e-03,2.653030669058e-03,2.630133811375e-03,2.609070797368e-03,2.587858966188e-03,2.570786993976e-03,2.554375850145e-03,2.537817431997e-03,2.523988316708e-03,2.510415978454e-03,2.497100417230e-03,2.487775897799e-03,1.886753659660e-03
218.600000,2.732099867746e-03,2.712912780039e-03,2.869502293665e-03,2.839395451418e-03,2.808768877043e-03,2.782708468328e-03,2.762917841187e-03,2.721328607549e-03,2.737589258944e-03,2.760746819268e-03,2.731956611871e-03,2.702507752388e-03,2.674972258316e-03,2.651952777585e-03,2.629078547291e-03,2.608037050588e-03,2.586846816578e-03,2.569792212621e-03,2.553396260739e-03,2.536854861088e-03,2.523039396340e-03,2.509480533742e-03,2.496178273303e-03,2.486862905605e-03,1.886235072060e-03
219.100000,2.731111141089e-03,2.711759051498e-03,2.868220896985e-03,2.838139570963e-03,2.807538670549e-03,2.781499355873e-03,2.761725469059e-03,2.720169321260e-03,2.736434319673e-03,2.759570149673e-03,2.730807673236e-03,2.701388702731e-03,2.673880203671e-03,2.650883266343e-03,2.628031481992e-03,2.607011329660e-03,2.585842519261e-03,2.568805144020e-03,2.552424262852e-03,2.535899744857e-03,2.522097821210e-03,2.508552326179e-03,2.495263259769e-03,2.485956970461e-03,1.885720474420e-03
219.600000,2.730129987920e-03,2.710614321348e-03,2.866949502018e-03,2.836893491059e-03,2.806318062293e-03,2.780299676057e-03,2.760542397574e-03,2.719019076155e-03,2.735288374797e-03,2.758402645417e-03,2.729667678151e-03,2.700278356703e-03,2.672796636501e-03,2.649822062059e-03,2.626992543911e-03,2.605993564623e-03,2.584846005916e-03,2.567825721149e-03,2.551459790560e-03,2.534952018662e-03,2.521163527673e-03,2.507631293123e-03,2.494355315006e-03,2.485058031405e-03,1.885209833060e-03
220.100000,2.729156343670e-03,2.709478510332e-03,2.865688020517e-03,2.835657125241e-03,2.805106967660e-03,2.779109345743e-03,2.759368544783e-03,2.717877792623e-03,2.734151345313e-03,2.757244225954e-03,2.728536548116e-03,2.699176638062e-03,2.671721482557e-03,2.648769092195e-03,2.625961662153e-03,2.604983686190e-03,2.583857208844e-03,2.566853877592e-03,2.550502778576e-03,2.534011618467e-03,2.520236452737e-03,2.506717372574e-03,2.493454377977e-03,2.484166028099e-03,1.884703114620e-03
220.600000,2.728190144380e-03,2.708351540031e-03,2.864436365040e-03,2.834430387936e-03,2.803905302866e-03,2.777928282618e-03,2.758203829584e-03,2.716745391843e-03,2.733023153001e-03,2.756094811545e-03,2.727414205435e-03,2.698083471313e-03,2.670654668333e-03,2.647724284872e-03,2.624938766512e-03,2.603981625734e-03,2.582876061016e-03,2.565889547623e-03,2.549553162253e-03,2.533078480887e-03,2.519316533999e-03,2.505810503113e-03,2.492560388252e-03,2.483280900766e-03,1.884200286040e-03
221.100000,2.727231326698e-03,2.707233332755e-03,2.863194449082e-03,2.833213194379e-03,2.802712984937e-03,2.776756405194e-03,2.757048171635e-03,2.715621795780e-03,2.731903720407e-03,2.754954323218e-03,2.726300573171e-03,2.696998781707e-03,2.669596121044e-03,2.646687568979e-03,2.623923787503e-03,2.602987315327e-03,2.581902496059e-03,2.564932666097e-03,2.548610877543e-03,2.532152543124e-03,2.518403709628e-03,2.504910623903e-03,2.491673285939e-03,2.482402590188e-03,1.883701314560e-03
221.600000,2.726279827835e-03,2.706123811601e-03,2.861962186940e-03,2.832005460659e-03,2.801529931755e-03,2.775593632777e-03,2.755901491417e-03,2.714506927174e-03,2.730792970825e-03,2.753822682812e-03,2.725195575104e-03,2.695922495211e-03,2.668545768604e-03,2.645658874036e-03,2.622916656265e-03,2.602000687668e-03,2.580936448235e-03,2.563983168551e-03,2.547675861052e-03,2.531233742977e-03,2.517497918431e-03,2.504017674683e-03,2.490793011755e-03,2.481531037722e-03,1.883206167730e-03
222.100000,2.725335585622e-03,2.705022900416e-03,2.860739493802e-03,2.830807103691e-03,2.800356061993e-03,2.774439885476e-03,2.754763710179e-03,2.713400709513e-03,2.729690828331e-03,2.752699812890e-03,2.724099135820e-03,2.694854538529e-03,2.667503539643e-03,2.644638130279e-03,2.621917304642e-03,2.601021676123e-03,2.579977852454e-03,2.563040991098e-03,2.546748049956e-03,2.530322018880e-03,2.516599099772e-03,2.503131595801e-03,2.489919506973e-03,2.480666185296e-03,1.882714813390e-03
222.600000,2.724398538469e-03,2.703930523825e-03,2.859526285680e-03,2.829618041216e-03,2.799191295133e-03,2.773295084185e-03,2.753634749958e-03,2.712303067050e-03,2.728597217717e-03,2.751585636809e-03,2.723011180611e-03,2.693794839091e-03,2.666469363482e-03,2.643625268635e-03,2.620925665135e-03,2.600050214708e-03,2.579026644234e-03,2.562106070500e-03,2.545827382078e-03,2.529417309807e-03,2.515707193613e-03,2.502252328152e-03,2.489052713418e-03,2.479807975379e-03,1.882227219690e-03
223.100000,2.723468625352e-03,2.702846607174e-03,2.858322479404e-03,2.828438191818e-03,2.798035551453e-03,2.772159150615e-03,2.752514533565e-03,2.711213924777e-03,2.727512064550e-03,2.750480078686e-03,2.721931635503e-03,2.692743325015e-03,2.665443170154e-03,2.642620220685e-03,2.619941670896e-03,2.599086238082e-03,2.578082759729e-03,2.561178344125e-03,2.544913795821e-03,2.528519555363e-03,2.514822140496e-03,2.501379813209e-03,2.488192573498e-03,2.478956350998e-03,1.881743355050e-03
223.600000,2.722545785833e-03,2.701771076546e-03,2.857127992657e-03,2.827267474837e-03,2.796888752034e-03,2.771032007186e-03,2.751402984566e-03,2.710133208448e-03,2.726435295103e-03,2.749383063353e-03,2.720860427265e-03,2.691699925145e-03,2.664424890335e-03,2.641622918694e-03,2.618965255748e-03,2.598129681521e-03,2.577146135740e-03,2.560257749937e-03,2.544007230175e-03,2.527628695734e-03,2.513943881521e-03,2.500513993001e-03,2.487339030152e-03,2.478111255727e-03,1.881263188200e-03
224.100000,2.721629960032e-03,2.700703858773e-03,2.855942743925e-03,2.826105810447e-03,2.795750818714e-03,2.769913577148e-03,2.750300027293e-03,2.709060844534e-03,2.725366836382e-03,2.748294516432e-03,2.719797483392e-03,2.690664569025e-03,2.663414455427e-03,2.640633295569e-03,2.617996354121e-03,2.597180480951e-03,2.576216709631e-03,2.559344226513e-03,2.543107624728e-03,2.526744671649e-03,2.513072358379e-03,2.499654810109e-03,2.486492026865e-03,2.477272633676e-03,1.880786688160e-03
224.600000,2.720721088662e-03,2.699644881402e-03,2.854766652518e-03,2.824953119619e-03,2.794621674140e-03,2.768803784473e-03,2.749205586824e-03,2.707996760242e-03,2.724306616139e-03,2.747214364229e-03,2.718742732060e-03,2.689637186871e-03,2.662411797475e-03,2.639651284907e-03,2.617034901125e-03,2.596238572926e-03,2.575294419402e-03,2.558437713026e-03,2.542214919670e-03,2.525867424448e-03,2.512207513285e-03,2.498802207699e-03,2.485651507688e-03,2.476440429492e-03,1.880313824210e-03
225.100000,2.719819112949e-03,2.698594072694e-03,2.853599638520e-03,2.823809324079e-03,2.793501241702e-03,2.767702553940e-03,2.748119588985e-03,2.706940883501e-03,2.723254562791e-03,2.746142533809e-03,2.717696102202e-03,2.688617709598e-03,2.661416849210e-03,2.638676820913e-03,2.616080832472e-03,2.595303894592e-03,2.574379203680e-03,2.557538149222e-03,2.541329055760e-03,2.524996896016e-03,2.511349289052e-03,2.497956129437e-03,2.484817417179e-03,2.475614588362e-03,1.879844565950e-03
225.600000,2.718923974711e-03,2.697551361620e-03,2.852441622843e-03,2.822674346375e-03,2.792389445555e-03,2.766609811001e-03,2.747041960325e-03,2.705893142945e-03,2.722210605516e-03,2.745078952948e-03,2.716657523398e-03,2.687606068816e-03,2.660429543988e-03,2.637709838471e-03,2.615134084542e-03,2.594376383733e-03,2.573471001631e-03,2.556645475452e-03,2.540449974313e-03,2.524133028813e-03,2.510497629023e-03,2.497116519574e-03,2.483989700465e-03,2.474795055983e-03,1.879378883230e-03
226.100000,2.718035616300e-03,2.696516677875e-03,2.851292527164e-03,2.821548109777e-03,2.791286210617e-03,2.765525481888e-03,2.745972628143e-03,2.704853467935e-03,2.721174674142e-03,2.744023550153e-03,2.715626925969e-03,2.686602196786e-03,2.659449815864e-03,2.636750273078e-03,2.614194594294e-03,2.593455978730e-03,2.572569753072e-03,2.555759632644e-03,2.539577617228e-03,2.523275765837e-03,2.509652477101e-03,2.496283322880e-03,2.483168303166e-03,2.473981778604e-03,1.878916746210e-03
226.600000,2.717153980633e-03,2.695489951826e-03,2.850152273955e-03,2.820430538359e-03,2.790191462547e-03,2.764449493595e-03,2.744911520430e-03,2.703821788509e-03,2.720146699227e-03,2.742976254608e-03,2.714604240909e-03,2.685606026445e-03,2.658477599521e-03,2.635798060896e-03,2.613262299324e-03,2.592542618561e-03,2.571675398366e-03,2.554880562292e-03,2.538711926977e-03,2.522425050654e-03,2.508813777714e-03,2.495456484644e-03,2.482353171455e-03,2.473174702954e-03,1.878458125290e-03
227.100000,2.716279011132e-03,2.694471114548e-03,2.849020786437e-03,2.819321556931e-03,2.789105127728e-03,2.763381773775e-03,2.743858565925e-03,2.702798035403e-03,2.719126612008e-03,2.741936996219e-03,2.713589399870e-03,2.684617491383e-03,2.657512830269e-03,2.634853138676e-03,2.612337137855e-03,2.591636242820e-03,2.570787878474e-03,2.554008206455e-03,2.537852846586e-03,2.521580827394e-03,2.507981475855e-03,2.494635950721e-03,2.481544252010e-03,2.472373776313e-03,1.878002991190e-03
227.600000,2.715410651783e-03,2.693460097789e-03,2.847897988620e-03,2.818221091043e-03,2.788027133309e-03,2.762322250870e-03,2.742813694052e-03,2.701782140075e-03,2.718114344378e-03,2.740905705588e-03,2.712582335221e-03,2.683636525852e-03,2.656555444092e-03,2.633915443817e-03,2.611419048678e-03,2.590736791668e-03,2.569907134932e-03,2.553142507771e-03,2.537000319618e-03,2.520743040683e-03,2.507155517015e-03,2.493821667467e-03,2.480741492025e-03,2.471578946437e-03,1.877551314870e-03
228.100000,2.714548847112e-03,2.692456834000e-03,2.846783805264e-03,2.817129067018e-03,2.786957407133e-03,2.761270853977e-03,2.741776834954e-03,2.700774034622e-03,2.717109828948e-03,2.739882313986e-03,2.711582979977e-03,2.682663064769e-03,2.655605377568e-03,2.632984914327e-03,2.610507971218e-03,2.589844205864e-03,2.569033109855e-03,2.552283409432e-03,2.536154290215e-03,2.519911635734e-03,2.506335847262e-03,2.493013581751e-03,2.479944839210e-03,2.470790161612e-03,1.877103067560e-03
228.600000,2.713693542140e-03,2.691461256266e-03,2.845678161891e-03,2.816045411891e-03,2.785895877800e-03,2.760227512942e-03,2.740747919468e-03,2.699773651843e-03,2.716112998969e-03,2.738866753400e-03,2.710591267813e-03,2.681697043661e-03,2.654662567916e-03,2.632061488825e-03,2.609603845489e-03,2.588958426752e-03,2.568165745901e-03,2.551430855194e-03,2.535314703050e-03,2.519086558252e-03,2.505522413134e-03,2.492211640977e-03,2.479154241771e-03,2.470007370604e-03,1.876658220780e-03
229.100000,2.712844682443e-03,2.690473298380e-03,2.844580984742e-03,2.814970053428e-03,2.784842474587e-03,2.759192158283e-03,2.739726879096e-03,2.698780925190e-03,2.715123788361e-03,2.737858956459e-03,2.709607133077e-03,2.680738398720e-03,2.653726952981e-03,2.631145106515e-03,2.608706612086e-03,2.588079396235e-03,2.567304986326e-03,2.550584789340e-03,2.534481503315e-03,2.518267754506e-03,2.504715161730e-03,2.491415793035e-03,2.478369648439e-03,2.469230522696e-03,1.876216746300e-03
229.600000,2.712002214094e-03,2.689492894773e-03,2.843492200822e-03,2.813902920123e-03,2.783797127470e-03,2.758164721212e-03,2.738713646065e-03,2.697795788795e-03,2.714142131710e-03,2.736858856486e-03,2.708630510748e-03,2.679787066764e-03,2.652798471217e-03,2.630235707232e-03,2.607816212183e-03,2.587207056814e-03,2.566450774898e-03,2.549745156708e-03,2.533654636772e-03,2.517455171275e-03,2.503914040642e-03,2.490625986356e-03,2.477591008414e-03,2.468459567642e-03,1.875778616160e-03
230.100000,2.711166083686e-03,2.688519980520e-03,2.842411737860e-03,2.812843941183e-03,2.782759767180e-03,2.757145133680e-03,2.737708153237e-03,2.696818177444e-03,2.713167964225e-03,2.735866387443e-03,2.707661336486e-03,2.678842985224e-03,2.651877061681e-03,2.629333231399e-03,2.606932587547e-03,2.586341351540e-03,2.565603055981e-03,2.548911902689e-03,2.532834049695e-03,2.516648755838e-03,2.503118997976e-03,2.489842169835e-03,2.476818271408e-03,2.467694455705e-03,1.875343802670e-03
230.600000,2.710336238348e-03,2.687554491373e-03,2.841339524305e-03,2.811793046522e-03,2.781730325089e-03,2.756133328243e-03,2.736710334184e-03,2.695848026557e-03,2.712201221798e-03,2.734881483986e-03,2.706699546545e-03,2.677906092165e-03,2.650962664043e-03,2.628437620007e-03,2.606055680531e-03,2.585482224012e-03,2.564761774454e-03,2.548084973199e-03,2.532019688889e-03,2.515848456036e-03,2.502329982371e-03,2.489064292894e-03,2.476051387618e-03,2.466935137617e-03,1.874912278380e-03
231.100000,2.709512625678e-03,2.686596363716e-03,2.840275489333e-03,2.810750166773e-03,2.780708733290e-03,2.755129238178e-03,2.735720123125e-03,2.694885272233e-03,2.711241840946e-03,2.733904081390e-03,2.705745077856e-03,2.676976326272e-03,2.650055218573e-03,2.627548814641e-03,2.605185434030e-03,2.584629618397e-03,2.563926875741e-03,2.547264314690e-03,2.531211501687e-03,2.515054220162e-03,2.501546942916e-03,2.488292305443e-03,2.475290307730e-03,2.466181564584e-03,1.874484016130e-03
